Time (s),MLR (g/m2/s),T Back (K),T Top (K)
2.84E+03,1.85E-03,606.12659,639.86601
2.84E+03,1.85E-03,606.18294,639.87682
2.84E+03,1.85E-03,606.23923,639.88763
2.84E+03,1.85E-03,606.29547,639.89844
2.84E+03,1.85E-03,606.35167,639.90925
2.84E+03,1.85E-03,606.40783,639.92007
2.84E+03,1.85E-03,606.46393,639.93089
2.85E+03,1.85E-03,606.52,639.94172
2.85E+03,1.85E-03,606.57603,639.95255
2.85E+03,1.85E-03,606.632,639.96339
2.85E+03,1.85E-03,606.68793,639.97422
2.85E+03,1.85E-03,606.7438,639.98506
2.85E+03,1.85E-03,606.79961,639.9959
2.85E+03,1.85E-03,606.85535,640.00675
2.85E+03,1.85E-03,606.91102,640.0176
2.85E+03,1.85E-03,606.96664,640.02845
2.85E+03,1.85E-03,607.02219,640.0393
2.86E+03,1.85E-03,607.07767,640.05016
2.86E+03,1.85E-03,607.13309,640.06102
2.86E+03,1.85E-03,607.18846,640.07188
2.86E+03,1.85E-03,607.24377,640.08275
2.86E+03,1.85E-03,607.29903,640.09362
2.86E+03,1.84E-03,607.35424,640.10449
2.86E+03,1.84E-03,607.40942,640.11537
2.86E+03,1.84E-03,607.46454,640.12625
2.86E+03,1.84E-03,607.51962,640.13714
2.86E+03,1.84E-03,607.57467,640.14804
2.87E+03,1.84E-03,607.62967,640.15894
2.87E+03,1.84E-03,607.68461,640.16985
2.87E+03,1.84E-03,607.7395,640.18076
2.87E+03,1.84E-03,607.79432,640.19168
2.87E+03,1.84E-03,607.84909,640.2026
2.87E+03,1.84E-03,607.90378,640.21353
2.87E+03,1.84E-03,607.95843,640.22446
2.87E+03,1.84E-03,608.013,640.23539
2.87E+03,1.84E-03,608.0675,640.24633
2.87E+03,1.84E-03,608.12195,640.25727
2.88E+03,1.84E-03,608.17635,640.26821
2.88E+03,1.84E-03,608.2307,640.27916
2.88E+03,1.84E-03,608.28499,640.29011
2.88E+03,1.84E-03,608.33924,640.30107
2.88E+03,1.84E-03,608.39345,640.31203
2.88E+03,1.84E-03,608.44761,640.323
2.88E+03,1.84E-03,608.50173,640.33397
2.88E+03,1.84E-03,608.55582,640.34494
2.88E+03,1.84E-03,608.60986,640.35592
2.88E+03,1.84E-03,608.66386,640.3669
2.89E+03,1.84E-03,608.7178,640.37788
2.89E+03,1.84E-03,608.77168,640.38887
2.89E+03,1.84E-03,608.82551,640.39986
2.89E+03,1.84E-03,608.87927,640.41085
2.89E+03,1.84E-03,608.93297,640.42186
2.89E+03,1.84E-03,608.98662,640.43286
2.89E+03,1.84E-03,609.04019,640.44387
2.89E+03,1.84E-03,609.09372,640.45489
2.89E+03,1.84E-03,609.14719,640.46591
2.89E+03,1.84E-03,609.20061,640.47693
2.90E+03,1.84E-03,609.25399,640.48797
2.90E+03,1.84E-03,609.30732,640.499
2.90E+03,1.84E-03,609.3606,640.51005
2.90E+03,1.84E-03,609.41385,640.5211
2.90E+03,1.84E-03,609.46705,640.53216
2.90E+03,1.84E-03,609.52022,640.54322
2.90E+03,1.84E-03,609.57336,640.55429
2.90E+03,1.84E-03,609.62646,640.56536
2.90E+03,1.84E-03,609.67951,640.57644
2.90E+03,1.84E-03,609.7325,640.58752
2.91E+03,1.84E-03,609.78544,640.59861
2.91E+03,1.84E-03,609.83832,640.60969
2.91E+03,1.84E-03,609.89115,640.62078
2.91E+03,1.84E-03,609.94392,640.63188
2.91E+03,1.84E-03,609.99664,640.64298
2.91E+03,1.84E-03,610.04928,640.65409
2.91E+03,1.84E-03,610.10188,640.6652
2.91E+03,1.84E-03,610.15443,640.67632
2.91E+03,1.84E-03,610.20694,640.68744
2.91E+03,1.84E-03,610.25941,640.69857
2.92E+03,1.84E-03,610.31183,640.7097
2.92E+03,1.84E-03,610.36421,640.72084
2.92E+03,1.84E-03,610.41656,640.73198
2.92E+03,1.84E-03,610.46887,640.74313
2.92E+03,1.84E-03,610.52116,640.75429
2.92E+03,1.84E-03,610.57341,640.76546
2.92E+03,1.84E-03,610.62563,640.77663
2.92E+03,1.84E-03,610.6778,640.78781
2.92E+03,1.84E-03,610.72992,640.79899
2.92E+03,1.84E-03,610.78199,640.81018
2.93E+03,1.84E-03,610.83401,640.82138
2.93E+03,1.84E-03,610.88598,640.83257
2.93E+03,1.84E-03,610.9379,640.84378
2.93E+03,1.84E-03,610.98978,640.85499
2.93E+03,1.84E-03,611.04159,640.86621
2.93E+03,1.84E-03,611.09336,640.87743
2.93E+03,1.83E-03,611.14508,640.88866
2.93E+03,1.83E-03,611.19676,640.8999
2.93E+03,1.83E-03,611.24841,640.91115
2.93E+03,1.83E-03,611.30002,640.92239
2.94E+03,1.83E-03,611.35159,640.93365
2.94E+03,1.83E-03,611.40313,640.94491
2.94E+03,1.83E-03,611.45463,640.95617
2.94E+03,1.83E-03,611.50611,640.96744
2.94E+03,1.83E-03,611.55757,640.97871
2.94E+03,1.83E-03,611.609,640.99
2.94E+03,1.83E-03,611.6604,641.00128
2.94E+03,1.83E-03,611.71174,641.01258
2.94E+03,1.83E-03,611.76304,641.02388
2.94E+03,1.83E-03,611.81429,641.0352
2.95E+03,1.83E-03,611.8655,641.04652
2.95E+03,1.83E-03,611.91667,641.05784
2.95E+03,1.83E-03,611.96779,641.06918
2.95E+03,1.83E-03,612.01887,641.08052
2.95E+03,1.83E-03,612.06989,641.09187
2.95E+03,1.83E-03,612.12087,641.10323
2.95E+03,1.83E-03,612.17182,641.11459
2.95E+03,1.83E-03,612.22274,641.12597
2.95E+03,1.83E-03,612.27363,641.13734
2.95E+03,1.83E-03,612.32448,641.14873
2.96E+03,1.83E-03,612.37531,641.16012
2.96E+03,1.83E-03,612.42611,641.17152
2.96E+03,1.83E-03,612.47688,641.18292
2.96E+03,1.83E-03,612.52765,641.19433
2.96E+03,1.83E-03,612.57838,641.20575
2.96E+03,1.83E-03,612.6291,641.21718
2.96E+03,1.83E-03,612.67978,641.22861
2.96E+03,1.83E-03,612.73042,641.24006
2.96E+03,1.83E-03,612.78101,641.25151
2.96E+03,1.83E-03,612.83157,641.26297
2.97E+03,1.83E-03,612.88209,641.27443
2.97E+03,1.83E-03,612.93258,641.28591
2.97E+03,1.83E-03,612.98303,641.29739
2.97E+03,1.83E-03,613.03343,641.30888
2.97E+03,1.83E-03,613.0838,641.32037
2.97E+03,1.83E-03,613.13412,641.33188
2.97E+03,1.83E-03,613.18443,641.34339
2.97E+03,1.83E-03,613.23472,641.35491
2.97E+03,1.83E-03,613.28498,641.36644
2.97E+03,1.83E-03,613.3352,641.37798
2.98E+03,1.83E-03,613.38542,641.38953
2.98E+03,1.83E-03,613.43561,641.40109
2.98E+03,1.83E-03,613.48577,641.41266
2.98E+03,1.83E-03,613.53594,641.42424
2.98E+03,1.83E-03,613.58608,641.43582
2.98E+03,1.83E-03,613.63621,641.44742
2.98E+03,1.83E-03,613.68631,641.45903
2.98E+03,1.83E-03,613.73637,641.47064
2.98E+03,1.83E-03,613.7864,641.48226
2.98E+03,1.83E-03,613.8364,641.4939
2.99E+03,1.83E-03,613.88636,641.50553
2.99E+03,1.83E-03,613.9363,641.51718
2.99E+03,1.83E-03,613.9862,641.52884
2.99E+03,1.83E-03,614.03607,641.5405
2.99E+03,1.83E-03,614.0859,641.55217
2.99E+03,1.83E-03,614.1357,641.56386
2.99E+03,1.83E-03,614.1855,641.57555
2.99E+03,1.83E-03,614.23528,641.58726
2.99E+03,1.83E-03,614.28503,641.59897
2.99E+03,1.83E-03,614.33477,641.6107
3.00E+03,1.83E-03,614.38449,641.62243
3.00E+03,1.83E-03,614.4342,641.63418
3.00E+03,1.83E-03,614.48389,641.64593
3.00E+03,1.83E-03,614.53359,641.65769
3.00E+03,1.83E-03,614.58328,641.66946
3.00E+03,1.83E-03,614.63296,641.68125
3.00E+03,1.83E-03,614.68262,641.69304
3.00E+03,1.83E-03,614.73224,641.70485
3.00E+03,1.83E-03,614.78184,641.71667
3.00E+03,1.83E-03,614.83141,641.7285
3.01E+03,1.83E-03,614.88096,641.74034
3.01E+03,1.83E-03,614.93049,641.75219
3.01E+03,1.83E-03,614.98,641.76405
3.01E+03,1.83E-03,615.02948,641.77592
3.01E+03,1.83E-03,615.07893,641.78781
3.01E+03,1.83E-03,615.12836,641.79971
3.01E+03,1.83E-03,615.17778,641.81162
3.01E+03,1.83E-03,615.22719,641.82353
3.01E+03,1.83E-03,615.2766,641.83546
3.01E+03,1.83E-03,615.32599,641.8474
3.02E+03,1.83E-03,615.37537,641.85935
3.02E+03,1.83E-03,615.42475,641.87131
3.02E+03,1.83E-03,615.47411,641.88328
3.02E+03,1.83E-03,615.52348,641.89526
3.02E+03,1.83E-03,615.57285,641.90726
3.02E+03,1.83E-03,615.62223,641.91927
3.02E+03,1.83E-03,615.67159,641.93129
3.02E+03,1.82E-03,615.72093,641.94333
3.02E+03,1.82E-03,615.77024,641.95537
3.02E+03,1.82E-03,615.81954,641.96743
3.03E+03,1.82E-03,615.86882,641.9795
3.03E+03,1.82E-03,615.91809,641.99158
3.03E+03,1.82E-03,615.96734,642.00367
3.03E+03,1.82E-03,616.01657,642.01578
3.03E+03,1.82E-03,616.06579,642.0279
3.03E+03,1.82E-03,616.11498,642.04004
3.03E+03,1.82E-03,616.16417,642.05219
3.03E+03,1.82E-03,616.21336,642.06435
3.03E+03,1.82E-03,616.26255,642.07652
3.03E+03,1.82E-03,616.31174,642.08871
3.04E+03,1.82E-03,616.36092,642.10091
3.04E+03,1.82E-03,616.41011,642.11313
3.04E+03,1.82E-03,616.45929,642.12536
3.04E+03,1.82E-03,616.50848,642.13761
3.04E+03,1.82E-03,616.55769,642.14986
3.04E+03,1.82E-03,616.6069,642.16213
3.04E+03,1.82E-03,616.65611,642.17441
3.04E+03,1.82E-03,616.70531,642.18671
3.04E+03,1.82E-03,616.75449,642.19902
3.04E+03,1.82E-03,616.80367,642.21134
3.05E+03,1.82E-03,616.85283,642.22368
3.05E+03,1.82E-03,616.90198,642.23603
3.05E+03,1.82E-03,616.95114,642.2484
3.05E+03,1.82E-03,617.00028,642.26078
3.05E+03,1.82E-03,617.04941,642.27318
3.05E+03,1.82E-03,617.09853,642.28559
3.05E+03,1.82E-03,617.14764,642.29802
3.05E+03,1.82E-03,617.19676,642.31046
3.05E+03,1.82E-03,617.2459,642.32291
3.05E+03,1.82E-03,617.29503,642.33538
3.06E+03,1.82E-03,617.34417,642.34787
3.06E+03,1.82E-03,617.39333,642.36038
3.06E+03,1.82E-03,617.44248,642.3729
3.06E+03,1.82E-03,617.49164,642.38543
3.06E+03,1.82E-03,617.54084,642.39798
3.06E+03,1.82E-03,617.59004,642.41055
3.06E+03,1.82E-03,617.63926,642.42314
3.06E+03,1.82E-03,617.68847,642.43574
3.06E+03,1.82E-03,617.73767,642.44836
3.06E+03,1.82E-03,617.78687,642.461
3.07E+03,1.82E-03,617.83607,642.47364
3.07E+03,1.82E-03,617.88527,642.48631
3.07E+03,1.82E-03,617.93446,642.49899
3.07E+03,1.82E-03,617.98367,642.51168
3.07E+03,1.82E-03,618.03286,642.5244
3.07E+03,1.82E-03,618.08206,642.53713
3.07E+03,1.82E-03,618.13124,642.54988
3.07E+03,1.82E-03,618.18044,642.56264
3.07E+03,1.82E-03,618.22967,642.57543
3.07E+03,1.82E-03,618.2789,642.58823
3.08E+03,1.82E-03,618.32815,642.60104
3.08E+03,1.82E-03,618.37741,642.61388
3.08E+03,1.82E-03,618.4267,642.62673
3.08E+03,1.82E-03,618.47599,642.6396
3.08E+03,1.82E-03,618.52532,642.65248
3.08E+03,1.82E-03,618.57466,642.66539
3.08E+03,1.82E-03,618.62404,642.67832
3.08E+03,1.82E-03,618.67342,642.69127
3.08E+03,1.82E-03,618.7228,642.70423
3.08E+03,1.82E-03,618.77218,642.71722
3.09E+03,1.81E-03,618.82157,642.73022
3.09E+03,1.81E-03,618.87096,642.74325
3.09E+03,1.81E-03,618.92036,642.75629
3.09E+03,1.81E-03,618.96978,642.76935
3.09E+03,1.81E-03,619.0192,642.78243
3.09E+03,1.81E-03,619.06863,642.79552
3.09E+03,1.81E-03,619.11806,642.80864
3.09E+03,1.81E-03,619.1675,642.82177
3.09E+03,1.81E-03,619.21697,642.83492
3.09E+03,1.81E-03,619.26647,642.8481
3.10E+03,1.81E-03,619.31598,642.86129
3.10E+03,1.81E-03,619.36552,642.87451
3.10E+03,1.81E-03,619.41509,642.88774
3.10E+03,1.81E-03,619.46468,642.901
3.10E+03,1.81E-03,619.5143,642.91427
3.10E+03,1.81E-03,619.56395,642.92757
3.10E+03,1.81E-03,619.61364,642.94088
3.10E+03,1.81E-03,619.66335,642.95422
3.10E+03,1.81E-03,619.71306,642.96758
3.10E+03,1.81E-03,619.76278,642.98096
3.11E+03,1.81E-03,619.81252,642.99436
3.11E+03,1.81E-03,619.86227,643.00779
3.11E+03,1.81E-03,619.91203,643.02123
3.11E+03,1.81E-03,619.96181,643.03471
3.11E+03,1.81E-03,620.01161,643.0482
3.11E+03,1.81E-03,620.06143,643.06171
3.11E+03,1.81E-03,620.11125,643.07524
3.11E+03,1.81E-03,620.16109,643.0888
3.11E+03,1.81E-03,620.21097,643.10237
3.11E+03,1.81E-03,620.26089,643.11597
3.12E+03,1.81E-03,620.31083,643.12959
3.12E+03,1.81E-03,620.36079,643.14324
3.12E+03,1.81E-03,620.41081,643.1569
3.12E+03,1.81E-03,620.46084,643.17059
3.12E+03,1.81E-03,620.51092,643.18431
3.12E+03,1.81E-03,620.56104,643.19804
3.12E+03,1.81E-03,620.61121,643.2118
3.12E+03,1.81E-03,620.66141,643.22558
3.12E+03,1.81E-03,620.71161,643.23938
3.12E+03,1.80E-03,620.76184,643.25321
3.13E+03,1.80E-03,620.81208,643.26707
3.13E+03,1.80E-03,620.86235,643.28095
3.13E+03,1.80E-03,620.91264,643.29486
3.13E+03,1.80E-03,620.96295,643.30879
3.13E+03,1.80E-03,621.0133,643.32274
3.13E+03,1.80E-03,621.06367,643.33672
3.13E+03,1.80E-03,621.11406,643.35073
3.13E+03,1.80E-03,621.16447,643.36476
3.13E+03,1.80E-03,621.21493,643.37881
3.13E+03,1.80E-03,621.26543,643.39289
3.14E+03,1.80E-03,621.31596,643.40699
3.14E+03,1.80E-03,621.36653,643.42112
3.14E+03,1.80E-03,621.41716,643.43528
3.14E+03,1.80E-03,621.46782,643.44946
3.14E+03,1.80E-03,621.51853,643.46366
3.14E+03,1.80E-03,621.5693,643.47789
3.14E+03,1.80E-03,621.62011,643.49215
3.14E+03,1.80E-03,621.67096,643.50643
3.14E+03,1.80E-03,621.72183,643.52074
3.14E+03,1.80E-03,621.77272,643.53508
3.15E+03,1.80E-03,621.82365,643.54944
3.15E+03,1.80E-03,621.8746,643.56384
3.15E+03,1.80E-03,621.92558,643.57826
3.15E+03,1.80E-03,621.9766,643.59271
3.15E+03,1.80E-03,622.02765,643.60719
3.15E+03,1.80E-03,622.07873,643.6217
3.15E+03,1.80E-03,622.12985,643.63623
3.15E+03,1.80E-03,622.18101,643.65079
3.15E+03,1.79E-03,622.23222,643.66538
3.15E+03,1.79E-03,622.28347,643.68
3.16E+03,1.79E-03,622.33477,643.69464
3.16E+03,1.79E-03,622.38612,643.70932
3.16E+03,1.79E-03,622.43754,643.72402
3.16E+03,1.79E-03,622.48899,643.73875
3.16E+03,1.79E-03,622.54052,643.75351
3.16E+03,1.79E-03,622.5921,643.76829
3.16E+03,1.79E-03,622.64374,643.78311
3.16E+03,1.79E-03,622.69541,643.79796
3.16E+03,1.79E-03,622.74711,643.81283
3.16E+03,1.79E-03,622.79885,643.82774
3.17E+03,1.79E-03,622.85063,643.84268
3.17E+03,1.79E-03,622.90245,643.85766
3.17E+03,1.79E-03,622.9543,643.87266
3.17E+03,1.79E-03,623.0062,643.88769
3.17E+03,1.79E-03,623.05814,643.90276
3.17E+03,1.79E-03,623.11013,643.91785
3.17E+03,1.79E-03,623.16216,643.93298
3.17E+03,1.79E-03,623.21425,643.94814
3.17E+03,1.79E-03,623.2664,643.96333
3.17E+03,1.79E-03,623.3186,643.97855
3.18E+03,1.78E-03,623.37085,643.9938
3.18E+03,1.78E-03,623.42318,644.00908
3.18E+03,1.78E-03,623.47556,644.0244
3.18E+03,1.78E-03,623.52802,644.03974
3.18E+03,1.78E-03,623.58055,644.05512
3.18E+03,1.78E-03,623.63314,644.07053
3.18E+03,1.78E-03,623.68578,644.08597
3.18E+03,1.78E-03,623.73845,644.10145
3.18E+03,1.78E-03,623.79118,644.11697
3.18E+03,1.78E-03,623.84395,644.13252
3.19E+03,1.78E-03,623.89677,644.1481
3.19E+03,1.78E-03,623.94963,644.16372
3.19E+03,1.78E-03,624.00254,644.17937
3.19E+03,1.78E-03,624.05551,644.19505
3.19E+03,1.78E-03,624.10853,644.21077
3.19E+03,1.78E-03,624.1616,644.22653
3.19E+03,1.78E-03,624.21474,644.24231
3.19E+03,1.78E-03,624.26796,644.25814
3.19E+03,1.78E-03,624.32124,644.274
3.19E+03,1.77E-03,624.37457,644.28989
3.20E+03,1.77E-03,624.428,644.30581
3.20E+03,1.77E-03,624.48149,644.32178
3.20E+03,1.77E-03,624.53507,644.33777
3.20E+03,1.77E-03,624.58872,644.35381
3.20E+03,1.77E-03,624.64245,644.36988
3.20E+03,1.77E-03,624.69622,644.38599
3.20E+03,1.77E-03,624.75005,644.40214
3.20E+03,1.77E-03,624.80393,644.41833
3.20E+03,1.77E-03,624.85788,644.43455
3.20E+03,1.77E-03,624.91188,644.45081
3.21E+03,1.77E-03,624.96594,644.46711
3.21E+03,1.77E-03,625.02005,644.48345
3.21E+03,1.77E-03,625.07423,644.49982
3.21E+03,1.77E-03,625.12847,644.51623
3.21E+03,1.77E-03,625.18278,644.53268
3.21E+03,1.76E-03,625.23717,644.54917
3.21E+03,1.76E-03,625.29164,644.5657
3.21E+03,1.76E-03,625.34619,644.58226
3.21E+03,1.76E-03,625.40081,644.59886
3.21E+03,1.76E-03,625.45553,644.61551
3.22E+03,1.76E-03,625.51033,644.63219
3.22E+03,1.76E-03,625.56523,644.64892
3.22E+03,1.76E-03,625.62023,644.66569
3.22E+03,1.76E-03,625.67527,644.68249
3.22E+03,1.76E-03,625.73038,644.69934
3.22E+03,1.76E-03,625.78555,644.71623
3.22E+03,1.76E-03,625.84079,644.73316
3.22E+03,1.76E-03,625.89611,644.75013
3.22E+03,1.76E-03,625.95149,644.76714
3.22E+03,1.75E-03,626.00694,644.7842
3.23E+03,1.75E-03,626.06245,644.80129
3.23E+03,1.75E-03,626.11805,644.81843
3.23E+03,1.75E-03,626.17372,644.8356
3.23E+03,1.75E-03,626.22948,644.85282
3.23E+03,1.75E-03,626.28534,644.87009
3.23E+03,1.75E-03,626.34128,644.8874
3.23E+03,1.75E-03,626.3973,644.90475
3.23E+03,1.75E-03,626.45343,644.92215
3.23E+03,1.75E-03,626.50966,644.93959
3.23E+03,1.75E-03,626.56601,644.95707
3.24E+03,1.75E-03,626.62245,644.9746
3.24E+03,1.75E-03,626.67896,644.99218
3.24E+03,1.74E-03,626.73554,645.0098
3.24E+03,1.74E-03,626.79219,645.02746
3.24E+03,1.74E-03,626.84892,645.04517
3.24E+03,1.74E-03,626.90574,645.06292
3.24E+03,1.74E-03,626.96263,645.08071
3.24E+03,1.74E-03,627.0196,645.09856
3.24E+03,1.74E-03,627.07665,645.11645
3.24E+03,1.74E-03,627.13379,645.13438
3.25E+03,1.74E-03,627.19103,645.15237
3.25E+03,1.74E-03,627.24836,645.1704
3.25E+03,1.74E-03,627.3058,645.18848
3.25E+03,1.73E-03,627.36334,645.20661
3.25E+03,1.73E-03,627.42098,645.22478
3.25E+03,1.73E-03,627.47873,645.243
3.25E+03,1.73E-03,627.53661,645.26128
3.25E+03,1.73E-03,627.59462,645.27959
3.25E+03,1.73E-03,627.65271,645.29796
3.25E+03,1.73E-03,627.71089,645.31638
3.26E+03,1.73E-03,627.76914,645.33484
3.26E+03,1.73E-03,627.82748,645.35335
3.26E+03,1.73E-03,627.88592,645.37192
3.26E+03,1.72E-03,627.94445,645.39053
3.26E+03,1.72E-03,628.00306,645.4092
3.26E+03,1.72E-03,628.06177,645.42792
3.26E+03,1.72E-03,628.12057,645.44669
3.26E+03,1.72E-03,628.17949,645.46551
3.26E+03,1.72E-03,628.23851,645.48438
3.26E+03,1.72E-03,628.29766,645.5033
3.27E+03,1.72E-03,628.35692,645.52228
3.27E+03,1.72E-03,628.41629,645.5413
3.27E+03,1.72E-03,628.47578,645.56038
3.27E+03,1.71E-03,628.53541,645.57951
3.27E+03,1.71E-03,628.59519,645.5987
3.27E+03,1.71E-03,628.65506,645.61793
3.27E+03,1.71E-03,628.71503,645.63723
3.27E+03,1.71E-03,628.77509,645.65658
3.27E+03,1.71E-03,628.83524,645.67598
3.27E+03,1.71E-03,628.89551,645.69544
3.28E+03,1.71E-03,628.95588,645.71495
3.28E+03,1.71E-03,629.01635,645.73451
3.28E+03,1.70E-03,629.07692,645.75414
3.28E+03,1.70E-03,629.13761,645.77381
3.28E+03,1.70E-03,629.19841,645.79355
3.28E+03,1.70E-03,629.25934,645.81333
3.28E+03,1.70E-03,629.32042,645.83318
3.28E+03,1.70E-03,629.38161,645.85309
3.28E+03,1.70E-03,629.44294,645.87305
3.28E+03,1.70E-03,629.50441,645.89307
3.29E+03,1.69E-03,629.56604,645.91315
3.29E+03,1.69E-03,629.62782,645.93329
3.29E+03,1.69E-03,629.68969,645.95348
3.29E+03,1.69E-03,629.75167,645.97373
3.29E+03,1.69E-03,629.81375,645.99405
3.29E+03,1.69E-03,629.87595,646.01442
3.29E+03,1.69E-03,629.93828,646.03485
3.29E+03,1.69E-03,630.00072,646.05534
3.29E+03,1.68E-03,630.06327,646.07589
3.29E+03,1.68E-03,630.12595,646.09651
3.30E+03,1.68E-03,630.18877,646.11719
3.30E+03,1.68E-03,630.25172,646.13792
3.30E+03,1.68E-03,630.31483,646.15872
3.30E+03,1.68E-03,630.37807,646.17958
3.30E+03,1.68E-03,630.44147,646.20051
3.30E+03,1.67E-03,630.50502,646.22149
3.30E+03,1.67E-03,630.56875,646.24254
3.30E+03,1.67E-03,630.63263,646.26366
3.30E+03,1.67E-03,630.69663,646.28483
3.30E+03,1.67E-03,630.76074,646.30608
3.31E+03,1.67E-03,630.82498,646.32738
3.31E+03,1.67E-03,630.88934,646.34876
3.31E+03,1.66E-03,630.95384,646.37019
3.31E+03,1.66E-03,631.01847,646.3917
3.31E+03,1.66E-03,631.08323,646.41327
3.31E+03,1.66E-03,631.14814,646.4349
3.31E+03,1.66E-03,631.2132,646.4566
3.31E+03,1.66E-03,631.27841,646.47837
3.31E+03,1.66E-03,631.34379,646.50021
3.31E+03,1.65E-03,631.40932,646.52212
3.32E+03,1.65E-03,631.47504,646.54409
3.32E+03,1.65E-03,631.54094,646.56614
3.32E+03,1.65E-03,631.60703,646.58825
3.32E+03,1.65E-03,631.67324,646.61043
3.32E+03,1.65E-03,631.7396,646.63268
3.32E+03,1.64E-03,631.80609,646.655
3.32E+03,1.64E-03,631.87272,646.67739
3.32E+03,1.64E-03,631.9395,646.69986
3.32E+03,1.64E-03,632.00643,646.72239
3.32E+03,1.64E-03,632.0735,646.745
3.33E+03,1.64E-03,632.14073,646.76768
3.33E+03,1.63E-03,632.20814,646.79043
3.33E+03,1.63E-03,632.27571,646.81326
3.33E+03,1.63E-03,632.34346,646.83615
3.33E+03,1.63E-03,632.41139,646.85913
3.33E+03,1.63E-03,632.47951,646.88217
3.33E+03,1.63E-03,632.54785,646.9053
3.33E+03,1.62E-03,632.61638,646.92849
3.33E+03,1.62E-03,632.68505,646.95177
3.33E+03,1.62E-03,632.75387,646.97511
3.34E+03,1.62E-03,632.82285,646.99854
3.34E+03,1.62E-03,632.89199,647.02204
3.34E+03,1.61E-03,632.96129,647.04562
3.34E+03,1.61E-03,633.03075,647.06928
3.34E+03,1.61E-03,633.10037,647.09301
3.34E+03,1.61E-03,633.17018,647.11682
3.34E+03,1.61E-03,633.24018,647.14072
3.34E+03,1.60E-03,633.31037,647.16469
3.34E+03,1.60E-03,633.38076,647.18874
3.34E+03,1.60E-03,633.45135,647.21287
3.35E+03,1.60E-03,633.52216,647.23708
3.35E+03,1.60E-03,633.59322,647.26138
3.35E+03,1.60E-03,633.66444,647.28575
3.35E+03,1.59E-03,633.73582,647.31021
3.35E+03,1.59E-03,633.80737,647.33475
3.35E+03,1.59E-03,633.8791,647.35937
3.35E+03,1.59E-03,633.95101,647.38408
3.35E+03,1.58E-03,634.0231,647.40887
3.35E+03,1.58E-03,634.09536,647.43375
3.35E+03,1.58E-03,634.16782,647.45871
3.36E+03,1.58E-03,634.2405,647.48375
3.36E+03,1.58E-03,634.31339,647.50889
3.36E+03,1.57E-03,634.38649,647.5341
3.36E+03,1.57E-03,634.45982,647.55941
3.36E+03,1.57E-03,634.53339,647.5848
3.36E+03,1.57E-03,634.60723,647.61028
3.36E+03,1.57E-03,634.68123,647.63585
3.36E+03,1.56E-03,634.75541,647.66151
3.36E+03,1.56E-03,634.82979,647.68726
3.36E+03,1.56E-03,634.90436,647.7131
3.37E+03,1.56E-03,634.97912,647.73903
3.37E+03,1.55E-03,635.05408,647.76505
3.37E+03,1.55E-03,635.12924,647.79116
3.37E+03,1.55E-03,635.20463,647.81736
3.37E+03,1.55E-03,635.28025,647.84366
3.37E+03,1.54E-03,635.35611,647.87005
3.37E+03,1.54E-03,635.4322,647.89653
3.37E+03,1.54E-03,635.50856,647.92311
3.37E+03,1.54E-03,635.58521,647.94978
3.37E+03,1.54E-03,635.66207,647.97655
3.38E+03,1.53E-03,635.73911,648.00341
3.38E+03,1.53E-03,635.81637,648.03037
3.38E+03,1.53E-03,635.89384,648.05742
3.38E+03,1.53E-03,635.97152,648.08458
3.38E+03,1.52E-03,636.04941,648.11183
3.38E+03,1.52E-03,636.12754,648.13918
3.38E+03,1.52E-03,636.2059,648.16662
3.38E+03,1.52E-03,636.28452,648.19417
3.38E+03,1.51E-03,636.3634,648.22182
3.38E+03,1.51E-03,636.44253,648.24957
3.39E+03,1.51E-03,636.52197,648.27742
3.39E+03,1.50E-03,636.6017,648.30537
3.39E+03,1.50E-03,636.68165,648.33343
3.39E+03,1.50E-03,636.76181,648.36159
3.39E+03,1.50E-03,636.8422,648.38985
3.39E+03,1.49E-03,636.92282,648.41821
3.39E+03,1.49E-03,637.00367,648.44669
3.39E+03,1.49E-03,637.08476,648.47526
3.39E+03,1.49E-03,637.1661,648.50394
3.39E+03,1.48E-03,637.24771,648.53273
3.40E+03,1.48E-03,637.3296,648.56163
3.40E+03,1.48E-03,637.41178,648.59064
3.40E+03,1.47E-03,637.49425,648.61975
3.40E+03,1.47E-03,637.57707,648.64897
3.40E+03,1.47E-03,637.66014,648.67831
3.40E+03,1.47E-03,637.74344,648.70775
3.40E+03,1.46E-03,637.82698,648.73731
3.40E+03,1.46E-03,637.91078,648.76697
3.40E+03,1.46E-03,637.99483,648.79675
3.40E+03,1.45E-03,638.07913,648.82664
3.41E+03,1.45E-03,638.1637,648.85665
3.41E+03,1.45E-03,638.24858,648.88677
3.41E+03,1.44E-03,638.33374,648.917
3.41E+03,1.44E-03,638.41921,648.94735
3.41E+03,1.44E-03,638.50502,648.97782
3.41E+03,1.44E-03,638.59119,649.00841
3.41E+03,1.43E-03,638.67761,649.03911
3.41E+03,1.43E-03,638.76429,649.06993
3.41E+03,1.43E-03,638.85123,649.10086
3.41E+03,1.42E-03,638.93845,649.13192
3.42E+03,1.42E-03,639.02593,649.1631
3.42E+03,1.42E-03,639.11369,649.1944
3.42E+03,1.41E-03,639.20176,649.22582
3.42E+03,1.41E-03,639.29015,649.25736
3.42E+03,1.41E-03,639.37886,649.28903
