Temp,time,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity
[K],[s],[mg],[uV/mg],[mW/uV],[K/s],[J/g/K]
367.4,208.8,3.9544,0.55233,0.912,0.326,1.55
367.5,209.1,3.9543,0.55234,0.910,0.326,1.54
367.6,209.4,3.9543,0.55187,0.910,0.326,1.54
367.7,209.7,3.9548,0.55194,0.912,0.326,1.55
367.8,210.0,3.9553,0.55255,0.916,0.326,1.55
367.9,210.3,3.9556,0.55331,0.919,0.327,1.56
368.0,210.6,3.9557,0.55375,0.917,0.326,1.56
368.1,210.9,3.9557,0.55357,0.911,0.325,1.55
368.2,211.2,3.9557,0.55317,0.911,0.327,1.54
368.3,211.5,3.9554,0.55308,0.915,0.329,1.54
368.4,211.8,3.9550,0.5536,0.918,0.329,1.54
368.5,212.1,3.9546,0.55475,0.917,0.329,1.54
368.6,212.4,3.9543,0.55571,0.914,0.329,1.54
368.7,212.7,3.9543,0.55578,0.911,0.328,1.54
368.8,213.0,3.9544,0.55521,0.912,0.329,1.54
368.9,213.3,3.9544,0.55453,0.914,0.329,1.54
369.0,213.6,3.9543,0.5546,0.914,0.328,1.55
369.1,213.9,3.9543,0.55575,0.913,0.327,1.55
369.2,214.2,3.9544,0.55669,0.913,0.327,1.55
369.3,214.6,3.9544,0.55643,0.912,0.327,1.55
369.4,214.9,3.9543,0.55544,0.913,0.327,1.55
369.5,215.2,3.9543,0.55458,0.914,0.328,1.54
369.6,215.5,3.9544,0.55497,0.913,0.328,1.54
369.7,215.8,3.9544,0.55682,0.912,0.328,1.55
369.8,216.1,3.9544,0.55845,0.909,0.329,1.54
369.9,216.4,3.9544,0.55884,0.905,0.329,1.54
370.0,216.7,3.9543,0.55866,0.906,0.328,1.54
370.1,217.0,3.9543,0.55847,0.909,0.328,1.55
370.2,217.3,3.9544,0.55828,0.910,0.329,1.54
370.3,217.6,3.9544,0.55803,0.907,0.330,1.53
370.4,217.9,3.9543,0.5576,0.904,0.328,1.54
370.5,218.2,3.9543,0.55723,0.904,0.327,1.54
370.6,218.5,3.9544,0.55771,0.906,0.327,1.54
370.7,218.8,3.9544,0.55895,0.907,0.328,1.55
370.8,219.1,3.9543,0.55962,0.906,0.327,1.55
370.9,219.4,3.9542,0.55941,0.904,0.327,1.55
371.0,219.7,3.9546,0.55935,0.908,0.327,1.55
371.1,220.0,3.9552,0.56002,0.912,0.327,1.56
371.2,220.4,3.9553,0.56138,0.912,0.327,1.56
371.3,220.7,3.9549,0.5627,0.912,0.328,1.56
371.4,221.0,3.9545,0.56271,0.913,0.330,1.56
371.5,221.3,3.9544,0.56171,0.913,0.330,1.56
371.6,221.6,3.9543,0.56141,0.913,0.329,1.56
371.7,221.9,3.9543,0.56198,0.910,0.329,1.56
371.8,222.2,3.9543,0.5622,0.910,0.330,1.55
371.9,222.5,3.9543,0.56226,0.913,0.330,1.56
372.0,222.8,3.9543,0.56341,0.915,0.329,1.57
372.1,223.1,3.9543,0.56507,0.915,0.329,1.57
372.2,223.4,3.9543,0.56537,0.910,0.329,1.56
372.3,223.7,3.9543,0.56452,0.907,0.329,1.55
372.4,224.0,3.9544,0.56415,0.908,0.329,1.56
372.5,224.3,3.9544,0.5644,0.911,0.330,1.56
372.6,224.6,3.9541,0.56441,0.913,0.331,1.56
372.7,224.9,3.9535,0.56414,0.913,0.331,1.56
372.8,225.2,3.9531,0.56406,0.910,0.330,1.55
372.9,225.5,3.9530,0.56421,0.909,0.330,1.55
373.0,225.8,3.9530,0.56442,0.910,0.331,1.55
373.1,226.1,3.9530,0.56483,0.912,0.332,1.55
373.2,226.4,3.9530,0.56572,0.913,0.331,1.56
373.3,226.7,3.9530,0.56651,0.912,0.329,1.57
373.4,227.0,3.9530,0.5663,0.907,0.328,1.57
373.5,227.3,3.9530,0.56579,0.904,0.328,1.56
373.6,227.6,3.9530,0.56635,0.903,0.329,1.55
373.7,227.9,3.9530,0.56751,0.904,0.330,1.56
373.8,228.2,3.9531,0.56809,0.907,0.330,1.56
373.9,228.5,3.9531,0.56824,0.908,0.330,1.56
374.0,228.8,3.9529,0.56866,0.907,0.331,1.56
374.1,229.1,3.9527,0.56945,0.907,0.330,1.56
374.2,229.4,3.9528,0.5704,0.909,0.329,1.57
374.3,229.8,3.9530,0.57081,0.910,0.329,1.58
374.4,230.1,3.9531,0.57004,0.909,0.329,1.58
374.5,230.4,3.9530,0.56895,0.908,0.330,1.57
374.6,230.7,3.9530,0.56877,0.905,0.330,1.56
374.7,231.0,3.9530,0.56935,0.903,0.330,1.56
374.8,231.3,3.9530,0.57009,0.906,0.329,1.57
374.9,231.6,3.9530,0.57073,0.909,0.329,1.57
375.0,231.9,3.9530,0.57115,0.909,0.329,1.58
375.1,232.2,3.9530,0.57151,0.908,0.329,1.58
375.2,232.5,3.9530,0.572,0.908,0.329,1.58
375.3,232.8,3.9530,0.57248,0.907,0.331,1.57
375.4,233.1,3.9531,0.57284,0.904,0.332,1.56
375.5,233.4,3.9533,0.57342,0.901,0.332,1.56
375.6,233.7,3.9539,0.57449,0.905,0.332,1.57
375.7,234.0,3.9543,0.57535,0.908,0.331,1.58
375.8,234.3,3.9544,0.57537,0.907,0.330,1.58
375.9,234.6,3.9544,0.57517,0.905,0.331,1.57
376.0,234.9,3.9544,0.57547,0.906,0.331,1.58
376.1,235.2,3.9543,0.57594,0.909,0.329,1.59
376.2,235.5,3.9539,0.57622,0.911,0.329,1.59
376.3,235.8,3.9533,0.57673,0.909,0.332,1.58
376.4,236.1,3.9531,0.57772,0.908,0.334,1.57
376.5,236.4,3.9530,0.57822,0.908,0.333,1.58
376.6,236.7,3.9531,0.5775,0.909,0.332,1.58
376.7,237.0,3.9534,0.57668,0.909,0.332,1.58
376.8,237.3,3.9539,0.57685,0.907,0.333,1.57
376.9,237.6,3.9544,0.5777,0.906,0.333,1.57
377.0,237.9,3.9544,0.57862,0.906,0.333,1.58
377.1,238.2,3.9543,0.57899,0.906,0.332,1.58
377.2,238.5,3.9543,0.57862,0.907,0.332,1.58
377.3,238.8,3.9543,0.57865,0.907,0.333,1.58
377.4,239.1,3.9543,0.57992,0.905,0.332,1.58
377.5,239.4,3.9543,0.58114,0.905,0.331,1.59
377.6,239.7,3.9543,0.58125,0.906,0.330,1.60
377.7,240.0,3.9543,0.58111,0.905,0.331,1.59
377.8,240.3,3.9543,0.58169,0.904,0.333,1.58
377.9,240.6,3.9543,0.58296,0.903,0.332,1.58
378.0,240.9,3.9544,0.58447,0.901,0.331,1.59
378.1,241.2,3.9543,0.5851,0.901,0.330,1.60
378.2,241.5,3.9540,0.58433,0.902,0.331,1.59
378.3,241.8,3.9536,0.58379,0.905,0.333,1.59
378.4,242.1,3.9533,0.58456,0.907,0.333,1.59
378.5,242.4,3.9530,0.5851,0.906,0.331,1.60
378.6,242.7,3.9530,0.58435,0.902,0.330,1.60
378.7,243.0,3.9530,0.58403,0.897,0.331,1.58
378.8,243.3,3.9530,0.58526,0.896,0.333,1.58
378.9,243.6,3.9530,0.58632,0.900,0.332,1.59
379.0,243.9,3.9530,0.58597,0.906,0.331,1.60
379.1,244.2,3.9530,0.58547,0.905,0.331,1.60
379.2,244.5,3.9530,0.58588,0.902,0.332,1.59
379.3,244.8,3.9530,0.5868,0.901,0.333,1.59
379.4,245.1,3.9530,0.58776,0.903,0.333,1.60
379.5,245.5,3.9530,0.58871,0.905,0.331,1.61
379.6,245.8,3.9530,0.58963,0.903,0.330,1.62
379.7,246.1,3.9530,0.5904,0.902,0.331,1.61
379.8,246.4,3.9530,0.59079,0.902,0.333,1.60
379.9,246.7,3.9530,0.59027,0.903,0.333,1.60
380.0,247.0,3.9530,0.58899,0.904,0.333,1.60
380.1,247.3,3.9530,0.58865,0.904,0.334,1.59
380.2,247.6,3.9531,0.59,0.903,0.335,1.59
380.3,247.9,3.9534,0.59114,0.901,0.335,1.59
380.4,248.2,3.9540,0.59094,0.899,0.335,1.59
380.5,248.5,3.9544,0.59094,0.896,0.334,1.59
380.6,248.8,3.9544,0.5922,0.892,0.333,1.59
380.7,249.1,3.9543,0.59378,0.893,0.333,1.59
380.8,249.4,3.9543,0.59475,0.898,0.333,1.60
380.9,249.7,3.9544,0.59479,0.900,0.333,1.61
381.0,250.0,3.9544,0.59404,0.900,0.334,1.60
381.1,250.3,3.9543,0.59349,0.898,0.334,1.60
381.2,250.6,3.9540,0.59389,0.895,0.334,1.59
381.3,250.9,3.9536,0.59514,0.894,0.333,1.60
381.4,251.2,3.9532,0.59671,0.896,0.332,1.61
381.5,251.5,3.9530,0.59733,0.898,0.333,1.61
381.6,251.8,3.9530,0.59663,0.898,0.335,1.60
381.7,252.1,3.9530,0.59651,0.899,0.337,1.59
381.8,252.3,3.9530,0.59796,0.898,0.337,1.59
381.9,252.6,3.9530,0.59889,0.897,0.335,1.61
382.0,252.9,3.9530,0.59797,0.898,0.332,1.62
382.1,253.2,3.9530,0.59687,0.898,0.333,1.61
382.2,253.5,3.9530,0.59702,0.899,0.334,1.60
382.3,253.8,3.9530,0.59813,0.900,0.334,1.61
382.4,254.1,3.9530,0.5995,0.901,0.333,1.62
382.5,254.4,3.9530,0.60026,0.901,0.334,1.62
382.6,254.7,3.9531,0.59991,0.899,0.335,1.61
382.7,255.0,3.9530,0.59916,0.898,0.333,1.61
382.8,255.3,3.9529,0.59886,0.900,0.333,1.62
382.9,255.6,3.9531,0.59967,0.900,0.335,1.61
383.0,255.9,3.9536,0.60155,0.899,0.336,1.61
383.1,256.2,3.9541,0.60275,0.900,0.335,1.62
383.2,256.5,3.9543,0.6023,0.903,0.333,1.63
383.3,256.8,3.9544,0.60198,0.903,0.333,1.63
383.4,257.1,3.9544,0.6031,0.901,0.333,1.63
383.5,257.4,3.9543,0.60434,0.900,0.332,1.64
383.6,257.7,3.9538,0.60456,0.899,0.332,1.64
383.7,258.0,3.9533,0.60417,0.896,0.333,1.63
383.8,258.3,3.9531,0.60395,0.891,0.333,1.62
383.9,258.6,3.9530,0.60485,0.892,0.332,1.63
384.0,258.9,3.9530,0.60703,0.896,0.332,1.64
384.1,259.2,3.9530,0.60854,0.896,0.333,1.64
384.2,259.5,3.9530,0.60821,0.895,0.334,1.63
384.3,259.8,3.9530,0.60766,0.898,0.334,1.64
384.4,260.1,3.9530,0.60812,0.901,0.333,1.64
384.5,260.4,3.9530,0.60867,0.898,0.334,1.63
384.6,260.7,3.9530,0.60862,0.892,0.335,1.62
384.7,261.0,3.9530,0.60868,0.894,0.332,1.64
384.8,261.3,3.9530,0.6094,0.900,0.331,1.65
384.9,261.6,3.9530,0.61028,0.900,0.333,1.65
385.0,261.9,3.9530,0.61087,0.896,0.335,1.63
385.1,262.2,3.9530,0.61139,0.895,0.335,1.63
385.2,262.5,3.9529,0.612,0.896,0.335,1.64
385.3,262.8,3.9526,0.61251,0.895,0.337,1.63
385.4,263.1,3.9521,0.6128,0.894,0.339,1.62
385.5,263.4,3.9517,0.61306,0.894,0.339,1.62
385.6,263.7,3.9516,0.61348,0.895,0.339,1.62
385.7,264.0,3.9517,0.61402,0.895,0.341,1.61
385.8,264.3,3.9520,0.6145,0.894,0.342,1.61
385.9,264.6,3.9524,0.61436,0.897,0.341,1.61
386.0,264.9,3.9528,0.61338,0.898,0.340,1.62
386.1,265.2,3.9530,0.61301,0.898,0.339,1.62
386.2,265.5,3.9528,0.61452,0.898,0.340,1.62
386.3,265.8,3.9524,0.61656,0.899,0.340,1.63
386.4,266.1,3.9520,0.61752,0.901,0.340,1.64
386.5,266.4,3.9517,0.6181,0.896,0.337,1.64
386.6,266.7,3.9517,0.61932,0.887,0.335,1.64
386.7,267.0,3.9517,0.62043,0.887,0.334,1.65
386.8,267.3,3.9517,0.62038,0.894,0.334,1.66
386.9,267.6,3.9517,0.62008,0.895,0.334,1.66
387.0,267.9,3.9517,0.62077,0.891,0.335,1.65
387.1,268.2,3.9517,0.62175,0.890,0.339,1.63
387.2,268.5,3.9517,0.62191,0.893,0.342,1.63
387.3,268.7,3.9517,0.62179,0.894,0.339,1.64
387.4,269.0,3.9517,0.62231,0.891,0.334,1.66
387.5,269.3,3.9517,0.62307,0.891,0.331,1.68
387.6,269.6,3.9517,0.62328,0.892,0.330,1.69
387.7,270.0,3.9517,0.62316,0.894,0.331,1.68
387.8,270.3,3.9517,0.62335,0.895,0.332,1.68
387.9,270.6,3.9517,0.62399,0.894,0.330,1.69
388.0,270.9,3.9517,0.62498,0.890,0.329,1.69
388.1,271.2,3.9517,0.62594,0.891,0.329,1.69
388.2,271.5,3.9517,0.62657,0.896,0.331,1.70
388.3,271.8,3.9517,0.62758,0.896,0.331,1.70
388.4,272.1,3.9517,0.62966,0.890,0.331,1.69
388.5,272.4,3.9517,0.63133,0.886,0.332,1.69
388.6,272.7,3.9517,0.63093,0.885,0.332,1.68
388.7,273.0,3.9517,0.6299,0.887,0.334,1.67
388.8,273.3,3.9517,0.63021,0.893,0.336,1.68
388.9,273.6,3.9517,0.63144,0.896,0.337,1.68
389.0,273.9,3.9516,0.63255,0.894,0.337,1.68
389.1,274.2,3.9517,0.63339,0.892,0.337,1.68
389.2,274.5,3.9521,0.63411,0.893,0.336,1.68
389.3,274.8,3.9526,0.63475,0.897,0.332,1.71
389.4,275.1,3.9529,0.63529,0.901,0.330,1.74
389.5,275.4,3.9530,0.63574,0.899,0.332,1.72
389.6,275.7,3.9530,0.6361,0.894,0.337,1.69
389.7,276.0,3.9530,0.63648,0.893,0.339,1.68
389.8,276.3,3.9530,0.63704,0.898,0.338,1.69
389.9,276.5,3.9530,0.63803,0.899,0.337,1.70
390.0,276.8,3.9530,0.63962,0.894,0.337,1.70
390.1,277.1,3.9530,0.641,0.889,0.337,1.69
390.2,277.4,3.9530,0.64112,0.889,0.337,1.69
390.3,277.7,3.9530,0.6401,0.890,0.336,1.69
390.4,278.0,3.9530,0.63863,0.889,0.336,1.69
390.5,278.3,3.9528,0.63809,0.889,0.336,1.69
390.6,278.6,3.9523,0.63983,0.892,0.336,1.70
390.7,278.9,3.9518,0.64254,0.894,0.336,1.71
390.8,279.2,3.9516,0.64389,0.894,0.336,1.71
390.9,279.5,3.9517,0.64389,0.896,0.337,1.71
391.0,279.8,3.9517,0.6437,0.896,0.338,1.71
391.1,280.1,3.9517,0.64409,0.893,0.338,1.70
391.2,280.4,3.9517,0.64547,0.890,0.337,1.70
391.3,280.7,3.9517,0.64689,0.889,0.337,1.71
391.4,281.0,3.9517,0.64682,0.892,0.337,1.71
391.5,281.3,3.9517,0.64589,0.891,0.336,1.71
391.6,281.6,3.9517,0.64592,0.887,0.336,1.70
391.7,281.9,3.9517,0.64741,0.883,0.337,1.70
391.8,282.2,3.9517,0.64997,0.887,0.339,1.70
391.9,282.5,3.9517,0.65234,0.894,0.337,1.73
392.0,282.8,3.9517,0.65283,0.898,0.335,1.75
392.1,283.1,3.9517,0.65202,0.898,0.334,1.75
392.2,283.4,3.9517,0.65205,0.891,0.335,1.74
392.3,283.7,3.9517,0.65321,0.887,0.337,1.72
392.4,284.0,3.9517,0.65451,0.891,0.339,1.72
392.5,284.3,3.9517,0.6556,0.896,0.339,1.73
392.6,284.6,3.9517,0.65664,0.894,0.339,1.73
392.7,284.9,3.9517,0.65759,0.890,0.338,1.73
392.8,285.2,3.9517,0.65831,0.890,0.337,1.74
392.9,285.5,3.9517,0.65892,0.891,0.337,1.74
393.0,285.8,3.9518,0.65982,0.891,0.336,1.75
393.1,286.1,3.9518,0.66117,0.893,0.336,1.76
393.2,286.3,3.9515,0.66283,0.891,0.336,1.76
393.3,286.6,3.9510,0.66429,0.887,0.336,1.75
393.4,286.9,3.9506,0.66466,0.888,0.337,1.75
393.5,287.2,3.9504,0.66426,0.890,0.338,1.75
393.6,287.5,3.9504,0.66462,0.888,0.338,1.74
393.7,287.8,3.9503,0.66606,0.887,0.339,1.74
393.8,288.1,3.9506,0.66749,0.891,0.339,1.75
393.9,288.4,3.9511,0.66841,0.897,0.338,1.77
394.0,288.7,3.9515,0.66916,0.900,0.337,1.79
394.1,289.0,3.9517,0.66992,0.894,0.337,1.78
394.2,289.3,3.9517,0.67066,0.885,0.340,1.75
394.3,289.6,3.9517,0.67128,0.880,0.341,1.73
394.4,289.9,3.9517,0.67161,0.883,0.340,1.74
394.5,290.2,3.9517,0.67182,0.890,0.339,1.76
394.6,290.5,3.9517,0.67265,0.896,0.339,1.78
394.7,290.8,3.9517,0.67424,0.895,0.338,1.78
394.8,291.1,3.9517,0.67565,0.894,0.337,1.79
394.9,291.4,3.9517,0.67631,0.891,0.336,1.79
395.0,291.7,3.9517,0.67656,0.892,0.337,1.79
395.1,292.0,3.9517,0.67673,0.893,0.338,1.79
395.2,292.3,3.9517,0.67695,0.888,0.339,1.77
395.3,292.6,3.9517,0.67731,0.883,0.340,1.76
395.4,292.9,3.9517,0.678,0.883,0.340,1.76
395.5,293.1,3.9517,0.67921,0.887,0.339,1.78
395.6,293.4,3.9517,0.68124,0.890,0.339,1.79
395.7,293.7,3.9517,0.68384,0.891,0.340,1.79
395.8,294.0,3.9517,0.68535,0.894,0.342,1.79
395.9,294.3,3.9517,0.6848,0.895,0.343,1.79
396.0,294.6,3.9517,0.68396,0.891,0.341,1.79
396.1,294.9,3.9517,0.68449,0.886,0.339,1.79
396.2,295.2,3.9517,0.68589,0.884,0.339,1.79
396.3,295.5,3.9519,0.6873,0.884,0.340,1.79
396.4,295.8,3.9520,0.68834,0.886,0.340,1.79
396.5,296.1,3.9519,0.6889,0.888,0.340,1.80
396.6,296.4,3.9517,0.68962,0.891,0.340,1.81
396.7,296.7,3.9517,0.69109,0.893,0.340,1.82
396.8,297.0,3.9517,0.69263,0.892,0.339,1.82
396.9,297.3,3.9517,0.69338,0.887,0.338,1.82
397.0,297.6,3.9517,0.69367,0.884,0.339,1.81
397.1,297.9,3.9517,0.6942,0.886,0.342,1.80
397.2,298.1,3.9517,0.69519,0.887,0.342,1.80
397.3,298.4,3.9517,0.69665,0.889,0.342,1.81
397.4,298.7,3.9517,0.6983,0.892,0.341,1.83
397.5,299.0,3.9517,0.69975,0.895,0.340,1.84
397.6,299.3,3.9517,0.70067,0.897,0.340,1.85
397.7,299.6,3.9517,0.70083,0.899,0.340,1.85
397.8,299.9,3.9517,0.70073,0.897,0.340,1.85
397.9,300.2,3.9517,0.70122,0.892,0.340,1.84
398.0,300.5,3.9517,0.70229,0.888,0.338,1.84
398.1,300.8,3.9516,0.70336,0.888,0.337,1.85
398.2,301.1,3.9515,0.70418,0.890,0.338,1.85
398.3,301.4,3.9513,0.70474,0.892,0.340,1.85
398.4,301.7,3.9511,0.70518,0.893,0.342,1.84
398.5,302.0,3.9510,0.7057,0.895,0.341,1.85
398.6,302.3,3.9510,0.70662,0.896,0.339,1.87
398.7,302.6,3.9511,0.70823,0.893,0.338,1.87
398.8,302.9,3.9511,0.71009,0.889,0.338,1.87
398.9,303.1,3.9511,0.71101,0.889,0.340,1.86
399.0,303.4,3.9511,0.71081,0.891,0.342,1.85
399.1,303.7,3.9511,0.71038,0.890,0.343,1.84
399.2,304.0,3.9511,0.71044,0.889,0.342,1.84
399.3,304.3,3.9511,0.71147,0.887,0.340,1.85
399.4,304.6,3.9511,0.71322,0.886,0.340,1.86
399.5,304.9,3.9511,0.71451,0.888,0.342,1.86
399.6,305.2,3.9511,0.71482,0.891,0.342,1.87
399.7,305.5,3.9511,0.71472,0.892,0.339,1.88
399.8,305.8,3.9511,0.71487,0.888,0.338,1.88
399.9,306.1,3.9511,0.71591,0.885,0.339,1.87
400.0,306.4,3.9511,0.7177,0.884,0.341,1.86
400.1,306.7,3.9511,0.71862,0.888,0.342,1.86
400.2,307.0,3.9511,0.71809,0.895,0.343,1.88
400.3,307.2,3.9511,0.71789,0.897,0.343,1.88
400.4,307.5,3.9511,0.71912,0.893,0.342,1.88
400.5,307.8,3.9511,0.72039,0.888,0.341,1.88
400.6,308.1,3.9511,0.72059,0.886,0.340,1.87
400.7,308.4,3.9511,0.7205,0.886,0.340,1.87
400.8,308.7,3.9511,0.72092,0.887,0.341,1.87
400.9,309.0,3.9511,0.72166,0.890,0.343,1.87
401.0,309.3,3.9511,0.72249,0.892,0.344,1.87
401.1,309.6,3.9511,0.72387,0.893,0.343,1.89
401.2,309.9,3.9511,0.7261,0.893,0.341,1.90
401.3,310.2,3.9511,0.72821,0.893,0.339,1.92
401.4,310.5,3.9511,0.72915,0.895,0.339,1.93
401.5,310.8,3.9511,0.72944,0.897,0.341,1.92
401.6,311.1,3.9511,0.72994,0.899,0.343,1.92
401.7,311.4,3.9511,0.73068,0.899,0.341,1.92
401.8,311.6,3.9511,0.73141,0.897,0.339,1.93
401.9,311.9,3.9511,0.73164,0.896,0.340,1.93
402.0,312.2,3.9511,0.73102,0.895,0.343,1.91
402.1,312.5,3.9511,0.73065,0.893,0.344,1.89
402.2,312.8,3.9511,0.73204,0.892,0.344,1.90
402.3,313.1,3.9511,0.73418,0.892,0.343,1.91
402.4,313.4,3.9511,0.7349,0.892,0.342,1.92
402.5,313.7,3.9511,0.73451,0.893,0.341,1.92
402.6,314.0,3.9511,0.73474,0.894,0.341,1.93
402.7,314.3,3.9511,0.73594,0.894,0.342,1.93
402.8,314.6,3.9511,0.7374,0.894,0.343,1.92
402.9,314.9,3.9511,0.73855,0.893,0.343,1.92
403.0,315.2,3.9511,0.73893,0.891,0.342,1.92
403.1,315.4,3.9511,0.73866,0.889,0.341,1.93
403.2,315.7,3.9510,0.73835,0.888,0.342,1.92
403.3,316.0,3.9510,0.73847,0.888,0.342,1.92
403.4,316.3,3.9511,0.73929,0.888,0.342,1.92
403.5,316.6,3.9512,0.74054,0.889,0.342,1.92
403.6,316.9,3.9509,0.74132,0.888,0.343,1.92
403.7,317.2,3.9504,0.74142,0.885,0.343,1.91
403.8,317.5,3.9500,0.74167,0.883,0.340,1.92
403.9,317.8,3.9498,0.74233,0.884,0.341,1.92
404.0,318.1,3.9497,0.7427,0.884,0.344,1.91
404.1,318.4,3.9497,0.7426,0.884,0.345,1.90
404.2,318.7,3.9498,0.74305,0.886,0.344,1.92
404.3,319.0,3.9501,0.74445,0.891,0.342,1.94
404.4,319.2,3.9504,0.74565,0.893,0.343,1.94
404.5,319.5,3.9505,0.74584,0.893,0.343,1.94
404.6,319.8,3.9504,0.74573,0.890,0.343,1.93
404.7,320.1,3.9504,0.74599,0.887,0.344,1.92
404.8,320.4,3.9504,0.74631,0.884,0.343,1.92
404.9,320.7,3.9504,0.74635,0.885,0.342,1.93
405.0,321.0,3.9504,0.7463,0.887,0.342,1.94
405.1,321.3,3.9505,0.74649,0.890,0.342,1.95
405.2,321.6,3.9507,0.74718,0.893,0.342,1.95
405.3,321.9,3.9512,0.7485,0.895,0.343,1.95
405.4,322.2,3.9517,0.74981,0.897,0.344,1.96
405.5,322.5,3.9518,0.75041,0.895,0.344,1.95
405.6,322.7,3.9517,0.75064,0.893,0.343,1.96
405.7,323.0,3.9517,0.75113,0.893,0.342,1.96
405.8,323.3,3.9517,0.75174,0.894,0.343,1.96
405.9,323.6,3.9517,0.75204,0.895,0.344,1.96
406.0,323.9,3.9517,0.75228,0.896,0.347,1.95
406.1,324.2,3.9517,0.75293,0.896,0.350,1.93
406.2,324.5,3.9515,0.75383,0.895,0.349,1.93
406.3,324.8,3.9511,0.75444,0.893,0.345,1.95
406.4,325.1,3.9506,0.75475,0.893,0.343,1.96
406.5,325.4,3.9503,0.75514,0.892,0.344,1.96
406.6,325.6,3.9503,0.75558,0.890,0.345,1.95
406.7,325.9,3.9504,0.75561,0.890,0.345,1.95
406.8,326.2,3.9504,0.7552,0.891,0.344,1.96
406.9,326.5,3.9504,0.75477,0.891,0.342,1.97
407.0,326.8,3.9504,0.75468,0.892,0.342,1.97
407.1,327.1,3.9504,0.75512,0.892,0.344,1.96
407.2,327.4,3.9504,0.7559,0.892,0.346,1.95
407.3,327.7,3.9504,0.75627,0.893,0.347,1.95
407.4,328.0,3.9504,0.75617,0.892,0.346,1.95
407.5,328.3,3.9504,0.7569,0.890,0.344,1.96
407.6,328.5,3.9504,0.75893,0.887,0.343,1.96
407.7,328.8,3.9504,0.76058,0.887,0.344,1.96
407.8,329.1,3.9504,0.76059,0.891,0.345,1.97
407.9,329.4,3.9504,0.75962,0.894,0.345,1.97
408.0,329.7,3.9504,0.75866,0.890,0.345,1.96
408.1,330.0,3.9504,0.75873,0.887,0.345,1.95
408.2,330.3,3.9504,0.76032,0.889,0.345,1.96
408.3,330.6,3.9504,0.76192,0.890,0.344,1.97
408.4,330.9,3.9504,0.76198,0.888,0.343,1.97
408.5,331.2,3.9504,0.76144,0.887,0.342,1.97
408.6,331.5,3.9504,0.76174,0.890,0.344,1.97
408.7,331.7,3.9504,0.76273,0.892,0.346,1.97
408.8,332.0,3.9504,0.76364,0.888,0.347,1.95
408.9,332.3,3.9504,0.76397,0.885,0.346,1.96
409.0,332.6,3.9504,0.7634,0.890,0.344,1.98
409.1,332.9,3.9504,0.76274,0.895,0.343,1.99
409.2,333.2,3.9504,0.76327,0.895,0.344,1.98
409.3,333.5,3.9504,0.7646,0.892,0.345,1.97
409.4,333.8,3.9505,0.76535,0.890,0.345,1.97
409.5,334.1,3.9505,0.76539,0.891,0.345,1.98
409.6,334.4,3.9502,0.76562,0.888,0.345,1.97
409.7,334.6,3.9497,0.76631,0.885,0.345,1.97
409.8,334.9,3.9493,0.76713,0.888,0.346,1.97
409.9,335.2,3.9491,0.76793,0.891,0.346,1.98
410.0,335.5,3.9491,0.76885,0.891,0.345,1.99
410.1,335.8,3.9491,0.76978,0.886,0.344,1.98
410.2,336.1,3.9491,0.7703,0.885,0.346,1.97
410.3,336.4,3.9491,0.7704,0.888,0.347,1.98
410.4,336.7,3.9491,0.77072,0.890,0.345,1.99
410.5,337.0,3.9491,0.7715,0.888,0.344,1.99
410.6,337.2,3.9491,0.77194,0.887,0.343,1.99
410.7,337.5,3.9491,0.77167,0.890,0.343,2.00
410.8,337.8,3.9491,0.77158,0.892,0.344,2.00
410.9,338.1,3.9491,0.77227,0.891,0.344,2.00
411.0,338.4,3.9491,0.77289,0.891,0.345,2.00
411.1,338.7,3.9491,0.77268,0.895,0.345,2.00
411.2,339.0,3.9491,0.77213,0.896,0.346,2.00
411.3,339.3,3.9491,0.77189,0.892,0.347,1.98
411.4,339.6,3.9491,0.77192,0.886,0.347,1.97
411.5,339.9,3.9491,0.77206,0.887,0.347,1.97
411.6,340.1,3.9491,0.77266,0.891,0.347,1.99
411.7,340.4,3.9491,0.77409,0.892,0.346,2.00
411.8,340.7,3.9491,0.77542,0.892,0.346,2.00
411.9,341.0,3.9491,0.77533,0.894,0.347,2.00
412.0,341.3,3.9491,0.77443,0.897,0.347,2.00
412.1,341.6,3.9491,0.77422,0.894,0.347,2.00
412.2,341.9,3.9491,0.77484,0.890,0.346,1.99
412.3,342.2,3.9491,0.77557,0.888,0.346,1.99
412.4,342.5,3.9491,0.77619,0.889,0.346,1.99
412.5,342.7,3.9491,0.77687,0.889,0.346,2.00
412.6,343.0,3.9491,0.77764,0.888,0.346,1.99
412.7,343.3,3.9491,0.77829,0.889,0.347,1.99
412.8,343.6,3.9491,0.77876,0.891,0.347,2.00
412.9,343.9,3.9491,0.77911,0.893,0.347,2.01
413.0,344.2,3.9490,0.7792,0.890,0.347,2.00
413.1,344.5,3.9491,0.77855,0.890,0.348,1.99
413.2,344.8,3.9494,0.77737,0.898,0.348,2.01
413.3,345.0,3.9498,0.7772,0.901,0.346,2.02
413.4,345.3,3.9502,0.77873,0.894,0.345,2.02
413.5,345.6,3.9504,0.78001,0.886,0.345,2.01
413.6,345.9,3.9505,0.77963,0.885,0.346,2.00
413.7,346.2,3.9504,0.7788,0.887,0.347,1.99
