Temp,time ,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity,Heat Capacity,Heat Capacity
479.2,531.9,3.8964,0.98733,0.898,0.359,2.47,2.46,2.515
479.3,532.1,3.8964,0.98721,0.896,0.357,2.48,2.49,2.507
479.4,532.4,3.8960,0.98624,0.892,0.355,2.48,2.51,2.490
479.5,532.7,3.8955,0.98534,0.888,0.356,2.46,2.50,2.475
479.6,533.0,3.8952,0.98592,0.890,0.359,2.44,2.48,2.477
479.7,533.3,3.8950,0.98731,0.893,0.360,2.45,2.46,2.483
479.8,533.5,3.8950,0.98739,0.894,0.358,2.47,2.46,2.478
479.9,533.8,3.8950,0.98586,0.893,0.357,2.47,2.47,2.470
480.0,534.1,3.8950,0.98437,0.891,0.357,2.46,2.48,2.465
480.1,534.4,3.8950,0.98396,0.891,0.358,2.45,2.48,2.465
480.2,534.7,3.8950,0.98457,0.892,0.359,2.45,2.47,2.471
480.3,534.9,3.8949,0.98575,0.894,0.359,2.45,2.47,2.482
480.4,535.2,3.8947,0.98628,0.894,0.359,2.46,2.48,2.492
480.5,535.5,3.8942,0.98549,0.895,0.358,2.46,2.47,2.500
480.6,535.8,3.8937,0.98491,0.894,0.358,2.46,2.47,2.503
480.7,536.0,3.8936,0.98611,0.892,0.358,2.46,2.47,2.494
480.8,536.3,3.8937,0.98766,0.890,0.358,2.45,2.47,2.481
480.9,536.6,3.8938,0.98737,0.890,0.358,2.46,2.45,2.480
481.0,536.9,3.8938,0.98575,0.890,0.357,2.46,2.44,2.478
481.1,537.2,3.8936,0.98464,0.888,0.357,2.45,2.44,2.469
481.2,537.4,3.8933,0.98442,0.888,0.357,2.45,2.45,2.473
481.3,537.7,3.8929,0.98428,0.891,0.357,2.46,2.46,2.480
481.4,538.0,3.8925,0.98377,0.889,0.357,2.45,2.46,2.473
481.5,538.3,3.8922,0.98296,0.884,0.357,2.44,2.46,2.456
481.6,538.6,3.8922,0.98218,0.882,0.357,2.43,2.45,2.447
481.7,538.8,3.8923,0.98218,0.886,0.358,2.43,2.42,2.453
481.8,539.1,3.8923,0.98324,0.891,0.358,2.45,2.42,2.464
481.9,539.4,3.8923,0.9842,0.891,0.355,2.47,2.44,2.469
482.0,539.7,3.8920,0.9841,0.889,0.354,2.47,2.46,2.471
482.1,540.0,3.8917,0.98333,0.891,0.356,2.46,2.46,2.480
482.2,540.3,3.8913,0.98257,0.894,0.358,2.45,2.45,2.493
482.3,540.5,3.8910,0.9825,0.895,0.358,2.46,2.45,2.496
482.4,540.8,3.8909,0.98357,0.895,0.357,2.47,2.45,2.489
482.5,541.1,3.8909,0.98461,0.894,0.356,2.47,2.45,2.489
482.6,541.4,3.8911,0.98377,0.893,0.357,2.46,2.45,2.493
482.7,541.7,3.8912,0.98169,0.891,0.358,2.45,2.47,2.484
482.8,541.9,3.8906,0.98084,0.891,0.358,2.44,2.47,2.472
482.9,542.2,3.8896,0.98173,0.891,0.358,2.45,2.46,2.463
483.0,542.5,3.8886,0.98269,0.893,0.358,2.45,2.45,2.463
483.1,542.8,3.8882,0.98274,0.895,0.358,2.46,2.45,2.464
483.2,543.0,3.8881,0.98216,0.894,0.357,2.46,2.46,2.460
483.3,543.3,3.8881,0.98144,0.893,0.357,2.46,2.47,2.463
483.4,543.6,3.8881,0.98135,0.894,0.357,2.46,2.46,2.473
483.5,543.9,3.8881,0.98229,0.895,0.358,2.46,2.46,2.483
483.6,544.2,3.8878,0.98336,0.893,0.358,2.45,2.46,2.473
483.7,544.4,3.8874,0.98356,0.892,0.358,2.45,2.47,2.463
483.8,544.7,3.8869,0.98328,0.893,0.358,2.45,2.47,2.463
483.9,545.0,3.8867,0.9833,0.896,0.358,2.46,2.47,2.468
484.0,545.3,3.8868,0.98346,0.898,0.358,2.47,2.46,2.475
484.1,545.6,3.8868,0.98322,0.896,0.358,2.46,2.46,2.475
484.2,545.8,3.8868,0.98296,0.894,0.358,2.45,2.46,2.467
484.3,546.1,3.8868,0.98379,0.893,0.358,2.45,2.44,2.460
484.4,546.4,3.8868,0.98533,0.893,0.358,2.46,2.44,2.459
484.5,546.7,3.8868,0.98552,0.895,0.357,2.47,2.45,2.463
484.6,547.0,3.8868,0.98383,0.895,0.357,2.47,2.46,2.468
484.7,547.2,3.8868,0.98262,0.891,0.357,2.45,2.47,2.459
484.8,547.5,3.8868,0.98332,0.889,0.358,2.44,2.48,2.453
484.9,547.8,3.8868,0.98419,0.890,0.358,2.45,2.47,2.458
485.0,548.1,3.8868,0.98366,0.893,0.357,2.46,2.46,2.463
485.1,548.4,3.8868,0.98288,0.895,0.357,2.46,2.45,2.464
485.2,548.6,3.8868,0.98336,0.893,0.357,2.46,2.46,2.461
485.3,548.9,3.8868,0.98451,0.894,0.356,2.47,2.47,2.469
485.4,549.2,3.8868,0.98507,0.901,0.356,2.49,2.47,2.493
485.5,549.5,3.8866,0.98492,0.906,0.356,2.51,2.47,2.513
485.6,549.8,3.8862,0.98454,0.906,0.357,2.50,2.49,2.514
485.7,550.0,3.8855,0.98418,0.904,0.357,2.49,2.51,2.506
485.8,550.3,3.8852,0.98388,0.905,0.357,2.49,2.52,2.506
485.9,550.6,3.8852,0.98385,0.904,0.358,2.49,2.51,2.502
486.0,550.9,3.8853,0.98446,0.900,0.358,2.48,2.50,2.494
486.1,551.2,3.8853,0.98562,0.896,0.358,2.47,2.49,2.487
486.2,551.4,3.8852,0.98633,0.895,0.358,2.47,2.48,2.484
486.3,551.7,3.8850,0.98608,0.897,0.357,2.47,2.47,2.480
486.4,552.0,3.8846,0.98591,0.895,0.357,2.47,2.47,2.471
486.5,552.3,3.8841,0.98667,0.892,0.358,2.46,2.48,2.469
486.6,552.6,3.8838,0.98771,0.892,0.357,2.47,2.49,2.480
486.7,552.8,3.8836,0.98816,0.895,0.355,2.49,2.48,2.494
486.8,553.1,3.8837,0.98819,0.896,0.357,2.48,2.47,2.493
486.9,553.4,3.8838,0.98828,0.893,0.358,2.46,2.48,2.479
487.0,553.7,3.8838,0.98831,0.890,0.358,2.46,2.47,2.470
487.1,554.0,3.8835,0.98787,0.891,0.357,2.46,2.46,2.480
487.2,554.2,3.8830,0.98722,0.893,0.357,2.47,2.45,2.486
487.3,554.5,3.8825,0.98712,0.893,0.357,2.47,2.46,2.484
487.4,554.8,3.8821,0.98754,0.893,0.357,2.47,2.45,2.481
487.5,555.1,3.8816,0.98752,0.893,0.357,2.47,2.45,2.486
487.6,555.4,3.8813,0.98688,0.893,0.357,2.47,2.44,2.492
487.7,555.6,3.8811,0.98698,0.890,0.358,2.46,2.44,2.479
487.8,555.9,3.8811,0.98852,0.886,0.358,2.44,2.44,2.462
487.9,556.2,3.8811,0.99011,0.885,0.358,2.44,2.43,2.458
488.0,556.5,3.8809,0.99047,0.885,0.358,2.45,2.44,2.456
488.1,556.8,3.8805,0.99015,0.884,0.358,2.44,2.45,2.446
488.2,557.0,3.8801,0.99,0.884,0.358,2.44,2.46,2.439
488.3,557.3,3.8798,0.99008,0.885,0.358,2.45,2.45,2.440
488.4,557.6,3.8797,0.99016,0.890,0.358,2.46,2.45,2.455
488.5,557.9,3.8797,0.99041,0.892,0.357,2.47,2.45,2.472
488.6,558.2,3.8798,0.99118,0.890,0.357,2.47,2.47,2.473
488.7,558.4,3.8798,0.99213,0.888,0.357,2.47,2.48,2.469
488.8,558.7,3.8797,0.99234,0.889,0.358,2.47,2.48,2.471
488.9,559.0,3.8794,0.9919,0.891,0.358,2.47,2.46,2.474
489.0,559.3,3.8790,0.99226,0.893,0.359,2.47,2.46,2.471
489.1,559.6,3.8786,0.99383,0.893,0.359,2.47,2.48,2.473
489.2,559.8,3.8783,0.99491,0.894,0.359,2.47,2.48,2.478
489.3,560.1,3.8783,0.99437,0.894,0.358,2.48,2.48,2.482
489.4,560.4,3.8784,0.99338,0.895,0.358,2.49,2.48,2.486
489.5,560.7,3.8782,0.99319,0.896,0.358,2.49,2.47,2.483
489.6,560.9,3.8778,0.99376,0.895,0.358,2.48,2.48,2.473
489.7,561.2,3.8773,0.99466,0.892,0.360,2.47,2.50,2.464
489.8,561.5,3.8770,0.99546,0.891,0.360,2.47,2.51,2.464
489.9,561.8,3.8769,0.99579,0.892,0.359,2.47,2.51,2.472
490.0,562.1,3.8769,0.99579,0.891,0.359,2.47,2.51,2.478
490.1,562.3,3.8769,0.99595,0.890,0.359,2.47,2.52,2.482
490.2,562.6,3.8765,0.99628,0.889,0.359,2.47,2.52,2.480
490.3,562.9,3.8761,0.99639,0.887,0.358,2.47,2.51,2.476
490.4,563.2,3.8757,0.99625,0.888,0.357,2.48,2.48,2.485
490.5,563.5,3.8755,0.99652,0.890,0.357,2.49,2.46,2.507
490.6,563.7,3.8755,0.99743,0.891,0.357,2.49,2.46,2.519
490.7,564.0,3.8755,0.99835,0.892,0.358,2.49,2.49,2.518
490.8,564.3,3.8755,0.9987,0.891,0.358,2.48,2.49,2.508
490.9,564.6,3.8755,0.99869,0.892,0.359,2.48,2.48,2.504
491.0,564.9,3.8755,0.99862,0.894,0.359,2.49,2.48,2.509
491.1,565.1,3.8753,0.99853,0.896,0.358,2.50,2.48,2.514
491.2,565.4,3.8748,0.99839,0.896,0.357,2.51,2.49,2.517
491.3,565.7,3.8743,0.9984,0.896,0.357,2.51,2.51,2.518
491.4,566.0,3.8741,0.99881,0.897,0.357,2.51,2.51,2.516
491.5,566.3,3.8741,0.99949,0.895,0.357,2.50,2.51,2.509
491.6,566.5,3.8742,1.00007,0.894,0.357,2.51,2.51,2.512
491.7,566.8,3.8742,1.00024,0.893,0.357,2.50,2.50,2.517
491.8,567.1,3.8742,0.9998,0.893,0.358,2.50,2.50,2.519
491.9,567.4,3.8741,0.99905,0.893,0.358,2.49,2.50,2.516
492.0,567.7,3.8738,0.99896,0.893,0.357,2.50,2.50,2.515
492.1,567.9,3.8733,0.99997,0.894,0.357,2.51,2.50,2.521
492.2,568.2,3.8729,1.00122,0.896,0.357,2.51,2.51,2.529
492.3,568.5,3.8728,1.00188,0.896,0.357,2.51,2.51,2.526
492.4,568.8,3.8729,1.00211,0.895,0.356,2.52,2.52,2.523
492.5,569.1,3.8729,1.0022,0.894,0.355,2.52,2.52,2.525
492.6,569.3,3.8729,1.00229,0.893,0.356,2.51,2.52,2.531
492.7,569.6,3.8728,1.00244,0.895,0.358,2.51,2.51,2.538
492.8,569.9,3.8728,1.00272,0.894,0.358,2.50,2.51,2.524
492.9,570.2,3.8729,1.00321,0.894,0.358,2.51,2.51,2.509
493.0,570.5,3.8730,1.0037,0.895,0.357,2.52,2.51,2.513
493.1,570.7,3.8727,1.00385,0.896,0.357,2.52,2.50,2.523
493.2,571.0,3.8722,1.0037,0.898,0.357,2.52,2.51,2.526
493.3,571.3,3.8718,1.00369,0.897,0.357,2.53,2.52,2.520
493.4,571.6,3.8716,1.00402,0.895,0.356,2.52,2.52,2.520
493.5,571.9,3.8716,1.00451,0.897,0.357,2.53,2.53,2.539
493.6,572.1,3.8716,1.00494,0.899,0.358,2.53,2.52,2.555
493.7,572.4,3.8716,1.00518,0.897,0.358,2.52,2.52,2.549
493.8,572.7,3.8713,1.00509,0.893,0.358,2.51,2.52,2.535
493.9,573.0,3.8709,1.00466,0.891,0.358,2.50,2.52,2.529
494.0,573.3,3.8705,1.00398,0.891,0.357,2.50,2.50,2.531
494.1,573.5,3.8701,1.00373,0.894,0.357,2.51,2.49,2.536
494.2,573.8,3.8700,1.00464,0.898,0.358,2.52,2.50,2.542
494.3,574.1,3.8700,1.00589,0.899,0.357,2.54,2.51,2.546
494.4,574.4,3.8699,1.00602,0.901,0.355,2.55,2.52,2.561
494.5,574.7,3.8694,1.0051,0.900,0.357,2.54,2.51,2.568
494.6,574.9,3.8686,1.00428,0.899,0.359,2.52,2.51,2.561
494.7,575.2,3.8677,1.00402,0.899,0.360,2.51,2.52,2.553
494.8,575.5,3.8672,1.00406,0.898,0.359,2.51,2.51,2.548
494.9,575.8,3.8672,1.00425,0.897,0.358,2.52,2.51,2.542
495.0,576.0,3.8673,1.00471,0.895,0.357,2.52,2.51,2.527
495.1,576.3,3.8673,1.00545,0.892,0.356,2.52,2.51,2.513
495.2,576.6,3.8673,1.00615,0.892,0.357,2.51,2.51,2.523
495.3,576.9,3.8674,1.00653,0.894,0.358,2.51,2.50,2.548
495.4,577.2,3.8673,1.00653,0.894,0.357,2.52,2.51,2.553
495.5,577.5,3.8669,1.00623,0.890,0.357,2.51,2.51,2.542
495.6,577.7,3.8664,1.00608,0.888,0.357,2.51,2.51,2.537
495.7,578.0,3.8661,1.00651,0.891,0.358,2.51,2.50,2.538
495.8,578.3,3.8660,1.00695,0.893,0.358,2.51,2.50,2.537
495.9,578.6,3.8660,1.00639,0.892,0.358,2.51,2.50,2.521
496.0,578.8,3.8661,1.00512,0.890,0.358,2.50,2.51,2.513
496.1,579.1,3.8665,1.00442,0.893,0.357,2.51,2.50,2.526
496.2,579.4,3.8671,1.00458,0.897,0.357,2.52,2.49,2.539
496.3,579.7,3.8673,1.00483,0.898,0.357,2.53,2.50,2.538
496.4,580.0,3.8670,1.00471,0.895,0.358,2.51,2.52,2.527
496.5,580.2,3.8665,1.00434,0.892,0.358,2.50,2.53,2.515
496.6,580.5,3.8662,1.00398,0.888,0.358,2.49,2.52,2.504
496.7,580.8,3.8660,1.00404,0.886,0.358,2.48,2.50,2.493
496.8,581.1,3.8659,1.00474,0.886,0.357,2.49,2.49,2.495
496.9,581.4,3.8659,1.0055,0.887,0.356,2.50,2.49,2.501
497.0,581.6,3.8661,1.00567,0.889,0.356,2.51,2.50,2.507
497.1,581.9,3.8660,1.00555,0.889,0.357,2.51,2.50,2.507
497.2,582.2,3.8657,1.00572,0.887,0.359,2.48,2.51,2.494
497.3,582.5,3.8652,1.00605,0.886,0.360,2.48,2.51,2.497
497.4,582.8,3.8648,1.0061,0.891,0.359,2.50,2.50,2.518
497.5,583.0,3.8647,1.00566,0.896,0.358,2.52,2.49,2.530
497.6,583.3,3.8644,1.00469,0.898,0.357,2.53,2.50,2.523
497.7,583.6,3.8639,1.00349,0.898,0.358,2.51,2.51,2.519
497.8,583.9,3.8634,1.00276,0.898,0.362,2.49,2.51,2.525
497.9,584.2,3.8629,1.00275,0.898,0.363,2.48,2.51,2.529
498.0,584.4,3.8625,1.00289,0.896,0.361,2.49,2.51,2.525
498.1,584.7,3.8621,1.00275,0.893,0.358,2.50,2.51,2.515
498.2,585.0,3.8619,1.00269,0.894,0.358,2.51,2.51,2.518
498.3,585.3,3.8618,1.00298,0.898,0.358,2.51,2.51,2.535
498.4,585.5,3.8619,1.00313,0.898,0.359,2.51,2.52,2.537
498.5,585.8,3.8620,1.00256,0.896,0.359,2.50,2.53,2.527
498.6,586.1,3.8619,1.00205,0.894,0.359,2.49,2.52,2.518
498.7,586.4,3.8618,1.00274,0.894,0.359,2.50,2.51,2.513
498.8,586.7,3.8614,1.0039,0.895,0.358,2.51,2.50,2.504
498.9,586.9,3.8610,1.0036,0.894,0.357,2.51,2.49,2.488
499.0,587.2,3.8607,1.00195,0.894,0.358,2.50,2.50,2.488
499.1,587.5,3.8605,1.00105,0.898,0.359,2.51,2.51,2.510
499.2,587.8,3.8605,1.00151,0.903,0.359,2.52,2.50,2.531
499.3,588.1,3.8606,1.00166,0.903,0.359,2.52,2.51,2.532
499.4,588.3,3.8606,1.00063,0.900,0.358,2.51,2.52,2.524
499.5,588.6,3.8606,0.99982,0.899,0.357,2.51,2.52,2.524
499.6,588.9,3.8607,1.00022,0.899,0.357,2.52,2.51,2.524
499.7,589.2,3.8606,1.00062,0.899,0.358,2.51,2.51,2.522
499.8,589.5,3.8602,0.99972,0.899,0.360,2.50,2.51,2.519
499.9,589.7,3.8597,0.99835,0.897,0.360,2.48,2.51,2.509
500.0,590.0,3.8594,0.99783,0.890,0.360,2.46,2.51,2.491
500.1,590.3,3.8592,0.99793,0.888,0.358,2.48,2.51,2.484
500.2,590.6,3.8591,0.99772,0.892,0.355,2.51,2.49,2.494
500.3,590.9,3.8592,0.99702,0.898,0.354,2.53,2.48,2.500
500.4,591.1,3.8591,0.99623,0.900,0.355,2.52,2.49,2.493
500.5,591.4,3.8590,0.99553,0.897,0.358,2.50,2.50,2.484
500.6,591.7,3.8587,0.99482,0.895,0.359,2.48,2.50,2.484
500.7,592.0,3.8582,0.99412,0.893,0.359,2.47,2.49,2.486
500.8,592.2,3.8578,0.99368,0.891,0.358,2.47,2.47,2.480
500.9,592.5,3.8578,0.99356,0.891,0.358,2.47,2.47,2.473
501.0,592.8,3.8578,0.99333,0.892,0.358,2.47,2.47,2.471
501.1,593.1,3.8579,0.99264,0.892,0.359,2.47,2.47,2.472
501.2,593.4,3.8578,0.99159,0.894,0.361,2.46,2.47,2.493
501.3,593.6,3.8578,0.99042,0.897,0.361,2.46,2.46,2.514
501.4,593.9,3.8578,0.98962,0.897,0.360,2.46,2.47,2.508
501.5,594.2,3.8578,0.98965,0.892,0.359,2.46,2.48,2.483
501.6,594.5,3.8577,0.99006,0.888,0.358,2.45,2.47,2.459
501.7,594.8,3.8573,0.9899,0.888,0.359,2.45,2.45,2.447
501.8,595.0,3.8567,0.98897,0.890,0.358,2.46,2.44,2.450
501.9,595.3,3.8565,0.98765,0.896,0.358,2.47,2.44,2.468
502.0,595.6,3.8565,0.98637,0.899,0.357,2.48,2.45,2.472
502.1,595.9,3.8565,0.98558,0.896,0.356,2.48,2.46,2.460
502.2,596.2,3.8565,0.98538,0.894,0.356,2.48,2.47,2.447
502.3,596.4,3.8565,0.98532,0.897,0.357,2.48,2.47,2.453
502.4,596.7,3.8566,0.98496,0.899,0.357,2.48,2.47,2.463
502.5,597.0,3.8565,0.98421,0.899,0.357,2.48,2.46,2.458
502.6,597.3,3.8561,0.98312,0.897,0.357,2.47,2.46,2.450
502.7,597.6,3.8556,0.98233,0.895,0.358,2.45,2.46,2.454
502.8,597.8,3.8553,0.98238,0.895,0.359,2.45,2.45,2.463
502.9,598.1,3.8551,0.98235,0.895,0.358,2.46,2.45,2.460
503.0,598.4,3.8551,0.98095,0.895,0.357,2.46,2.45,2.449
503.1,598.7,3.8551,0.97898,0.897,0.357,2.46,2.46,2.448
503.2,599.0,3.8550,0.97842,0.899,0.357,2.46,2.46,2.456
503.3,599.2,3.8547,0.97902,0.899,0.357,2.46,2.46,2.457
503.4,599.5,3.8543,0.97865,0.897,0.357,2.46,2.46,2.450
503.5,599.8,3.8539,0.97689,0.896,0.356,2.46,2.46,2.445
503.6,600.1,3.8536,0.9756,0.898,0.356,2.46,2.45,2.449
503.7,600.4,3.8536,0.97545,0.897,0.357,2.46,2.44,2.444
503.8,600.6,3.8537,0.97462,0.896,0.358,2.44,2.44,2.429
503.9,600.9,3.8537,0.97217,0.894,0.358,2.43,2.44,2.419
504.0,601.2,3.8537,0.97009,0.896,0.358,2.42,2.44,2.429
504.1,601.5,3.8537,0.97017,0.901,0.358,2.44,2.44,2.450
504.2,601.8,3.8537,0.97098,0.901,0.359,2.44,2.44,2.451
504.3,602.0,3.8537,0.97066,0.896,0.360,2.42,2.45,2.439
504.4,602.3,3.8537,0.96971,0.894,0.360,2.41,2.44,2.436
504.5,602.6,3.8536,0.96942,0.896,0.360,2.42,2.43,2.446
504.6,602.9,3.8535,0.96935,0.897,0.359,2.42,2.42,2.448
504.7,603.1,3.8531,0.96804,0.895,0.359,2.42,2.42,2.439
504.8,603.4,3.8526,0.96597,0.894,0.359,2.40,2.42,2.427
504.9,603.7,3.8523,0.96541,0.894,0.360,2.40,2.42,2.417
505.0,604.0,3.8523,0.96658,0.895,0.360,2.40,2.42,2.410
505.1,604.3,3.8524,0.9666,0.896,0.359,2.41,2.42,2.411
505.2,604.5,3.8524,0.96399,0.897,0.359,2.41,2.42,2.414
505.3,604.8,3.8523,0.96078,0.896,0.360,2.39,2.43,2.408
505.4,605.1,3.8523,0.95887,0.895,0.362,2.37,2.42,2.405
505.5,605.4,3.8524,0.95826,0.894,0.360,2.38,2.40,2.398
505.6,605.6,3.8523,0.95849,0.895,0.358,2.40,2.40,2.393
505.7,605.9,3.8523,0.95906,0.898,0.357,2.41,2.40,2.396
505.8,606.2,3.8524,0.95945,0.899,0.358,2.41,2.41,2.398
505.9,606.5,3.8524,0.95911,0.898,0.358,2.41,2.41,2.393
506.0,606.8,3.8522,0.95758,0.897,0.357,2.41,2.41,2.380
506.1,607.0,3.8519,0.95555,0.899,0.356,2.41,2.41,2.387
506.2,607.3,3.8515,0.95461,0.903,0.356,2.42,2.40,2.411
506.3,607.6,3.8512,0.95472,0.904,0.357,2.42,2.40,2.418
506.4,607.9,3.8510,0.95402,0.901,0.358,2.40,2.41,2.404
506.5,608.2,3.8510,0.95204,0.896,0.358,2.38,2.42,2.383
506.6,608.4,3.8510,0.95073,0.896,0.358,2.38,2.40,2.378
506.7,608.7,3.8511,0.95116,0.898,0.358,2.39,2.38,2.385
506.8,609.0,3.8510,0.95157,0.897,0.358,2.39,2.38,2.383
506.9,609.3,3.8510,0.9505,0.895,0.358,2.38,2.38,2.378
507.0,609.6,3.8510,0.94903,0.895,0.357,2.38,2.39,2.377
507.1,609.8,3.8510,0.9486,0.897,0.357,2.38,2.39,2.382
507.2,610.1,3.8510,0.94885,0.897,0.357,2.39,2.39,2.384
507.3,610.4,3.8511,0.94886,0.893,0.357,2.37,2.39,2.375
507.4,610.7,3.8511,0.94824,0.892,0.358,2.36,2.38,2.359
507.5,611.0,3.8509,0.94689,0.895,0.360,2.35,2.37,2.351
507.6,611.2,3.8506,0.94533,0.898,0.360,2.36,2.37,2.358
507.7,611.5,3.8502,0.9445,0.900,0.358,2.37,2.38,2.378
507.8,611.8,3.8499,0.94441,0.902,0.358,2.38,2.38,2.397
507.9,612.1,3.8497,0.94388,0.907,0.360,2.38,2.38,2.403
508.0,612.4,3.8497,0.94257,0.911,0.361,2.38,2.38,2.402
508.1,612.6,3.8497,0.94184,0.908,0.361,2.37,2.39,2.395
508.2,612.9,3.8497,0.94246,0.901,0.360,2.36,2.40,2.384
508.3,613.2,3.8497,0.943,0.895,0.360,2.34,2.39,2.374
508.4,613.5,3.8497,0.94209,0.894,0.361,2.33,2.38,2.372
508.5,613.7,3.8497,0.94032,0.894,0.361,2.33,2.36,2.365
508.6,614.0,3.8498,0.93877,0.895,0.360,2.33,2.36,2.356
508.7,614.3,3.8498,0.93783,0.896,0.360,2.33,2.35,2.359
508.8,614.6,3.8496,0.93755,0.897,0.360,2.33,2.35,2.365
508.9,614.9,3.8492,0.93755,0.897,0.360,2.34,2.35,2.358
509.0,615.1,3.8489,0.93725,0.895,0.360,2.33,2.35,2.348
509.1,615.4,3.8488,0.93638,0.895,0.359,2.33,2.36,2.354
509.2,615.7,3.8487,0.93516,0.898,0.359,2.34,2.35,2.372
509.3,616.0,3.8487,0.93401,0.901,0.359,2.34,2.34,2.375
509.4,616.2,3.8487,0.93368,0.901,0.359,2.34,2.35,2.359
509.5,616.5,3.8487,0.93439,0.900,0.359,2.34,2.36,2.346
509.6,616.8,3.8487,0.93479,0.900,0.359,2.34,2.36,2.354
509.7,617.1,3.8487,0.93383,0.902,0.359,2.35,2.36,2.372
509.8,617.4,3.8487,0.93261,0.901,0.358,2.35,2.36,2.378
509.9,617.6,3.8487,0.9325,0.899,0.357,2.35,2.35,2.376
510.0,617.9,3.8487,0.933,0.897,0.356,2.35,2.33,2.361
510.1,618.2,3.8487,0.93293,0.896,0.355,2.35,2.33,2.337
510.2,618.5,3.8487,0.93217,0.893,0.356,2.34,2.32,2.325
510.3,618.8,3.8487,0.93116,0.887,0.357,2.31,2.33,2.316
510.4,619.0,3.8487,0.93018,0.885,0.358,2.30,2.33,2.308
510.5,619.3,3.8487,0.92928,0.890,0.358,2.31,2.31,2.312
510.6,619.6,3.8487,0.92849,0.895,0.358,2.32,2.30,2.325
510.7,619.9,3.8487,0.92771,0.899,0.358,2.33,2.31,2.343
510.8,620.2,3.8486,0.9271,0.901,0.358,2.33,2.32,2.353
510.9,620.4,3.8484,0.92724,0.900,0.358,2.33,2.33,2.348
511.0,620.7,3.8479,0.92823,0.899,0.358,2.33,2.32,2.342
511.1,621.0,3.8474,0.9287,0.899,0.358,2.33,2.31,2.338
511.2,621.3,3.8473,0.92752,0.899,0.357,2.34,2.31,2.339
511.3,621.6,3.8474,0.9257,0.902,0.357,2.34,2.33,2.339
511.4,621.8,3.8474,0.92458,0.905,0.357,2.34,2.33,2.343
511.5,622.1,3.8474,0.92384,0.905,0.358,2.34,2.34,2.340
511.6,622.4,3.8474,0.92263,0.902,0.359,2.32,2.34,2.328
511.7,622.7,3.8474,0.92144,0.900,0.359,2.31,2.34,2.328
511.8,622.9,3.8474,0.92148,0.898,0.358,2.31,2.33,2.335
511.9,623.2,3.8473,0.92252,0.898,0.359,2.31,2.32,2.339
512.0,623.5,3.8469,0.92298,0.900,0.360,2.31,2.32,2.336
512.1,623.8,3.8464,0.92232,0.899,0.359,2.31,2.32,2.330
512.2,624.1,3.8461,0.92147,0.897,0.358,2.31,2.32,2.326
512.3,624.3,3.8460,0.92109,0.897,0.358,2.31,2.33,2.324
512.4,624.6,3.8461,0.92106,0.901,0.359,2.31,2.34,2.328
512.5,624.9,3.8461,0.92112,0.906,0.360,2.32,2.33,2.333
512.6,625.2,3.8461,0.92074,0.906,0.359,2.32,2.33,2.334
512.7,625.5,3.8461,0.91958,0.903,0.358,2.32,2.34,2.335
512.8,625.7,3.8461,0.91824,0.904,0.359,2.31,2.34,2.343
512.9,626.0,3.8461,0.91758,0.905,0.361,2.30,2.33,2.341
513.0,626.3,3.8461,0.91765,0.905,0.361,2.30,2.33,2.332
513.1,626.6,3.8461,0.91814,0.904,0.360,2.31,2.33,2.318
513.2,626.8,3.8461,0.91843,0.902,0.359,2.31,2.33,2.310
513.3,627.1,3.8461,0.91772,0.900,0.360,2.30,2.34,2.315
513.4,627.4,3.8461,0.9162,0.900,0.360,2.29,2.34,2.319
513.5,627.7,3.8461,0.91516,0.900,0.360,2.29,2.34,2.309
513.6,628.0,3.8461,0.91544,0.899,0.360,2.29,2.33,2.292
513.7,628.2,3.8461,0.91692,0.900,0.360,2.29,2.31,2.284
513.8,628.5,3.8461,0.91901,0.900,0.360,2.30,2.31,2.282
513.9,628.8,3.8461,0.91993,0.899,0.359,2.30,2.33,2.300
514.0,629.1,3.8461,0.91837,0.897,0.359,2.29,2.33,2.319
514.1,629.3,3.8461,0.91604,0.899,0.359,2.29,2.33,2.325
514.2,629.6,3.8461,0.91506,0.904,0.359,2.30,2.32,2.326
514.3,629.9,3.8461,0.91513,0.906,0.359,2.31,2.32,2.318
514.4,630.2,3.8461,0.91498,0.904,0.358,2.31,2.33,2.311
514.5,630.5,3.8459,0.91469,0.902,0.359,2.30,2.34,2.312
514.6,630.7,3.8455,0.91511,0.904,0.360,2.30,2.32,2.322
514.7,631.0,3.8450,0.91604,0.904,0.360,2.30,2.31,2.323
514.8,631.3,3.8447,0.91617,0.900,0.360,2.29,2.31,2.313
514.9,631.6,3.8447,0.91523,0.898,0.360,2.29,2.32,2.310
515.0,631.9,3.8448,0.91452,0.901,0.359,2.29,2.31,2.316
515.1,632.1,3.8448,0.91472,0.904,0.358,2.31,2.30,2.324
515.2,632.4,3.8448,0.91495,0.903,0.357,2.31,2.31,2.323
515.3,632.7,3.8448,0.91445,0.898,0.357,2.30,2.33,2.309
515.4,633.0,3.8448,0.91368,0.897,0.358,2.29,2.33,2.308
515.5,633.3,3.8448,0.91325,0.901,0.360,2.29,2.31,2.317
515.6,633.5,3.8448,0.91321,0.900,0.359,2.29,2.31,2.309
515.7,633.8,3.8448,0.9134,0.896,0.358,2.29,2.32,2.293
515.8,634.1,3.8448,0.91379,0.896,0.358,2.29,2.32,2.301
