Temp,time,DSC,Heat Capacity,Heating Rate,Sensitivity
374.2,231.1,0.32973,0.9089,0.3297,0.909
374.3,231.4,0.32982,0.9091,0.33,0.91
374.4,231.7,0.32998,0.9092,0.33,0.909
374.5,232,0.33028,0.9094,0.3297,0.908
374.6,232.3,0.33066,0.9095,0.3291,0.905
374.7,232.6,0.331,0.9097,0.3287,0.903
374.8,232.9,0.33118,0.9098,0.3297,0.906
374.9,233.2,0.33118,0.9099,0.3307,0.909
375,233.5,0.33122,0.9101,0.3307,0.909
375.1,233.8,0.33139,0.9102,0.3307,0.908
375.2,234.1,0.33158,0.9104,0.3307,0.908
375.3,234.4,0.33173,0.9105,0.3304,0.907
375.4,234.7,0.33193,0.9106,0.3294,0.904
375.5,235,0.33214,0.9108,0.3287,0.901
375.6,235.3,0.33216,0.9109,0.33,0.905
375.7,235.6,0.33204,0.9111,0.331,0.908
375.8,235.9,0.33219,0.9112,0.3307,0.907
375.9,236.2,0.33262,0.9114,0.3304,0.905
376,236.5,0.33278,0.9115,0.3307,0.906
376.1,236.8,0.33256,0.9116,0.3317,0.909
376.2,237.1,0.33245,0.9118,0.332,0.911
376.3,237.4,0.33262,0.9119,0.3317,0.909
376.4,237.7,0.33281,0.9121,0.3313,0.908
376.5,238,0.33289,0.9122,0.3313,0.908
376.6,238.3,0.33298,0.9123,0.3317,0.909
376.7,238.6,0.33315,0.9125,0.332,0.909
376.8,238.9,0.33337,0.9126,0.3313,0.907
376.9,239.2,0.33363,0.9128,0.331,0.906
377,239.5,0.33392,0.9129,0.3313,0.906
377.1,239.8,0.33417,0.913,0.3317,0.906
377.2,240.1,0.33432,0.9132,0.332,0.907
377.3,240.4,0.33437,0.9133,0.332,0.907
377.4,240.7,0.33449,0.9135,0.3313,0.905
377.5,241,0.33467,0.9136,0.3313,0.905
377.6,241.3,0.3348,0.9138,0.332,0.906
377.7,241.6,0.33487,0.9139,0.3317,0.905
377.8,241.9,0.33505,0.914,0.3313,0.904
377.9,242.3,0.33528,0.9142,0.331,0.903
378,242.6,0.33525,0.9143,0.3304,0.901
378.1,242.9,0.33507,0.9145,0.33,0.901
378.2,243.2,0.33524,0.9146,0.3307,0.902
378.3,243.5,0.33574,0.9147,0.332,0.905
378.4,243.8,0.33607,0.9149,0.333,0.907
378.5,244.1,0.33609,0.915,0.3327,0.906
378.6,244.4,0.336,0.9152,0.331,0.902
378.7,244.7,0.33595,0.9153,0.3294,0.897
378.8,245,0.33606,0.9154,0.3291,0.896
378.9,245.3,0.33634,0.9156,0.3307,0.9
379,245.6,0.33674,0.9157,0.333,0.906
379.1,245.9,0.33715,0.9158,0.3333,0.905
379.2,246.2,0.33737,0.916,0.3323,0.902
379.3,246.5,0.33738,0.9161,0.3317,0.901
379.4,246.8,0.33729,0.9163,0.3323,0.903
379.5,247.1,0.3372,0.9164,0.333,0.905
379.6,247.4,0.33724,0.9165,0.3323,0.903
379.7,247.7,0.33735,0.9167,0.332,0.902
379.8,248,0.3374,0.9168,0.332,0.902
379.9,248.3,0.33746,0.917,0.3323,0.903
380,248.6,0.33773,0.9171,0.333,0.904
380.1,248.9,0.3382,0.9172,0.3333,0.904
380.2,249.2,0.33865,0.9174,0.3333,0.903
380.3,249.5,0.33892,0.9175,0.333,0.901
380.4,249.8,0.33888,0.9177,0.332,0.899
380.5,250.1,0.33873,0.9178,0.3307,0.896
380.6,250.4,0.33883,0.9179,0.3294,0.892
380.7,250.7,0.33919,0.9181,0.33,0.893
380.8,251,0.33949,0.9182,0.332,0.898
380.9,251.3,0.33966,0.9183,0.333,0.9
381,251.6,0.33972,0.9185,0.333,0.9
381.1,251.9,0.33981,0.9186,0.3323,0.898
381.2,252.2,0.34005,0.9188,0.3313,0.895
381.3,252.5,0.34033,0.9189,0.331,0.894
381.4,252.8,0.34041,0.919,0.332,0.896
381.5,253.1,0.34031,0.9192,0.3323,0.898
381.6,253.4,0.34024,0.9193,0.3323,0.898
381.7,253.7,0.34026,0.9194,0.3327,0.899
381.8,254,0.34033,0.9196,0.3323,0.898
381.9,254.3,0.34043,0.9197,0.332,0.897
382,254.6,0.34054,0.9199,0.3323,0.898
382.1,254.9,0.34069,0.92,0.3327,0.898
382.2,255.2,0.34096,0.9201,0.333,0.899
382.3,255.5,0.34127,0.9203,0.3337,0.9
382.4,255.8,0.34149,0.9204,0.3343,0.901
382.5,256.1,0.34155,0.9205,0.3343,0.901
382.6,256.4,0.34148,0.9207,0.3333,0.899
382.7,256.7,0.34142,0.9208,0.333,0.898
382.8,257,0.34154,0.9209,0.3337,0.9
382.9,257.3,0.34182,0.9211,0.334,0.9
383,257.6,0.34211,0.9212,0.334,0.899
383.1,257.9,0.3423,0.9214,0.3343,0.9
383.2,258.2,0.34231,0.9215,0.3353,0.903
383.3,258.5,0.34227,0.9216,0.3353,0.903
383.4,258.8,0.34239,0.9218,0.3347,0.901
383.5,259.1,0.34264,0.9219,0.3347,0.9
383.6,259.4,0.34287,0.922,0.3343,0.899
383.7,259.7,0.34306,0.9222,0.3333,0.896
383.8,260,0.34329,0.9223,0.3317,0.891
383.9,260.3,0.3435,0.9224,0.332,0.892
384,260.6,0.34357,0.9226,0.3337,0.896
384.1,260.9,0.34359,0.9227,0.3337,0.896
384.2,261.2,0.34376,0.9229,0.3333,0.895
384.3,261.5,0.34403,0.923,0.3347,0.898
384.4,261.8,0.34419,0.9231,0.336,0.901
384.5,262.1,0.34426,0.9233,0.3347,0.898
384.6,262.4,0.34437,0.9234,0.3327,0.892
384.7,262.7,0.34451,0.9235,0.3333,0.894
384.8,263,0.34458,0.9237,0.3357,0.9
384.9,263.3,0.3446,0.9238,0.3357,0.9
385,263.6,0.34469,0.9239,0.3343,0.896
385.1,263.9,0.34483,0.9241,0.334,0.895
385.2,264.2,0.34494,0.9242,0.3343,0.896
385.3,264.5,0.34494,0.9243,0.334,0.895
385.4,264.8,0.34485,0.9245,0.3333,0.894
385.5,265.1,0.34482,0.9246,0.3333,0.894
385.6,265.4,0.34511,0.9247,0.334,0.895
385.7,265.7,0.34558,0.9249,0.3343,0.895
385.8,266,0.34588,0.925,0.3343,0.894
385.9,266.3,0.34599,0.9251,0.3353,0.897
386,266.6,0.34614,0.9253,0.336,0.898
386.1,266.9,0.34634,0.9254,0.336,0.898
386.2,267.2,0.34646,0.9256,0.336,0.898
386.3,267.5,0.34651,0.9257,0.3367,0.899
386.4,267.8,0.34663,0.9258,0.3374,0.901
386.5,268.1,0.3468,0.926,0.3357,0.896
386.6,268.4,0.34687,0.9261,0.3323,0.887
386.7,268.7,0.34687,0.9262,0.332,0.887
386.8,269,0.34695,0.9264,0.3347,0.894
386.9,269.3,0.3471,0.9265,0.3353,0.895
387,269.6,0.34717,0.9266,0.3337,0.891
387.1,269.9,0.34717,0.9268,0.3333,0.89
387.2,270.2,0.34724,0.9269,0.3347,0.893
387.3,270.5,0.34743,0.927,0.335,0.894
387.4,270.8,0.34772,0.9272,0.3343,0.891
387.5,271.1,0.34801,0.9273,0.3343,0.891
387.6,271.4,0.34818,0.9274,0.335,0.892
387.7,271.7,0.34826,0.9276,0.3357,0.894
387.8,272,0.34847,0.9277,0.3364,0.895
387.9,272.3,0.34873,0.9278,0.336,0.894
388,272.6,0.34873,0.928,0.3343,0.89
388.1,272.9,0.34853,0.9281,0.3347,0.891
388.2,273.1,0.34862,0.9282,0.3367,0.896
388.3,273.4,0.34898,0.9284,0.3367,0.896
388.4,273.7,0.34914,0.9285,0.3347,0.89
388.5,274,0.34909,0.9286,0.333,0.886
388.6,274.3,0.34922,0.9288,0.3327,0.885
388.7,274.6,0.34959,0.9289,0.334,0.887
388.8,274.9,0.34982,0.929,0.3364,0.893
388.9,275.2,0.34984,0.9292,0.3374,0.896
389,275.5,0.3499,0.9293,0.3367,0.894
389.1,275.8,0.35007,0.9294,0.336,0.892
389.2,276.1,0.35019,0.9295,0.3364,0.893
389.3,276.4,0.35024,0.9297,0.3381,0.897
389.4,276.7,0.35037,0.9298,0.3394,0.901
389.5,277,0.35058,0.9299,0.3388,0.899
389.6,277.3,0.35069,0.9301,0.337,0.894
389.7,277.6,0.35067,0.9302,0.3367,0.893
389.8,277.9,0.35062,0.9303,0.3384,0.898
389.9,278.2,0.35067,0.9305,0.3388,0.899
390,278.5,0.35093,0.9306,0.337,0.894
390.1,278.8,0.35135,0.9307,0.3357,0.889
390.2,279.1,0.35167,0.9309,0.336,0.889
390.3,279.4,0.35175,0.931,0.3364,0.89
390.4,279.7,0.35174,0.9311,0.3357,0.889
390.5,280,0.35177,0.9313,0.3357,0.889
390.6,280.3,0.35191,0.9314,0.337,0.892
390.7,280.6,0.35212,0.9315,0.3381,0.894
390.8,280.9,0.35218,0.9317,0.3381,0.894
390.9,281.2,0.35207,0.9318,0.3384,0.896
391,281.5,0.35207,0.9319,0.3384,0.896
391.1,281.8,0.35233,0.932,0.3377,0.893
391.2,282.1,0.3526,0.9322,0.3367,0.89
391.3,282.4,0.35272,0.9323,0.3364,0.889
391.4,282.7,0.35281,0.9324,0.3374,0.892
391.5,282.9,0.35295,0.9326,0.3374,0.891
391.6,283.2,0.35305,0.9327,0.3357,0.887
391.7,283.5,0.35307,0.9328,0.3343,0.883
391.8,283.8,0.35314,0.933,0.3357,0.887
391.9,284.1,0.35335,0.9331,0.3384,0.894
392,284.4,0.35354,0.9332,0.3401,0.898
392.1,284.7,0.35361,0.9334,0.3401,0.898
392.2,285,0.35364,0.9335,0.3377,0.891
392.3,285.3,0.35375,0.9336,0.336,0.887
392.4,285.6,0.35403,0.9337,0.3377,0.891
392.5,285.9,0.35451,0.9339,0.3401,0.896
392.6,286.2,0.35483,0.934,0.3398,0.894
392.7,286.5,0.35475,0.9341,0.3381,0.89
392.8,286.8,0.35457,0.9343,0.3377,0.89
392.9,287.1,0.35461,0.9344,0.3381,0.891
393,287.4,0.35478,0.9345,0.3384,0.891
393.1,287.7,0.35492,0.9347,0.3391,0.893
393.2,288,0.3551,0.9348,0.3384,0.891
393.3,288.3,0.35544,0.9349,0.3374,0.887
393.4,288.6,0.35571,0.935,0.3377,0.888
393.5,288.9,0.35569,0.9352,0.3384,0.89
393.6,289.2,0.35557,0.9353,0.3377,0.888
393.7,289.5,0.35563,0.9354,0.337,0.887
393.8,289.8,0.35578,0.9356,0.3388,0.891
393.9,290.1,0.35583,0.9357,0.3412,0.897
394,290.3,0.35593,0.9358,0.3422,0.9
394.1,290.6,0.35627,0.9359,0.3405,0.894
394.2,290.9,0.35663,0.9361,0.337,0.885
394.3,291.2,0.35669,0.9362,0.3353,0.88
394.4,291.5,0.35658,0.9363,0.3364,0.883
394.5,291.8,0.35662,0.9365,0.3391,0.89
394.6,292.1,0.35679,0.9366,0.3412,0.896
394.7,292.4,0.35689,0.9367,0.3412,0.895
394.8,292.7,0.35693,0.9368,0.3405,0.894
394.9,293,0.357,0.937,0.3394,0.891
395,293.3,0.35716,0.9371,0.3398,0.892
395.1,293.6,0.3574,0.9372,0.3405,0.893
395.2,293.9,0.3576,0.9374,0.3388,0.888
395.3,294.2,0.35753,0.9375,0.3367,0.883
395.4,294.5,0.35738,0.9376,0.3367,0.883
395.5,294.8,0.35765,0.9377,0.3384,0.887
395.6,295.1,0.35817,0.9379,0.3398,0.89
395.7,295.4,0.3583,0.938,0.3405,0.891
395.8,295.7,0.35807,0.9381,0.3412,0.894
395.9,295.9,0.35811,0.9383,0.3415,0.895
396,296.2,0.35849,0.9384,0.3405,0.891
396.1,296.5,0.35867,0.9385,0.3388,0.886
396.2,296.8,0.35853,0.9386,0.3377,0.884
396.3,297.1,0.35847,0.9388,0.3377,0.884
396.4,297.4,0.35862,0.9389,0.3384,0.886
396.5,297.7,0.35877,0.939,0.3394,0.888
396.6,298,0.35883,0.9392,0.3405,0.891
396.7,298.3,0.3589,0.9393,0.3412,0.893
396.8,298.6,0.35904,0.9394,0.3408,0.892
396.9,298.9,0.35929,0.9395,0.3391,0.887
397,299.2,0.3596,0.9397,0.3384,0.884
397.1,299.5,0.35973,0.9398,0.3391,0.886
397.2,299.8,0.35963,0.9399,0.3394,0.887
397.3,300.1,0.35947,0.94,0.3401,0.889
397.4,300.4,0.35945,0.9402,0.3412,0.892
397.5,300.7,0.35958,0.9403,0.3422,0.895
397.6,300.9,0.35983,0.9404,0.3433,0.897
397.7,301.2,0.36004,0.9405,0.344,0.899
397.8,301.5,0.36009,0.9407,0.3433,0.897
397.9,301.8,0.36001,0.9408,0.3412,0.892
398,302.1,0.3599,0.9409,0.3398,0.888
398.1,302.4,0.35995,0.9411,0.3398,0.888
398.2,302.7,0.36029,0.9412,0.3408,0.89
398.3,303,0.36061,0.9413,0.3419,0.892
398.4,303.3,0.36065,0.9414,0.3422,0.893
398.5,303.6,0.36061,0.9416,0.3429,0.895
398.6,303.9,0.36077,0.9417,0.3433,0.896
398.7,304.2,0.361,0.9418,0.3422,0.893
398.8,304.5,0.3611,0.9419,0.3408,0.889
398.9,304.7,0.3611,0.9421,0.3408,0.889
399,305,0.3611,0.9422,0.3415,0.891
399.1,305.3,0.3611,0.9423,0.3412,0.89
399.2,305.6,0.36106,0.9424,0.3405,0.889
399.3,305.9,0.36109,0.9426,0.3398,0.887
399.4,306.2,0.36135,0.9427,0.3398,0.886
399.5,306.5,0.36167,0.9428,0.3408,0.888
399.6,306.8,0.36175,0.9429,0.3419,0.891
399.7,307.1,0.36164,0.9431,0.3419,0.892
399.8,307.4,0.36163,0.9432,0.3405,0.888
399.9,307.7,0.36175,0.9433,0.3394,0.885
400,308,0.36186,0.9434,0.3391,0.884
400.1,308.3,0.36189,0.9436,0.3405,0.888
400.2,308.6,0.36183,0.9437,0.3433,0.895
400.3,308.9,0.36174,0.9438,0.3436,0.897
400.4,309.1,0.36175,0.9439,0.3422,0.893
400.5,309.4,0.36192,0.9441,0.3405,0.888
400.6,309.7,0.36221,0.9442,0.3398,0.886
400.7,310,0.36254,0.9443,0.3401,0.886
400.8,310.3,0.36277,0.9444,0.3408,0.887
400.9,310.6,0.36287,0.9446,0.3419,0.89
401,310.9,0.36295,0.9447,0.3426,0.892
401.1,311.2,0.36309,0.9448,0.3433,0.893
401.2,311.5,0.36327,0.9449,0.3433,0.893
401.3,311.8,0.36343,0.9451,0.3433,0.893
401.4,312.1,0.36347,0.9452,0.344,0.895
401.5,312.4,0.36338,0.9453,0.3447,0.897
401.6,312.7,0.36332,0.9454,0.3454,0.899
401.7,312.9,0.36339,0.9456,0.3454,0.899
401.8,313.2,0.36352,0.9457,0.3447,0.897
401.9,313.5,0.36364,0.9458,0.3444,0.896
402,313.8,0.36374,0.9459,0.344,0.895
402.1,314.1,0.36384,0.9461,0.3433,0.893
402.2,314.4,0.36399,0.9462,0.3433,0.892
402.3,314.7,0.36421,0.9463,0.3433,0.892
402.4,315,0.36439,0.9464,0.3433,0.892
402.5,315.3,0.36441,0.9466,0.3436,0.893
402.6,315.6,0.36439,0.9467,0.344,0.894
402.7,315.9,0.3645,0.9468,0.3444,0.894
402.8,316.1,0.36467,0.9469,0.3444,0.894
402.9,316.4,0.36478,0.947,0.344,0.893
403,316.7,0.36486,0.9472,0.3433,0.891
403.1,317,0.36498,0.9473,0.3426,0.889
403.2,317.3,0.36513,0.9474,0.3422,0.888
403.3,317.6,0.36526,0.9475,0.3422,0.888
403.4,317.9,0.36534,0.9477,0.3422,0.888
403.5,318.2,0.36539,0.9478,0.3426,0.889
403.6,318.5,0.36546,0.9479,0.3422,0.888
403.7,318.8,0.36561,0.948,0.3412,0.885
403.8,319.1,0.36578,0.9482,0.3408,0.883
403.9,319.4,0.36578,0.9483,0.3408,0.884
404,319.6,0.36565,0.9484,0.3408,0.884
404.1,319.9,0.36566,0.9485,0.3408,0.884
404.2,320.2,0.36585,0.9486,0.3419,0.886
404.3,320.5,0.36601,0.9488,0.3436,0.891
404.4,320.8,0.36605,0.9489,0.3444,0.893
404.5,321.1,0.36602,0.949,0.3444,0.893
404.6,321.4,0.366,0.9491,0.3433,0.89
404.7,321.7,0.36607,0.9493,0.3419,0.887
404.8,322,0.36625,0.9494,0.3412,0.884
404.9,322.3,0.36651,0.9495,0.3415,0.885
405,322.6,0.36682,0.9496,0.3426,0.887
405.1,322.9,0.36714,0.9497,0.344,0.89
405.2,323.1,0.36743,0.9499,0.3454,0.893
405.3,323.4,0.3676,0.95,0.3465,0.895
405.4,323.7,0.3676,0.9501,0.3469,0.897
405.5,324,0.36751,0.9502,0.3461,0.895
405.6,324.3,0.36744,0.9504,0.3454,0.893
405.7,324.6,0.36741,0.9505,0.3451,0.893
405.8,324.9,0.36741,0.9506,0.3454,0.894
405.9,325.2,0.3675,0.9507,0.3461,0.895
406,325.5,0.36772,0.9508,0.3465,0.896
406.1,325.8,0.36796,0.951,0.3469,0.896
406.2,326,0.36812,0.9511,0.3465,0.895
406.3,326.3,0.36813,0.9512,0.3458,0.893
406.4,326.6,0.368,0.9513,0.3454,0.893
406.5,326.9,0.36786,0.9514,0.3447,0.892
406.6,327.2,0.36793,0.9516,0.344,0.89
406.7,327.5,0.36818,0.9517,0.3444,0.89
406.8,327.8,0.36846,0.9518,0.3451,0.891
406.9,328.1,0.36867,0.9519,0.3451,0.891
407,328.4,0.3688,0.9521,0.3454,0.892
407.1,328.6,0.36889,0.9522,0.3454,0.892
407.2,328.9,0.36905,0.9523,0.3458,0.892
407.3,329.2,0.36925,0.9524,0.3461,0.893
407.4,329.5,0.36935,0.9525,0.3458,0.892
407.5,329.8,0.36933,0.9527,0.3451,0.89
407.6,330.1,0.36936,0.9528,0.344,0.887
407.7,330.4,0.36951,0.9529,0.344,0.887
407.8,330.7,0.36967,0.953,0.3458,0.891
407.9,331,0.36978,0.9531,0.3469,0.894
408,331.3,0.36987,0.9533,0.3454,0.89
408.1,331.5,0.37,0.9534,0.3444,0.887
408.2,331.8,0.37013,0.9535,0.3451,0.889
408.3,332.1,0.37023,0.9536,0.3454,0.89
408.4,332.4,0.37026,0.9537,0.3447,0.888
408.5,332.7,0.37022,0.9539,0.3444,0.887
408.6,333,0.37026,0.954,0.3454,0.89
408.7,333.3,0.37048,0.9541,0.3465,0.892
408.8,333.6,0.37067,0.9542,0.3451,0.888
408.9,333.9,0.37061,0.9543,0.3436,0.885
409,334.2,0.37054,0.9545,0.3454,0.89
409.1,334.4,0.37079,0.9546,0.3476,0.895
409.2,334.7,0.37118,0.9547,0.3479,0.895
409.3,335,0.37141,0.9548,0.3469,0.892
409.4,335.3,0.37148,0.9549,0.3461,0.89
409.5,335.6,0.37153,0.9551,0.3465,0.891
409.6,335.9,0.37162,0.9552,0.3454,0.888
409.7,336.2,0.37175,0.9553,0.3444,0.885
409.8,336.5,0.37185,0.9554,0.3454,0.888
409.9,336.8,0.37182,0.9555,0.3469,0.891
410,337,0.37171,0.9557,0.3465,0.891
410.1,337.3,0.37169,0.9558,0.3447,0.886
410.2,337.6,0.37183,0.9559,0.3444,0.885
410.3,337.9,0.37207,0.956,0.3458,0.888
410.4,338.2,0.37233,0.9561,0.3465,0.89
410.5,338.5,0.37254,0.9562,0.3458,0.888
410.6,338.8,0.37263,0.9564,0.3454,0.887
410.7,339.1,0.37263,0.9565,0.3469,0.89
410.8,339.4,0.37256,0.9566,0.3476,0.892
410.9,339.6,0.37243,0.9567,0.3469,0.891
411,339.9,0.37229,0.9568,0.3469,0.891
411.1,340.2,0.37235,0.957,0.3483,0.895
411.2,340.5,0.37273,0.9571,0.349,0.896
411.3,340.8,0.37311,0.9572,0.3476,0.892
411.4,341.1,0.37318,0.9573,0.3454,0.886
411.5,341.4,0.37306,0.9574,0.3458,0.887
411.6,341.7,0.37298,0.9575,0.3472,0.891
411.7,341.9,0.37297,0.9577,0.3472,0.892
411.8,342.2,0.37301,0.9578,0.3472,0.892
411.9,342.5,0.37314,0.9579,0.3483,0.894
412,342.8,0.37337,0.958,0.3494,0.897
412.1,343.1,0.37366,0.9581,0.3487,0.894
412.2,343.4,0.37387,0.9583,0.3472,0.89
412.3,343.7,0.37392,0.9584,0.3465,0.888
412.4,344,0.37372,0.9585,0.3465,0.889
412.5,344.2,0.37343,0.9586,0.3461,0.889
412.6,344.5,0.37346,0.9587,0.3458,0.888
412.7,344.8,0.37386,0.9588,0.3465,0.889
412.8,345.1,0.37433,0.959,0.3479,0.891
412.9,345.4,0.37462,0.9591,0.3487,0.893
413,345.7,0.37466,0.9592,0.3476,0.89
413.1,346,0.37452,0.9593,0.3476,0.89
413.2,346.3,0.37447,0.9594,0.3505,0.898
413.3,346.5,0.37463,0.9595,0.3516,0.901
413.4,346.8,0.3748,0.9597,0.349,0.894
413.5,347.1,0.37484,0.9598,0.3461,0.886
413.6,347.4,0.37487,0.9599,0.3458,0.885
413.7,347.7,0.37499,0.96,0.3465,0.887
413.8,348,0.37515,0.9601,0.3465,0.887
413.9,348.3,0.37528,0.9602,0.3465,0.887
414,348.6,0.37535,0.9604,0.3465,0.887
414.1,348.9,0.37533,0.9605,0.3465,0.887
414.2,349.1,0.37536,0.9606,0.3461,0.886
414.3,349.4,0.37555,0.9607,0.3465,0.886
414.4,349.7,0.37576,0.9608,0.3469,0.887
414.5,350,0.37578,0.9609,0.3469,0.887
414.6,350.3,0.37569,0.9611,0.3479,0.89
414.7,350.6,0.37572,0.9612,0.3494,0.894
414.8,350.9,0.3759,0.9613,0.3501,0.895
414.9,351.2,0.37615,0.9614,0.3501,0.895
415,351.4,0.37637,0.9615,0.3494,0.893
415.1,351.7,0.37651,0.9616,0.3479,0.889
415.2,352,0.37653,0.9618,0.3479,0.889
415.3,352.3,0.37647,0.9619,0.349,0.892
415.4,352.6,0.37638,0.962,0.3487,0.891
415.5,352.9,0.37641,0.9621,0.3461,0.885
415.6,353.2,0.3766,0.9622,0.344,0.879
415.7,353.5,0.37683,0.9623,0.3451,0.881
415.8,353.7,0.37701,0.9625,0.3476,0.887
415.9,354,0.37714,0.9626,0.3498,0.893
416,354.3,0.37724,0.9627,0.3509,0.895
416.1,354.6,0.37728,0.9628,0.3501,0.894
416.2,354.9,0.37723,0.9629,0.3494,0.892
416.3,355.2,0.37726,0.963,0.3494,0.892
416.4,355.5,0.37751,0.9631,0.3498,0.892
416.5,355.7,0.37777,0.9633,0.3494,0.891
416.6,356,0.37776,0.9634,0.3479,0.887
416.7,356.3,0.37758,0.9635,0.3483,0.889
416.8,356.6,0.3775,0.9636,0.3494,0.892
416.9,356.9,0.37756,0.9637,0.3483,0.889
417,357.2,0.3777,0.9638,0.3461,0.883
417.1,357.5,0.3779,0.964,0.3458,0.882
417.2,357.8,0.37818,0.9641,0.3472,0.885
417.3,358,0.37844,0.9642,0.3479,0.886
417.4,358.3,0.37848,0.9643,0.3483,0.887
417.5,358.6,0.37833,0.9644,0.3479,0.887
417.6,358.9,0.37822,0.9645,0.3472,0.885
417.7,359.2,0.37828,0.9646,0.3472,0.885
417.8,359.5,0.37838,0.9648,0.3483,0.888
417.9,359.8,0.37845,0.9649,0.3505,0.894
418,360.1,0.37857,0.965,0.3516,0.896
418.1,360.3,0.37874,0.9651,0.3509,0.894
418.2,360.6,0.37888,0.9652,0.3487,0.888
418.3,360.9,0.37891,0.9653,0.3472,0.885
418.4,361.2,0.37891,0.9654,0.3487,0.888
418.5,361.5,0.37895,0.9656,0.3505,0.893
418.6,361.8,0.37908,0.9657,0.3505,0.893
418.7,362.1,0.37928,0.9658,0.3501,0.892
418.8,362.3,0.37945,0.9659,0.3501,0.891
418.9,362.6,0.37945,0.966,0.3498,0.89
419,362.9,0.37937,0.9661,0.3494,0.89
419.1,363.2,0.37937,0.9662,0.3498,0.891
419.2,363.5,0.37942,0.9664,0.3512,0.895
419.3,363.8,0.3794,0.9665,0.3531,0.899
419.4,364.1,0.37937,0.9666,0.3542,0.903
419.5,364.3,0.37956,0.9667,0.3542,0.902
419.6,364.6,0.37994,0.9668,0.3527,0.898
419.7,364.9,0.38025,0.9669,0.3505,0.891
419.8,365.2,0.38036,0.967,0.3498,0.889
419.9,365.5,0.38041,0.9671,0.3505,0.891
420,365.8,0.38048,0.9673,0.3512,0.893
420.1,366,0.38046,0.9674,0.3505,0.891
420.2,366.3,0.38033,0.9675,0.349,0.888
420.3,366.6,0.38037,0.9676,0.349,0.888
420.4,366.9,0.38072,0.9677,0.3498,0.889
420.5,367.2,0.38109,0.9678,0.3509,0.891
420.6,367.5,0.38116,0.9679,0.3516,0.893
420.7,367.8,0.3811,0.9681,0.3512,0.892
420.8,368,0.38115,0.9682,0.3505,0.89
420.9,368.3,0.38126,0.9683,0.3501,0.889
421,368.6,0.3813,0.9684,0.3505,0.89
421.1,368.9,0.3813,0.9685,0.3509,0.891
421.2,369.2,0.38141,0.9686,0.3505,0.89
421.3,369.5,0.38154,0.9687,0.3498,0.888
421.4,369.8,0.38148,0.9688,0.3494,0.887
421.5,370,0.38129,0.969,0.3487,0.886
421.6,370.3,0.38129,0.9691,0.3483,0.885
421.7,370.6,0.38153,0.9692,0.3479,0.884
421.8,370.9,0.38175,0.9693,0.3472,0.882
421.9,371.2,0.3818,0.9694,0.3479,0.883
422,371.5,0.38181,0.9695,0.3501,0.889
422.1,371.8,0.38188,0.9696,0.3516,0.893
422.2,372,0.38196,0.9697,0.3512,0.892
422.3,372.3,0.38202,0.9699,0.3505,0.89
422.4,372.6,0.38207,0.97,0.3505,0.89
422.5,372.9,0.38213,0.9701,0.3505,0.89
422.6,373.2,0.38224,0.9702,0.3501,0.889
422.7,373.5,0.38242,0.9703,0.3498,0.887
422.8,373.8,0.38257,0.9704,0.3494,0.886
422.9,374,0.3826,0.9705,0.3494,0.886
423,374.3,0.38258,0.9706,0.3494,0.886
423.1,374.6,0.38262,0.9707,0.3494,0.886
423.2,374.9,0.38272,0.9709,0.3494,0.886
423.3,375.2,0.38286,0.971,0.3494,0.886
423.4,375.5,0.383,0.9711,0.3501,0.888
423.5,375.8,0.38314,0.9712,0.3509,0.889
423.6,376,0.38326,0.9713,0.3509,0.889
423.7,376.3,0.38338,0.9714,0.3512,0.89
423.8,376.6,0.38346,0.9715,0.3512,0.89
423.9,376.9,0.38339,0.9716,0.3505,0.888
424,377.2,0.38322,0.9717,0.3501,0.888
424.1,377.5,0.3832,0.9719,0.3509,0.89
424.2,377.8,0.38341,0.972,0.3516,0.891
424.3,378,0.38365,0.9721,0.3512,0.89
424.4,378.3,0.38374,0.9722,0.3509,0.889
424.5,378.6,0.38377,0.9723,0.3505,0.888
424.6,378.9,0.38382,0.9724,0.3505,0.888
424.7,379.2,0.38385,0.9725,0.3516,0.891
424.8,379.5,0.38381,0.9726,0.352,0.892
424.9,379.7,0.3838,0.9727,0.3512,0.89
425,380,0.38391,0.9729,0.3505,0.888
425.1,380.3,0.38409,0.973,0.3498,0.886
425.2,380.6,0.38424,0.9731,0.3498,0.886
425.3,380.9,0.38432,0.9732,0.3501,0.887
425.4,381.2,0.38431,0.9733,0.3501,0.887
425.5,381.5,0.38425,0.9734,0.3505,0.888
425.6,381.7,0.3842,0.9735,0.3505,0.888
425.7,382,0.38419,0.9736,0.3501,0.887
425.8,382.3,0.38424,0.9737,0.3505,0.888
425.9,382.6,0.38436,0.9738,0.3505,0.888
426,382.9,0.3846,0.974,0.3505,0.888
426.1,383.2,0.38491,0.9741,0.3501,0.886
426.2,383.5,0.38514,0.9742,0.3498,0.885
426.3,383.7,0.38519,0.9743,0.3498,0.885
426.4,384,0.38518,0.9744,0.3498,0.885
426.5,384.3,0.3852,0.9745,0.3501,0.886
426.6,384.6,0.38522,0.9746,0.3498,0.885
426.7,384.9,0.38519,0.9747,0.3501,0.886
426.8,385.2,0.38518,0.9748,0.3512,0.889
426.9,385.5,0.38526,0.9749,0.352,0.891
427,385.7,0.38538,0.9751,0.3516,0.89
