Time (s),Mass (g),T Top (K),T Back (K)
3790,14.2,656.7,661.6
3791,14.2,656.7,661.7
3792,14.2,656.7,661.7
3793,14.2,656.7,661.8
3794,14.2,656.8,661.8
3795,14.2,656.8,661.9
3796,14.2,656.8,661.9
3797,14.2,656.8,661.9
3798,14.2,656.8,662.0
3799,14.2,656.8,662.0
3800,14.2,656.8,662.1
3801,14.2,656.9,662.1
3802,14.2,656.9,662.2
3803,14.2,656.9,662.2
3804,14.2,656.9,662.2
3805,14.2,656.9,662.3
3806,14.2,656.9,662.3
3807,14.2,656.9,662.3
3808,14.2,656.9,662.4
3809,14.2,657.0,662.4
3810,14.2,657.0,662.5
3811,14.2,657.0,662.5
3812,14.2,657.0,662.5
3813,14.2,657.0,662.6
3814,14.2,657.0,662.6
3815,14.2,657.0,662.6
3816,14.2,657.0,662.7
3817,14.2,657.0,662.7
3818,14.2,657.1,662.7
3819,14.2,657.1,662.8
3820,14.2,657.1,662.8
3821,14.1,657.1,662.8
3822,14.1,657.1,662.9
3823,14.1,657.1,662.9
3824,14.1,657.1,662.9
3825,14.1,657.1,663.0
3826,14.1,657.1,663.0
3827,14.1,657.1,663.0
3828,14.1,657.2,663.0
3829,14.1,657.2,663.1
3830,14.1,657.2,663.1
3831,14.1,657.2,663.1
3832,14.1,657.2,663.1
3833,14.1,657.2,663.2
3834,14.1,657.2,663.2
3835,14.1,657.2,663.2
3836,14.1,657.2,663.2
3837,14.1,657.2,663.3
3838,14.1,657.2,663.3
3839,14.1,657.3,663.3
3840,14.1,657.3,663.3
3841,14.1,657.3,663.4
3842,14.1,657.3,663.4
3843,14.1,657.3,663.4
3844,14.1,657.3,663.4
3845,14.1,657.3,663.4
3846,14.1,657.3,663.5
3847,14.1,657.3,663.5
3848,14.1,657.3,663.5
3849,14.1,657.3,663.5
3850,14.1,657.3,663.5
3851,14.1,657.3,663.6
3852,14.1,657.4,663.6
3853,14.1,657.4,663.6
3854,14.1,657.4,663.6
3855,14.0,657.4,663.6
3856,14.0,657.4,663.7
3857,14.0,657.4,663.7
3858,14.0,657.4,663.7
3859,14.0,657.4,663.7
3860,14.0,657.4,663.7
3861,14.0,657.4,663.7
3862,14.0,657.4,663.7
3863,14.0,657.4,663.8
3864,14.0,657.4,663.8
3865,14.0,657.4,663.8
3866,14.0,657.4,663.8
3867,14.0,657.4,663.8
3868,14.0,657.4,663.8
3869,14.0,657.5,663.8
3870,14.0,657.5,663.8
3871,14.0,657.5,663.9
3872,14.0,657.5,663.9
3873,14.0,657.5,663.9
3874,14.0,657.5,663.9
3875,14.0,657.5,663.9
3876,14.0,657.5,663.9
3877,14.0,657.5,663.9
3878,14.0,657.5,663.9
3879,14.0,657.5,663.9
3880,14.0,657.5,664.0
3881,14.0,657.5,664.0
3882,14.0,657.5,664.0
3883,14.0,657.5,664.0
3884,14.0,657.5,664.0
3885,14.0,657.5,664.0
3886,14.0,657.5,664.0
3887,14.0,657.5,664.0
3888,14.0,657.5,664.0
3889,14.0,657.5,664.0
3890,13.9,657.5,664.0
3891,13.9,657.5,664.0
3892,13.9,657.5,664.0
3893,13.9,657.5,664.0
3894,13.9,657.5,664.0
3895,13.9,657.5,664.1
3896,13.9,657.6,664.1
3897,13.9,657.6,664.1
3898,13.9,657.6,664.1
3899,13.9,657.6,664.1
3900,13.9,657.6,664.1
3901,13.9,657.6,664.1
3902,13.9,657.6,664.1
3903,13.9,657.6,664.1
3904,13.9,657.6,664.1
3905,13.9,657.6,664.1
3906,13.9,657.6,664.1
3907,13.9,657.6,664.1
3908,13.9,657.6,664.1
3909,13.9,657.6,664.1
3910,13.9,657.6,664.1
3911,13.9,657.6,664.1
3912,13.9,657.6,664.1
3913,13.9,657.6,664.1
3914,13.9,657.6,664.1
3915,13.9,657.6,664.1
3916,13.9,657.6,664.1
3917,13.9,657.6,664.1
3918,13.9,657.6,664.1
3919,13.9,657.6,664.1
3920,13.9,657.6,664.1
3921,13.9,657.6,664.1
3922,13.9,657.6,664.1
3923,13.9,657.6,664.1
3924,13.9,657.6,664.1
3925,13.9,657.6,664.1
3926,13.9,657.6,664.1
3927,13.8,657.6,664.1
3928,13.8,657.6,664.1
3929,13.8,657.6,664.1
3930,13.8,657.6,664.1
3931,13.8,657.6,664.1
3932,13.8,657.6,664.1
3933,13.8,657.6,664.1
3934,13.8,657.6,664.1
3935,13.8,657.6,664.0
3936,13.8,657.6,664.0
3937,13.8,657.6,664.0
3938,13.8,657.6,664.0
3939,13.8,657.6,664.0
3940,13.8,657.6,664.0
3941,13.8,657.6,664.0
3942,13.8,657.6,664.0
3943,13.8,657.6,664.0
3944,13.8,657.6,664.0
3945,13.8,657.6,664.0
3946,13.8,657.6,664.0
3947,13.8,657.6,664.0
3948,13.8,657.6,664.0
3949,13.8,657.6,664.0
3950,13.8,657.6,664.0
3951,13.8,657.6,664.0
3952,13.8,657.6,664.0
3953,13.8,657.6,663.9
3954,13.8,657.6,663.9
3955,13.8,657.6,663.9
3956,13.8,657.6,663.9
3957,13.8,657.6,663.9
3958,13.8,657.6,663.9
3959,13.8,657.6,663.9
3960,13.8,657.6,663.9
3961,13.8,657.6,663.9
3962,13.8,657.6,663.9
3963,13.8,657.6,663.9
3964,13.8,657.6,663.9
3965,13.8,657.6,663.9
3966,13.7,657.6,663.8
3967,13.7,657.6,663.8
3968,13.7,657.6,663.8
3969,13.7,657.5,663.8
3970,13.7,657.5,663.8
3971,13.7,657.5,663.8
3972,13.7,657.5,663.8
3973,13.7,657.5,663.8
3974,13.7,657.5,663.8
3975,13.7,657.5,663.8
3976,13.7,657.5,663.8
3977,13.7,657.5,663.7
3978,13.7,657.5,663.7
3979,13.7,657.5,663.7
3980,13.7,657.5,663.7
3981,13.7,657.5,663.7
3982,13.7,657.5,663.7
3983,13.7,657.5,663.7
3984,13.7,657.5,663.7
3985,13.7,657.5,663.7
3986,13.7,657.5,663.7
3987,13.7,657.5,663.6
3988,13.7,657.5,663.6
3989,13.7,657.5,663.6
3990,13.7,657.5,663.6
3991,13.7,657.5,663.6
3992,13.7,657.5,663.6
3993,13.7,657.5,663.6
3994,13.7,657.5,663.6
3995,13.7,657.5,663.6
3996,13.7,657.5,663.5
3997,13.7,657.5,663.5
3998,13.7,657.5,663.5
3999,13.7,657.5,663.5
4000,13.7,657.5,663.5
4001,13.7,657.5,663.5
4002,13.7,657.5,663.5
4003,13.7,657.5,663.5
4004,13.7,657.5,663.4
4005,13.7,657.5,663.4
4006,13.7,657.5,663.4
4007,13.6,657.4,663.4
4008,13.6,657.4,663.4
4009,13.6,657.4,663.4
4010,13.6,657.4,663.4
4011,13.6,657.4,663.4
4012,13.6,657.4,663.3
4013,13.6,657.4,663.3
4014,13.6,657.4,663.3
4015,13.6,657.4,663.3
4016,13.6,657.4,663.3
4017,13.6,657.4,663.3
4018,13.6,657.4,663.3
4019,13.6,657.4,663.3
4020,13.6,657.4,663.2
4021,13.6,657.4,663.2
4022,13.6,657.4,663.2
4023,13.6,657.4,663.2
4024,13.6,657.4,663.2
4025,13.6,657.4,663.2
4026,13.6,657.4,663.2
4027,13.6,657.4,663.1
4028,13.6,657.4,663.1
4029,13.6,657.4,663.1
4030,13.6,657.4,663.1
4031,13.6,657.4,663.1
4032,13.6,657.4,663.1
4033,13.6,657.4,663.1
4034,13.6,657.4,663.1
4035,13.6,657.3,663.0
4036,13.6,657.3,663.0
4037,13.6,657.3,663.0
4038,13.6,657.3,663.0
4039,13.6,657.3,663.0
4040,13.6,657.3,663.0
4041,13.6,657.3,663.0
4042,13.6,657.3,662.9
4043,13.6,657.3,662.9
4044,13.6,657.3,662.9
4045,13.6,657.3,662.9
4046,13.6,657.3,662.9
4047,13.6,657.3,662.9
4048,13.6,657.3,662.9
4049,13.6,657.3,662.8
4050,13.6,657.3,662.8
4051,13.5,657.3,662.8
4052,13.5,657.3,662.8
4053,13.5,657.3,662.8
4054,13.5,657.3,662.8
4055,13.5,657.3,662.8
4056,13.5,657.3,662.7
4057,13.5,657.3,662.7
4058,13.5,657.3,662.7
4059,13.5,657.3,662.7
4060,13.5,657.3,662.7
4061,13.5,657.2,662.7
4062,13.5,657.2,662.6
4063,13.5,657.2,662.6
4064,13.5,657.2,662.6
4065,13.5,657.2,662.6
4066,13.5,657.2,662.6
4067,13.5,657.2,662.6
4068,13.5,657.2,662.6
4069,13.5,657.2,662.5
4070,13.5,657.2,662.5
4071,13.5,657.2,662.5
4072,13.5,657.2,662.5
4073,13.5,657.2,662.5
4074,13.5,657.2,662.5
4075,13.5,657.2,662.5
4076,13.5,657.2,662.4
4077,13.5,657.2,662.4
4078,13.5,657.2,662.4
4079,13.5,657.2,662.4
4080,13.5,657.2,662.4
4081,13.5,657.2,662.4
4082,13.5,657.2,662.3
4083,13.5,657.2,662.3
4084,13.5,657.1,662.3
4085,13.5,657.1,662.3
4086,13.5,657.1,662.3
4087,13.5,657.1,662.3
4088,13.5,657.1,662.3
4089,13.5,657.1,662.2
4090,13.5,657.1,662.2
4091,13.5,657.1,662.2
4092,13.5,657.1,662.2
4093,13.5,657.1,662.2
4094,13.5,657.1,662.2
4095,13.5,657.1,662.2
4096,13.5,657.1,662.1
4097,13.4,657.1,662.1
4098,13.4,657.1,662.1
4099,13.4,657.1,662.1
4100,13.4,657.1,662.1
4101,13.4,657.1,662.1
4102,13.4,657.1,662.0
4103,13.4,657.1,662.0
4104,13.4,657.1,662.0
4105,13.4,657.1,662.0
4106,13.4,657.1,662.0
4107,13.4,657.0,662.0
4108,13.4,657.0,662.0
4109,13.4,657.0,661.9
4110,13.4,657.0,661.9
4111,13.4,657.0,661.9
4112,13.4,657.0,661.9
4113,13.4,657.0,661.9
4114,13.4,657.0,661.9
4115,13.4,657.0,661.9
4116,13.4,657.0,661.8
4117,13.4,657.0,661.8
4118,13.4,657.0,661.8
4119,13.4,657.0,661.8
4120,13.4,657.0,661.8
4121,13.4,657.0,661.8
4122,13.4,657.0,661.7
4123,13.4,657.0,661.7
4124,13.4,657.0,661.7
4125,13.4,657.0,661.7
4126,13.4,657.0,661.7
4127,13.4,657.0,661.7
4128,13.4,657.0,661.7
4129,13.4,657.0,661.6
4130,13.4,656.9,661.6
4131,13.4,656.9,661.6
4132,13.4,656.9,661.6
4133,13.4,656.9,661.6
4134,13.4,656.9,661.6
4135,13.4,656.9,661.6
4136,13.4,656.9,661.5
4137,13.4,656.9,661.5
4138,13.4,656.9,661.5
4139,13.4,656.9,661.5
4140,13.4,656.9,661.5
4141,13.4,656.9,661.5
4142,13.4,656.9,661.5
4143,13.4,656.9,661.4
4144,13.4,656.9,661.4
4145,13.4,656.9,661.4
4146,13.3,656.9,661.4
4147,13.3,656.9,661.4
4148,13.3,656.9,661.4
4149,13.3,656.9,661.3
4150,13.3,656.9,661.3
4151,13.3,656.9,661.3
4152,13.3,656.9,661.3
4153,13.3,656.8,661.3
4154,13.3,656.8,661.3
4155,13.3,656.8,661.3
4156,13.3,656.8,661.2
4157,13.3,656.8,661.2
4158,13.3,656.8,661.2
4159,13.3,656.8,661.2
4160,13.3,656.8,661.2
4161,13.3,656.8,661.2
4162,13.3,656.8,661.2
4163,13.3,656.8,661.1
4164,13.3,656.8,661.1
4165,13.3,656.8,661.1
4166,13.3,656.8,661.1
4167,13.3,656.8,661.1
4168,13.3,656.8,661.1
4169,13.3,656.8,661.1
4170,13.3,656.8,661.0
4171,13.3,656.8,661.0
4172,13.3,656.8,661.0
4173,13.3,656.8,661.0
4174,13.3,656.8,661.0
4175,13.3,656.8,661.0
4176,13.3,656.7,661.0
4177,13.3,656.7,660.9
4178,13.3,656.7,660.9
4179,13.3,656.7,660.9
4180,13.3,656.7,660.9
4181,13.3,656.7,660.9
4182,13.3,656.7,660.9
4183,13.3,656.7,660.9
4184,13.3,656.7,660.8
4185,13.3,656.7,660.8
4186,13.3,656.7,660.8
4187,13.3,656.7,660.8
4188,13.3,656.7,660.8
4189,13.3,656.7,660.8
4190,13.3,656.7,660.8
4191,13.3,656.7,660.8
4192,13.3,656.7,660.7
4193,13.3,656.7,660.7
4194,13.3,656.7,660.7
4195,13.3,656.7,660.7
4196,13.3,656.7,660.7
4197,13.2,656.7,660.7
4198,13.2,656.7,660.7
4199,13.2,656.6,660.6
4200,13.2,656.6,660.6
4201,13.2,656.6,660.6
4202,13.2,656.6,660.6
4203,13.2,656.6,660.6
4204,13.2,656.6,660.6
4205,13.2,656.6,660.6
4206,13.2,656.6,660.5
4207,13.2,656.6,660.5
4208,13.2,656.6,660.5
4209,13.2,656.6,660.5
4210,13.2,656.6,660.5
4211,13.2,656.6,660.5
4212,13.2,656.6,660.5
4213,13.2,656.6,660.5
4214,13.2,656.6,660.4
4215,13.2,656.6,660.4
4216,13.2,656.6,660.4
4217,13.2,656.6,660.4
4218,13.2,656.6,660.4
4219,13.2,656.6,660.4
4220,13.2,656.6,660.4
4221,13.2,656.6,660.3
4222,13.2,656.6,660.3
4223,13.2,656.6,660.3
4224,13.2,656.5,660.3
4225,13.2,656.5,660.3
4226,13.2,656.5,660.3
4227,13.2,656.5,660.3
4228,13.2,656.5,660.3
4229,13.2,656.5,660.2
4230,13.2,656.5,660.2
4231,13.2,656.5,660.2
4232,13.2,656.5,660.2
4233,13.2,656.5,660.2
4234,13.2,656.5,660.2
4235,13.2,656.5,660.2
4236,13.2,656.5,660.2
4237,13.2,656.5,660.1
4238,13.2,656.5,660.1
4239,13.2,656.5,660.1
4240,13.2,656.5,660.1
4241,13.2,656.5,660.1
4242,13.2,656.5,660.1
4243,13.2,656.5,660.1
4244,13.2,656.5,660.1
4245,13.2,656.5,660.0
4246,13.2,656.5,660.0
4247,13.2,656.5,660.0
4248,13.2,656.5,660.0
4249,13.2,656.5,660.0
4250,13.2,656.4,660.0
4251,13.2,656.4,660.0
4252,13.1,656.4,660.0
4253,13.1,656.4,659.9
4254,13.1,656.4,659.9
4255,13.1,656.4,659.9
4256,13.1,656.4,659.9
4257,13.1,656.4,659.9
4258,13.1,656.4,659.9
4259,13.1,656.4,659.9
4260,13.1,656.4,659.9
4261,13.1,656.4,659.8
4262,13.1,656.4,659.8
4263,13.1,656.4,659.8
4264,13.1,656.4,659.8
4265,13.1,656.4,659.8
4266,13.1,656.4,659.8
4267,13.1,656.4,659.8
4268,13.1,656.4,659.8
4269,13.1,656.4,659.8
4270,13.1,656.4,659.7
4271,13.1,656.4,659.7
4272,13.1,656.4,659.7
4273,13.1,656.4,659.7
4274,13.1,656.4,659.7
4275,13.1,656.4,659.7
4276,13.1,656.4,659.7
4277,13.1,656.3,659.7
4278,13.1,656.3,659.6
4279,13.1,656.3,659.6
4280,13.1,656.3,659.6
4281,13.1,656.3,659.6
4282,13.1,656.3,659.6
4283,13.1,656.3,659.6
4284,13.1,656.3,659.6
4285,13.1,656.3,659.6
4286,13.1,656.3,659.6
4287,13.1,656.3,659.5
4288,13.1,656.3,659.5
4289,13.1,656.3,659.5
4290,13.1,656.3,659.5
4291,13.1,656.3,659.5
4292,13.1,656.3,659.5
4293,13.1,656.3,659.5
4294,13.1,656.3,659.5
4295,13.1,656.3,659.5
4296,13.1,656.3,659.4
4297,13.1,656.3,659.4
4298,13.1,656.3,659.4
4299,13.1,656.3,659.4
4300,13.1,656.3,659.4
4301,13.1,656.3,659.4
4302,13.1,656.3,659.4
4303,13.1,656.3,659.4
4304,13.1,656.3,659.4
4305,13.1,656.2,659.3
4306,13.1,656.2,659.3
4307,13.1,656.2,659.3
4308,13.1,656.2,659.3
4309,13.1,656.2,659.3
4310,13.0,656.2,659.3
4311,13.0,656.2,659.3
4312,13.0,656.2,659.3
4313,13.0,656.2,659.3
4314,13.0,656.2,659.3
4315,13.0,656.2,659.2
4316,13.0,656.2,659.2
4317,13.0,656.2,659.2
4318,13.0,656.2,659.2
4319,13.0,656.2,659.2
4320,13.0,656.2,659.2
4321,13.0,656.2,659.2
4322,13.0,656.2,659.2
4323,13.0,656.2,659.2
4324,13.0,656.2,659.1
4325,13.0,656.2,659.1
4326,13.0,656.2,659.1
4327,13.0,656.2,659.1
4328,13.0,656.2,659.1
4329,13.0,656.2,659.1
4330,13.0,656.2,659.1
4331,13.0,656.2,659.1
4332,13.0,656.2,659.1
4333,13.0,656.2,659.1
4334,13.0,656.2,659.0
4335,13.0,656.2,659.0
4336,13.0,656.1,659.0
4337,13.0,656.1,659.0
4338,13.0,656.1,659.0
4339,13.0,656.1,659.0
4340,13.0,656.1,659.0
4341,13.0,656.1,659.0
4342,13.0,656.1,659.0
4343,13.0,656.1,659.0
4344,13.0,656.1,658.9
4345,13.0,656.1,658.9
4346,13.0,656.1,658.9
4347,13.0,656.1,658.9
4348,13.0,656.1,658.9
4349,13.0,656.1,658.9
4350,13.0,656.1,658.9
4351,13.0,656.1,658.9
4352,13.0,656.1,658.9
4353,13.0,656.1,658.9
4354,13.0,656.1,658.8
4355,13.0,656.1,658.8
4356,13.0,656.1,658.8
4357,13.0,656.1,658.8
4358,13.0,656.1,658.8
4359,13.0,656.1,658.8
4360,13.0,656.1,658.8
4361,13.0,656.1,658.8
4362,13.0,656.1,658.8
4363,13.0,656.1,658.8
4364,13.0,656.1,658.8
4365,13.0,656.1,658.7
4366,13.0,656.1,658.7
4367,13.0,656.1,658.7
4368,13.0,656.1,658.7
4369,13.0,656.0,658.7
4370,13.0,656.0,658.7
4371,12.9,656.0,658.7
4372,12.9,656.0,658.7
4373,12.9,656.0,658.7
4374,12.9,656.0,658.7
4375,12.9,656.0,658.7
4376,12.9,656.0,658.6
4377,12.9,656.0,658.6
4378,12.9,656.0,658.6
4379,12.9,656.0,658.6
4380,12.9,656.0,658.6
4381,12.9,656.0,658.6
4382,12.9,656.0,658.6
4383,12.9,656.0,658.6
4384,12.9,656.0,658.6
4385,12.9,656.0,658.6
4386,12.9,656.0,658.6
4387,12.9,656.0,658.5
4388,12.9,656.0,658.5
4389,12.9,656.0,658.5
4390,12.9,656.0,658.5
4391,12.9,656.0,658.5
4392,12.9,656.0,658.5
4393,12.9,656.0,658.5
4394,12.9,656.0,658.5
4395,12.9,656.0,658.5
4396,12.9,656.0,658.5
4397,12.9,656.0,658.5
4398,12.9,656.0,658.5
4399,12.9,656.0,658.4
4400,12.9,656.0,658.4
4401,12.9,656.0,658.4
4402,12.9,656.0,658.4
4403,12.9,656.0,658.4
4404,12.9,655.9,658.4
4405,12.9,655.9,658.4
4406,12.9,655.9,658.4
4407,12.9,655.9,658.4
4408,12.9,655.9,658.4
4409,12.9,655.9,658.4
4410,12.9,655.9,658.4
4411,12.9,655.9,658.3
4412,12.9,655.9,658.3
4413,12.9,655.9,658.3
4414,12.9,655.9,658.3
4415,12.9,655.9,658.3
4416,12.9,655.9,658.3
4417,12.9,655.9,658.3
4418,12.9,655.9,658.3
4419,12.9,655.9,658.3
4420,12.9,655.9,658.3
4421,12.9,655.9,658.3
4422,12.9,655.9,658.3
4423,12.9,655.9,658.2
4424,12.9,655.9,658.2
4425,12.9,655.9,658.2
4426,12.9,655.9,658.2
4427,12.9,655.9,658.2
4428,12.9,655.9,658.2
4429,12.9,655.9,658.2
4430,12.9,655.9,658.2
4431,12.9,655.9,658.2
4432,12.9,655.9,658.2
4433,12.9,655.9,658.2
4434,12.9,655.9,658.2
4435,12.9,655.9,658.2
4436,12.8,655.9,658.1
4437,12.8,655.9,658.1
4438,12.8,655.9,658.1
4439,12.8,655.9,658.1
4440,12.8,655.9,658.1
4441,12.8,655.9,658.1
4442,12.8,655.9,658.1
4443,12.8,655.8,658.1
4444,12.8,655.8,658.1
4445,12.8,655.8,658.1
4446,12.8,655.8,658.1
4447,12.8,655.8,658.1
4448,12.8,655.8,658.1
4449,12.8,655.8,658.0
4450,12.8,655.8,658.0
4451,12.8,655.8,658.0
4452,12.8,655.8,658.0
4453,12.8,655.8,658.0
4454,12.8,655.8,658.0
4455,12.8,655.8,658.0
4456,12.8,655.8,658.0
4457,12.8,655.8,658.0
4458,12.8,655.8,658.0
4459,12.8,655.8,658.0
4460,12.8,655.8,658.0
4461,12.8,655.8,658.0
4462,12.8,655.8,657.9
4463,12.8,655.8,657.9
4464,12.8,655.8,657.9
4465,12.8,655.8,657.9
4466,12.8,655.8,657.9
4467,12.8,655.8,657.9
4468,12.8,655.8,657.9
4469,12.8,655.8,657.9
4470,12.8,655.8,657.9
4471,12.8,655.8,657.9
4472,12.8,655.8,657.9
4473,12.8,655.8,657.9
4474,12.8,655.8,657.9
4475,12.8,655.8,657.9
4476,12.8,655.8,657.8
4477,12.8,655.8,657.8
4478,12.8,655.8,657.8
4479,12.8,655.8,657.8
4480,12.8,655.8,657.8
4481,12.8,655.8,657.8
4482,12.8,655.8,657.8
4483,12.8,655.8,657.8
4484,12.8,655.8,657.8
4485,12.8,655.8,657.8
4486,12.8,655.7,657.8
4487,12.8,655.7,657.8
4488,12.8,655.7,657.8
4489,12.8,655.7,657.8
4490,12.8,655.7,657.8
4491,12.8,655.7,657.7
4492,12.8,655.7,657.7
4493,12.8,655.7,657.7
4494,12.8,655.7,657.7
4495,12.8,655.7,657.7
4496,12.8,655.7,657.7
4497,12.8,655.7,657.7
4498,12.8,655.7,657.7
4499,12.8,655.7,657.7
4500,12.8,655.7,657.7
4501,12.8,655.7,657.7
4502,12.8,655.7,657.7
4503,12.8,655.7,657.7
4504,12.8,655.7,657.7
4505,12.7,655.7,657.7
4506,12.7,655.7,657.6
4507,12.7,655.7,657.6
4508,12.7,655.7,657.6
4509,12.7,655.7,657.6
4510,12.7,655.7,657.6
4511,12.7,655.7,657.6
4512,12.7,655.7,657.6
4513,12.7,655.7,657.6
4514,12.7,655.7,657.6
4515,12.7,655.7,657.6
4516,12.7,655.7,657.6
4517,12.7,655.7,657.6
4518,12.7,655.7,657.6
4519,12.7,655.7,657.6
4520,12.7,655.7,657.6
4521,12.7,655.7,657.6
4522,12.7,655.7,657.5
4523,12.7,655.7,657.5
4524,12.7,655.7,657.5
4525,12.7,655.7,657.5
4526,12.7,655.7,657.5
4527,12.7,655.7,657.5
4528,12.7,655.7,657.5
4529,12.7,655.7,657.5
4530,12.7,655.7,657.5
4531,12.7,655.7,657.5
4532,12.7,655.7,657.5
4533,12.7,655.7,657.5
4534,12.7,655.6,657.5
4535,12.7,655.6,657.5
4536,12.7,655.6,657.5
4537,12.7,655.6,657.5
4538,12.7,655.6,657.4
4539,12.7,655.6,657.4
4540,12.7,655.6,657.4
4541,12.7,655.6,657.4
4542,12.7,655.6,657.4
4543,12.7,655.6,657.4
4544,12.7,655.6,657.4
4545,12.7,655.6,657.4
4546,12.7,655.6,657.4
4547,12.7,655.6,657.4
4548,12.7,655.6,657.4
4549,12.7,655.6,657.4
4550,12.7,655.6,657.4
4551,12.7,655.6,657.4
4552,12.7,655.6,657.4
4553,12.7,655.6,657.4
4554,12.7,655.6,657.4
4555,12.7,655.6,657.3
4556,12.7,655.6,657.3
4557,12.7,655.6,657.3
4558,12.7,655.6,657.3
4559,12.7,655.6,657.3
4560,12.7,655.6,657.3
4561,12.7,655.6,657.3
4562,12.7,655.6,657.3
4563,12.7,655.6,657.3
4564,12.7,655.6,657.3
4565,12.7,655.6,657.3
4566,12.7,655.6,657.3
4567,12.7,655.6,657.3
4568,12.7,655.6,657.3
4569,12.7,655.6,657.3
4570,12.7,655.6,657.3
4571,12.7,655.6,657.3
4572,12.7,655.6,657.3
4573,12.7,655.6,657.2
4574,12.7,655.6,657.2
4575,12.7,655.6,657.2
4576,12.7,655.6,657.2
4577,12.7,655.6,657.2
4578,12.6,655.6,657.2
4579,12.6,655.6,657.2
4580,12.6,655.6,657.2
4581,12.6,655.6,657.2
4582,12.6,655.6,657.2
4583,12.6,655.6,657.2
4584,12.6,655.6,657.2
4585,12.6,655.6,657.2
4586,12.6,655.6,657.2
4587,12.6,655.6,657.2
4588,12.6,655.5,657.2
4589,12.6,655.5,657.2
4590,12.6,655.5,657.2
4591,12.6,655.5,657.2
4592,12.6,655.5,657.1
4593,12.6,655.5,657.1
4594,12.6,655.5,657.1
4595,12.6,655.5,657.1
4596,12.6,655.5,657.1
4597,12.6,655.5,657.1
4598,12.6,655.5,657.1
4599,12.6,655.5,657.1
4600,12.6,655.5,657.1
4601,12.6,655.5,657.1
4602,12.6,655.5,657.1
4603,12.6,655.5,657.1
4604,12.6,655.5,657.1
4605,12.6,655.5,657.1
4606,12.6,655.5,657.1
4607,12.6,655.5,657.1
4608,12.6,655.5,657.1
4609,12.6,655.5,657.1
4610,12.6,655.5,657.1
4611,12.6,655.5,657.0
4612,12.6,655.5,657.0
4613,12.6,655.5,657.0
4614,12.6,655.5,657.0
4615,12.6,655.5,657.0
4616,12.6,655.5,657.0
4617,12.6,655.5,657.0
4618,12.6,655.5,657.0
4619,12.6,655.5,657.0
4620,12.6,655.5,657.0
4621,12.6,655.5,657.0
4622,12.6,655.5,657.0
4623,12.6,655.5,657.0
4624,12.6,655.5,657.0
4625,12.6,655.5,657.0
4626,12.6,655.5,657.0
4627,12.6,655.5,657.0
4628,12.6,655.5,657.0
4629,12.6,655.5,657.0
4630,12.6,655.5,657.0
4631,12.6,655.5,657.0
4632,12.6,655.5,656.9
4633,12.6,655.5,656.9
4634,12.6,655.5,656.9
4635,12.6,655.5,656.9
4636,12.6,655.5,656.9
4637,12.6,655.5,656.9
4638,12.6,655.5,656.9
4639,12.6,655.5,656.9
4640,12.6,655.5,656.9
4641,12.6,655.5,656.9
4642,12.6,655.5,656.9
4643,12.6,655.5,656.9
4644,12.6,655.5,656.9
4645,12.6,655.5,656.9
4646,12.6,655.5,656.9
4647,12.6,655.5,656.9
4648,12.6,655.5,656.9
4649,12.6,655.5,656.9
4650,12.6,655.4,656.9
4651,12.6,655.4,656.9
4652,12.6,655.4,656.9
4653,12.6,655.4,656.9
4654,12.6,655.4,656.8
4655,12.5,655.4,656.8
4656,12.5,655.4,656.8
4657,12.5,655.4,656.8
4658,12.5,655.4,656.8
4659,12.5,655.4,656.8
4660,12.5,655.4,656.8
4661,12.5,655.4,656.8
4662,12.5,655.4,656.8
4663,12.5,655.4,656.8
4664,12.5,655.4,656.8
4665,12.5,655.4,656.8
4666,12.5,655.4,656.8
4667,12.5,655.4,656.8
4668,12.5,655.4,656.8
4669,12.5,655.4,656.8
4670,12.5,655.4,656.8
4671,12.5,655.4,656.8
4672,12.5,655.4,656.8
4673,12.5,655.4,656.8
4674,12.5,655.4,656.8
4675,12.5,655.4,656.8
4676,12.5,655.4,656.8
4677,12.5,655.4,656.7
4678,12.5,655.4,656.7
4679,12.5,655.4,656.7
4680,12.5,655.4,656.7
4681,12.5,655.4,656.7
4682,12.5,655.4,656.7
4683,12.5,655.4,656.7
4684,12.5,655.4,656.7
4685,12.5,655.4,656.7
4686,12.5,655.4,656.7
4687,12.5,655.4,656.7
4688,12.5,655.4,656.7
4689,12.5,655.4,656.7
4690,12.5,655.4,656.7
4691,12.5,655.4,656.7
4692,12.5,655.4,656.7
4693,12.5,655.4,656.7
4694,12.5,655.4,656.7
4695,12.5,655.4,656.7
4696,12.5,655.4,656.7
4697,12.5,655.4,656.7
4698,12.5,655.4,656.7
4699,12.5,655.4,656.7
4700,12.5,655.4,656.7
4701,12.5,655.4,656.6
4702,12.5,655.4,656.6
4703,12.5,655.4,656.6
4704,12.5,655.4,656.6
4705,12.5,655.4,656.6
4706,12.5,655.4,656.6
4707,12.5,655.4,656.6
4708,12.5,655.4,656.6
4709,12.5,655.4,656.6
4710,12.5,655.4,656.6
4711,12.5,655.4,656.6
4712,12.5,655.4,656.6
4713,12.5,655.4,656.6
4714,12.5,655.4,656.6
4715,12.5,655.4,656.6
4716,12.5,655.4,656.6
4717,12.5,655.4,656.6
4718,12.5,655.4,656.6
4719,12.5,655.4,656.6
4720,12.5,655.4,656.6
