Relative Time [s],"Temp_avg, all4 [K]",Error [K]
116.517,372.9495276,1.547267696
116.65,373.0608597,1.550196209
116.783,373.1555725,1.547906801
116.916,373.2512083,1.543777476
117.049,373.3644995,1.544003891
117.182,373.4610767,1.541829066
117.316,373.563702,1.544596251
117.448,373.6689397,1.539760581
117.581,373.7706794,1.538891849
117.714,373.8763907,1.54001895
117.847,373.9843758,1.540736777
117.98,374.0674461,1.529817673
118.113,374.1813931,1.530821403
118.246,374.2654097,1.52957572
118.379,374.3504581,1.531147638
118.512,374.4506047,1.536206512
118.645,374.5563836,1.53169785
118.778,374.6458572,1.530723213
118.911,374.7541114,1.531299241
119.044,374.8610597,1.532925511
119.177,374.9588386,1.530644276
119.31,375.0832482,1.528981437
119.443,375.1716539,1.524393017
119.578,375.2609637,1.525980753
119.711,375.3599998,1.523071493
119.844,375.4497468,1.52287968
119.977,375.5391438,1.525143543
120.11,375.6102273,1.511249929
120.243,375.7329514,1.503311586
120.376,375.8336646,1.501073848
120.509,375.940271,1.495813757
120.642,376.0223794,1.494144156
120.775,376.1329189,1.496056972
120.908,376.2206604,1.493405566
121.041,376.3321228,1.498664761
121.174,376.4228618,1.494063687
121.307,376.5139523,1.498701214
121.44,376.6033924,1.492975269
121.573,376.7069721,1.494836998
121.707,376.7897168,1.492106327
121.839,376.8778596,1.496019432
121.972,376.9836867,1.484272428
122.106,377.0972102,1.485339737
122.238,377.2172,1.490100511
122.372,377.3026042,1.493231916
122.504,377.3947079,1.489470157
122.638,377.4881606,1.49006965
122.771,377.5802511,1.487368423
122.903,377.6758859,1.48174466
123.037,377.786557,1.478895646
123.17,377.8677034,1.48148821
123.303,377.9646762,1.479547911
123.436,378.03003,1.475846829
123.569,378.1340181,1.469570575
123.702,378.2246955,1.468922251
123.835,378.3143762,1.468342542
123.968,378.4165537,1.469763852
124.101,378.4918785,1.471320277
124.234,378.5795065,1.459308032
124.367,378.6789561,1.453103005
124.5,378.7825433,1.442885418
124.633,378.8771016,1.441734062
124.766,378.958536,1.439067601
124.899,379.05424,1.434829882
125.032,379.1386197,1.433377927
125.165,379.2346893,1.432465554
125.298,379.2912798,1.419538253
125.431,379.3682718,1.418420371
125.564,379.4605941,1.41447429
125.697,379.5363646,1.413167629
125.83,379.6192557,1.412811073
125.963,379.7126143,1.409439655
126.096,379.7779255,1.406941785
126.229,379.8790099,1.404574646
126.362,379.9672882,1.402499434
126.495,380.0355959,1.411897242
126.628,380.0754545,1.413220776
126.761,380.1306199,1.421789087
126.894,380.1837983,1.432505322
127.027,380.2401255,1.441739569
127.16,380.2737883,1.448553854
127.293,380.3182276,1.45641131
127.426,380.3956566,1.46909863
127.559,380.4600104,1.480680415
127.691,380.7453799,1.410533499
127.824,380.820625,1.403998756
127.957,380.9122546,1.408975765
128.09,380.9812346,1.402209493
128.223,381.069672,1.398470369
128.356,381.157243,1.395012683
128.489,381.2322872,1.392254255
128.622,381.305519,1.393750415
128.755,381.3772161,1.389878955
128.888,381.4675869,1.3855236
129.022,381.5528508,1.383617159
129.154,381.6156032,1.37977884
129.287,381.6969338,1.375376012
129.42,381.7978117,1.377661332
129.553,381.8924176,1.375446779
129.686,381.9861954,1.371401854
129.819,382.0589722,1.368614035
129.952,382.143025,1.360969044
130.085,382.2100977,1.359135087
130.218,382.3074741,1.352518546
130.351,382.3786078,1.349810716
130.484,382.4147941,1.33539181
130.617,382.4950719,1.330812925
130.75,382.5784906,1.322936033
130.883,382.6526867,1.325758925
131.016,382.7185981,1.319726145
131.149,382.8066783,1.313682175
131.282,382.8948041,1.308395318
131.415,382.9696029,1.307148896
131.548,383.0446392,1.305181999
131.681,383.136994,1.30107589
131.814,383.2155716,1.298908452
131.947,383.2984931,1.289769918
132.08,383.3756844,1.290838946
132.213,383.4518818,1.28777494
132.346,383.5324197,1.279943221
132.479,383.6136655,1.273438576
132.612,383.6817066,1.270195292
132.745,383.7679368,1.259193085
132.878,383.831642,1.261153077
133.011,383.8887728,1.256513702
133.144,383.973437,1.248360309
133.278,384.0630758,1.246861422
133.41,384.1403007,1.246364866
133.543,384.2025917,1.237796464
133.676,384.2960722,1.230781467
133.809,384.3514306,1.229138906
133.943,384.429226,1.22308643
134.076,384.5064273,1.214316108
134.209,384.5737952,1.209063463
134.342,384.6322727,1.210304071
134.475,384.7334762,1.208655935
134.608,384.8096756,1.193839062
134.741,384.8936133,1.195697416
134.874,384.9872368,1.189766763
135.006,385.0625528,1.186736049
135.14,385.1310986,1.185144359
135.273,385.2300124,1.176253212
135.406,385.2871616,1.169969306
135.539,385.3490568,1.177808024
135.672,385.4298654,1.15748373
135.805,385.4823819,1.162788951
135.938,385.5466389,1.155705904
136.071,385.6264245,1.155567896
136.204,385.7230696,1.150497106
136.337,385.7980656,1.149950329
136.47,385.859377,1.144568673
136.603,385.9334984,1.143033067
136.736,386.0289989,1.150016837
136.869,386.0840718,1.149105584
137.002,386.173802,1.144750258
137.135,386.2497454,1.150124997
137.268,386.3389559,1.146630997
137.401,386.4176762,1.146776089
137.534,386.5077397,1.143471276
137.667,386.6103008,1.128715618
137.8,386.6884652,1.131059189
137.933,386.7692953,1.128675218
138.066,386.8535698,1.130392341
138.199,386.945562,1.131703097
138.332,387.0332382,1.130313602
138.465,387.1137301,1.12927008
138.598,387.1915833,1.126120585
138.731,387.2841889,1.124490716
138.864,387.3706819,1.128168525
138.997,387.4467882,1.122965407
139.13,387.5285405,1.125490049
139.263,387.6117337,1.124413539
139.396,387.6835715,1.124021049
139.529,387.7526246,1.122656221
139.662,387.8476077,1.125896002
139.795,387.9510341,1.132414833
139.928,388.054134,1.132662493
140.061,388.1349804,1.135565559
140.194,388.2238785,1.130587667
140.327,388.3083166,1.128398101
140.46,388.3969289,1.132603253
140.593,388.4738846,1.130340067
140.726,388.5683656,1.128033411
140.859,388.6398468,1.127676404
140.992,388.6975621,1.130173382
141.125,388.784131,1.126933458
141.258,388.8450024,1.125442302
141.391,388.9388142,1.12651236
141.524,389.0304404,1.127852267
141.657,389.1276937,1.129995888
141.79,389.2168056,1.129273476
141.923,389.3087045,1.130394782
142.056,389.3825097,1.129452143
142.189,389.4664925,1.130198726
142.322,389.5432639,1.133828817
142.455,389.6301245,1.133687583
142.588,389.7265851,1.131140537
142.721,389.7885596,1.138191178
142.854,389.8683975,1.149819345
142.987,389.9368554,1.138972605
143.12,390.0163829,1.130563326
143.253,390.0852546,1.124933278
143.386,390.1624883,1.126196347
143.519,390.2526687,1.125283542
143.653,390.3297313,1.129426956
143.786,390.4049374,1.132560247
143.918,390.4996313,1.131590518
144.052,390.6094477,1.142551475
144.184,390.6912599,1.135197694
144.317,390.7404815,1.127846003
144.45,390.7902896,1.122357537
144.583,390.8441599,1.111791361
144.716,390.8967944,1.106568042
144.849,390.9443613,1.098498397
144.982,390.9964084,1.092590085
145.115,391.0305315,1.086460937
145.249,391.2649282,1.135527314
145.382,391.373185,1.141505493
145.515,391.4577594,1.139908718
145.647,391.5481913,1.147864207
145.781,391.6261178,1.151997887
145.914,391.6878061,1.160634139
146.047,391.7818348,1.159281555
146.18,391.8588398,1.161368317
146.313,391.9507537,1.166025777
146.446,392.0385341,1.169147065
146.579,392.1209096,1.169500623
146.712,392.203094,1.170663115
146.845,392.2864219,1.172112509
146.978,392.355313,1.174784329
147.111,392.4474174,1.173812312
147.244,392.5344829,1.179875215
147.377,392.6243135,1.177322178
147.51,392.7021227,1.174711055
147.643,392.8055334,1.182499836
147.776,392.8812442,1.187157769
147.909,392.9624983,1.190097082
148.042,393.0449634,1.188655072
148.175,393.1166405,1.189820283
148.308,393.2280566,1.186164286
148.441,393.3145953,1.189830513
148.574,393.3970554,1.189043747
148.707,393.4885744,1.190782561
148.84,393.5715181,1.193301153
148.973,393.670011,1.186459101
149.106,393.783691,1.194471602
149.239,393.8673499,1.199857565
149.372,393.9514898,1.199123288
149.505,394.0168508,1.203440397
149.638,394.0911818,1.208084741
149.771,394.1774365,1.205691024
149.904,394.2644638,1.207647493
150.037,394.3496399,1.205796443
150.17,394.4181127,1.208733777
150.303,394.5106001,1.210945093
150.436,394.5927515,1.211390875
150.569,394.6540706,1.212725789
150.702,394.7411621,1.21717971
150.835,394.8420903,1.21804997
150.968,394.9329161,1.222770178
151.101,394.9990072,1.228307996
151.234,395.0807992,1.22579513
151.367,395.1827017,1.229576065
151.5,395.249486,1.232514158
151.633,395.3620526,1.233261829
151.766,395.4437534,1.234449778
151.899,395.5418065,1.235716703
152.032,395.615469,1.237388734
152.165,395.6875202,1.235785164
152.298,395.7647792,1.227484259
152.431,395.8278161,1.227680545
152.564,395.9045066,1.23140675
152.697,395.9812703,1.233361776
152.83,396.0591114,1.229169166
152.963,396.1564032,1.22981654
153.096,396.2485646,1.231568349
153.229,396.3333096,1.233866165
153.362,396.4528516,1.244713668
153.495,396.5247398,1.245342936
153.628,396.5980236,1.246714876
153.762,396.6793244,1.248299421
153.895,396.7743072,1.248476671
154.027,396.8824027,1.255739853
154.16,396.9510489,1.25344691
154.293,397.0545104,1.25809519
154.426,397.1457561,1.257749487
154.559,397.2295401,1.258998475
154.692,397.3157538,1.260289767
154.825,397.3997163,1.266488657
154.958,397.4667174,1.262791979
155.091,397.5748883,1.264124168
155.224,397.6762406,1.256677132
155.357,397.7586913,1.260155935
155.49,397.8485913,1.258686317
155.623,397.9385071,1.262768534
155.757,398.0413821,1.264156114
155.889,398.1311,1.263095025
156.022,398.2051528,1.267415601
156.155,398.2916833,1.274189991
156.288,398.3641083,1.280264761
156.422,398.4667138,1.285531858
156.555,398.5511345,1.292979905
156.688,398.649224,1.288932686
156.821,398.7220212,1.294111868
156.953,398.81945,1.291915645
157.087,398.8979522,1.294825364
157.22,398.9878893,1.296995038
157.353,399.0727099,1.297595396
157.486,399.1661583,1.293460992
157.619,399.2683624,1.300917082
157.752,399.3479881,1.301750914
157.885,399.4470077,1.298622105
158.018,399.5175401,1.300701776
158.151,399.5992858,1.298752516
158.284,399.6752494,1.30253624
158.417,399.7639904,1.301403096
158.55,399.8242332,1.294994512
158.683,399.8800202,1.288246519
158.816,399.9797199,1.292118343
158.949,400.0561016,1.287530748
159.082,400.1375326,1.287753781
159.215,400.2207299,1.287971366
159.348,400.2957476,1.283766284
159.481,400.3716599,1.289773246
159.614,400.4490177,1.286641374
159.747,400.5239176,1.285143988
159.88,400.5928923,1.287930668
160.013,400.68089,1.279626865
160.146,400.7618706,1.280188112
160.279,400.8419907,1.278553943
160.412,400.9124545,1.284506995
160.545,400.9991983,1.280829266
160.678,401.0699766,1.274963719
160.811,401.1556601,1.275897969
160.944,401.244146,1.271176966
161.077,401.3327253,1.271914023
161.21,401.4041956,1.272561923
161.343,401.4940416,1.266309852
161.476,401.5640589,1.263864756
161.609,401.6297057,1.257441552
161.742,401.6863186,1.257041118
161.875,401.7493788,1.25082833
162.008,401.8106693,1.249758031
162.141,401.9060866,1.244100781
162.274,401.9888657,1.242801306
162.407,402.0763177,1.239444961
162.54,402.1323114,1.236830738
162.674,402.2140893,1.24761117
162.807,402.3103612,1.24827385
162.94,402.3757481,1.250046498
163.073,402.4423277,1.247154871
163.206,402.5213522,1.241204928
163.339,402.5987977,1.235607885
163.472,402.6690525,1.244631216
163.605,402.7319321,1.243117025
163.738,402.8113867,1.237021847
163.871,402.8904156,1.239550032
164.004,402.9645271,1.239061146
164.137,403.0346349,1.238168812
164.27,403.1232718,1.242402872
164.403,403.1829396,1.246163931
164.536,403.2598692,1.245726963
164.669,403.3232541,1.24702451
164.802,403.3910594,1.251168014
164.935,403.4842084,1.244586722
165.068,403.5767446,1.246855276
165.201,403.6238589,1.244223622
165.334,403.7071965,1.247393073
165.467,403.7729074,1.246474541
165.6,403.8839011,1.23946153
165.733,403.9636168,1.241048261
165.866,404.0398275,1.241675593
165.999,404.1204282,1.243102492
166.132,404.1875498,1.24319089
166.265,404.2476815,1.238959229
166.398,404.3277354,1.236176445
166.531,404.4146742,1.238189205
166.664,404.4560325,1.243347464
166.797,404.5194051,1.242664719
166.93,404.5722067,1.237028983
167.063,404.6381473,1.232755509
167.196,404.726724,1.232779965
167.329,404.810745,1.233595782
167.462,404.8772381,1.235337907
167.595,404.9476481,1.231598566
167.728,405.0124312,1.236390148
167.861,405.0669813,1.237816534
167.994,405.1438306,1.236016674
168.128,405.2305175,1.232910729
168.26,405.2935213,1.235202531
168.393,405.3675947,1.234610593
168.527,405.4347076,1.23312399
168.66,405.5079825,1.235411634
168.793,405.5817886,1.234159881
168.926,405.6883072,1.235140035
169.058,405.7692099,1.239341287
169.192,405.8402186,1.237109226
169.325,405.9056829,1.236413903
169.458,406.0078246,1.235150393
169.591,406.0650649,1.232380848
169.724,406.1524602,1.231337037
169.857,406.2431156,1.226203198
169.99,406.3093096,1.231272488
170.123,406.3665952,1.229144051
170.256,406.4287185,1.223700603
170.389,406.5026284,1.221177443
170.522,406.5431583,1.213845607
170.655,406.5952907,1.21521061
170.788,406.6237862,1.220967627
170.921,406.708064,1.22384529
171.054,406.7675658,1.221756448
171.187,406.8520273,1.219709125
171.32,406.9097802,1.216912826
171.453,406.9800456,1.217756623
171.586,407.0453885,1.223028069
171.719,407.1382163,1.21728453
171.852,407.2001721,1.215846346
171.985,407.2594262,1.210833357
172.118,407.3291897,1.211616719
172.251,407.4134702,1.210205652
172.384,407.5068461,1.208496367
172.517,407.5754525,1.209338473
172.65,407.6544248,1.209511502
172.783,407.7345038,1.205106696
172.916,407.8275786,1.201861264
173.049,407.9149296,1.198466581
173.182,407.9876538,1.201367939
173.315,408.0400119,1.200807449
173.448,408.106119,1.196992484
173.581,408.1744277,1.194716923
173.714,408.250241,1.198323796
173.847,408.3208739,1.198772081
173.98,408.3950036,1.19339527
174.113,408.4574227,1.192744437
174.246,408.5443421,1.193436608
174.379,408.613152,1.190651209
174.512,408.6910011,1.190638217
174.645,408.758514,1.190288303
174.778,408.8311472,1.193563498
174.911,408.9224056,1.188102268
175.044,408.9931314,1.187284544
175.177,409.0729173,1.186138454
175.31,409.1604908,1.188837504
175.443,409.2251034,1.185718443
175.576,409.2907761,1.180720154
175.709,409.3642093,1.175444284
175.842,409.4445539,1.180242773
175.975,409.5031124,1.191250995
176.108,409.571784,1.190738494
176.241,409.650991,1.187962799
176.374,409.7235757,1.185830914
176.507,409.8001348,1.188185055
176.639,409.8804659,1.188914777
176.772,409.9519355,1.18582019
176.905,410.0266631,1.185307158
177.038,410.1053732,1.179055128
177.171,410.1720252,1.185356741
177.304,410.2393132,1.177967423
177.437,410.3156729,1.183260478
177.57,410.3929382,1.186106351
177.703,410.4679629,1.183881662
177.836,410.5462328,1.1804394
177.969,410.5973824,1.183707173
178.102,410.6857502,1.184059975
178.236,410.7634089,1.181746227
178.369,410.8307659,1.182238627
178.502,410.9151356,1.18570264
178.635,411.0002854,1.185886619
178.767,411.0712134,1.186316575
178.9,411.1585641,1.184834436
179.033,411.2158287,1.182178812
179.166,411.3116136,1.185455762
179.299,411.3825757,1.18464419
179.433,411.4644996,1.18405864
179.565,411.5405799,1.190543673
179.698,411.6091311,1.188902723
179.831,411.697561,1.185360151
179.965,411.7744599,1.183584275
180.098,411.8472969,1.18471292
180.231,411.9279608,1.186459418
180.364,412.0083546,1.187205672
180.496,412.0700004,1.185464897
180.63,412.1451414,1.183872601
180.763,412.2277785,1.188432812
180.896,412.2980621,1.189534568
181.029,412.3615514,1.18516586
181.162,412.4403084,1.186534881
181.295,412.5288928,1.189791427
181.428,412.5927526,1.192023282
181.561,412.6690154,1.191500249
181.694,412.7455628,1.19380446
181.827,412.8346739,1.191888674
181.96,412.9130184,1.189446068
182.093,412.9770825,1.191899496
182.226,413.0526697,1.196435335
182.359,413.1082317,1.203813223
182.492,413.1363552,1.209686398
182.625,413.2083736,1.221652667
182.758,413.2622067,1.230108078
182.891,413.3158553,1.238360863
183.024,413.3504795,1.241873129
183.157,413.4008801,1.250202188
183.293,413.5823918,1.216556376
183.423,413.6416294,1.216014716
183.557,413.6986835,1.212698392
183.69,413.7612347,1.220167
183.823,413.8571342,1.213900299
183.956,413.9280877,1.216511565
184.089,414.0113861,1.217378666
184.222,414.0767227,1.213813596
184.355,414.1450837,1.219749626
184.488,414.2325456,1.213714843
184.621,414.3123602,1.210128239
184.754,414.3892188,1.214131854
184.887,414.4710274,1.213383761
185.02,414.5423401,1.207762968
185.153,414.624746,1.213942432
185.286,414.6947403,1.213879897
185.419,414.7719345,1.212592313
185.552,414.8418397,1.214827717
185.685,414.9261605,1.211218114
185.818,414.9568985,1.21727709
185.951,414.9959068,1.213936102
186.084,415.0889746,1.21380686
186.217,415.1565542,1.223694638
186.35,415.2347636,1.223961515
186.483,415.3141196,1.224394279
186.616,415.3972642,1.223097653
186.749,415.4510743,1.217444941
186.882,415.5405145,1.214993916
187.015,415.6087954,1.214912204
187.148,415.6875406,1.209159588
187.281,415.7571975,1.20913727
187.414,415.8259926,1.205454554
187.547,415.8692665,1.202124395
187.68,415.9318988,1.205207185
187.813,416.0130004,1.205804074
187.946,416.0746024,1.201666972
188.079,416.1445086,1.199505415
188.212,416.2154622,1.202331669
188.345,416.2818193,1.203099383
188.478,416.3612582,1.2026543
188.611,416.4411974,1.203679879
188.744,416.5120354,1.201616734
188.877,416.5792845,1.202574729
189.01,416.6534516,1.209997201
189.143,416.725065,1.207585134
189.276,416.8063758,1.206021385
189.409,416.8604445,1.208263901
189.542,416.9458753,1.208150703
189.675,417.0047761,1.204310875
189.808,417.071257,1.20629377
189.941,417.1498871,1.210015618
190.074,417.2217714,1.205534263
190.207,417.2899107,1.210326518
190.341,417.3539618,1.205485176
190.474,417.4265731,1.201922015
190.606,417.4955821,1.202332746
190.739,417.5824642,1.203530978
190.872,417.6528901,1.203793322
191.005,417.7365133,1.209362993
191.138,417.8229284,1.213401189
191.271,417.8820177,1.210541094
191.404,417.9443248,1.211367886
191.538,418.0313589,1.211746587
191.671,418.0989723,1.214818058
191.804,418.1570669,1.21344521
191.937,418.2433826,1.211483673
192.07,418.318773,1.211937831
192.203,418.3863767,1.207779682
