Time (s),Sample Temperature (K),Weight (mg)
13826,843.69,0.891
13827,843.72,0.891
13828,843.75,0.891
13829,843.78,0.891
13830,843.82,0.891
13831,843.85,0.891
13832,843.88,0.891
13833,843.92,0.891
13834,843.95,0.891
13835,843.98,0.891
13836,844.02,0.891
13837,844.05,0.891
13838,844.08,0.891
13839,844.12,0.891
13840,844.16,0.891
13841,844.19,0.891
13842,844.21,0.891
13843,844.25,0.891
13844,844.29,0.891
13845,844.31,0.891
13846,844.35,0.891
13847,844.39,0.890
13848,844.42,0.890
13849,844.45,0.890
13850,844.48,0.890
13851,844.52,0.890
13852,844.55,0.890
13853,844.58,0.890
13854,844.62,0.890
13855,844.65,0.890
13856,844.68,0.890
13857,844.72,0.890
13858,844.75,0.890
13859,844.78,0.890
13860,844.82,0.890
13861,844.85,0.890
13862,844.88,0.890
13863,844.92,0.890
13864,844.95,0.890
13865,844.98,0.890
13866,845.02,0.890
13867,845.05,0.890
13868,845.08,0.890
13869,845.11,0.890
13870,845.15,0.890
13871,845.18,0.890
13872,845.22,0.890
13873,845.25,0.890
13874,845.28,0.890
13875,845.32,0.890
13876,845.35,0.890
13877,845.38,0.890
13878,845.41,0.890
13879,845.44,0.889
13880,845.49,0.889
13881,845.52,0.889
13882,845.55,0.889
13883,845.58,0.889
13884,845.61,0.889
13885,845.65,0.889
13886,845.69,0.889
13887,845.72,0.889
13888,845.76,0.889
13889,845.78,0.889
13890,845.81,0.889
13891,845.85,0.889
13892,845.89,0.889
13893,845.92,0.889
13894,845.95,0.889
13895,845.98,0.889
13896,846.01,0.889
13897,846.05,0.889
13898,846.08,0.889
13899,846.12,0.889
13900,846.16,0.889
13901,846.18,0.889
13902,846.21,0.889
13903,846.25,0.889
13904,846.28,0.889
13905,846.32,0.889
13906,846.35,0.889
13907,846.38,0.889
13908,846.41,0.888
13909,846.45,0.888
13910,846.48,0.888
13911,846.52,0.888
13912,846.55,0.888
13913,846.58,0.888
13914,846.62,0.888
13915,846.65,0.888
13916,846.68,0.888
13917,846.71,0.888
13918,846.75,0.888
13919,846.78,0.888
13920,846.82,0.888
13921,846.85,0.888
13922,846.88,0.888
13923,846.92,0.888
13924,846.95,0.888
13925,846.98,0.888
13926,847.02,0.888
13927,847.05,0.888
13928,847.08,0.888
13929,847.12,0.888
13930,847.15,0.888
13931,847.18,0.888
13932,847.22,0.888
13933,847.25,0.888
13934,847.28,0.888
13935,847.32,0.888
13936,847.35,0.888
13937,847.38,0.888
13938,847.41,0.888
13939,847.45,0.888
13940,847.49,0.887
13941,847.51,0.887
13942,847.55,0.887
13943,847.59,0.887
13944,847.62,0.887
13945,847.65,0.887
13946,847.69,0.887
13947,847.72,0.887
13948,847.75,0.887
13949,847.79,0.887
13950,847.82,0.887
13951,847.85,0.887
13952,847.88,0.887
13953,847.92,0.887
13954,847.95,0.887
13955,847.98,0.887
13956,848.02,0.887
13957,848.05,0.887
13958,848.08,0.887
13959,848.12,0.887
13960,848.16,0.887
13961,848.18,0.887
13962,848.21,0.887
13963,848.25,0.887
13964,848.29,0.887
13965,848.32,0.887
13966,848.34,0.887
13967,848.38,0.887
13968,848.42,0.887
13969,848.45,0.887
13970,848.48,0.887
13971,848.51,0.886
13972,848.56,0.886
13973,848.58,0.886
13974,848.61,0.886
13975,848.65,0.886
13976,848.69,0.886
13977,848.71,0.886
13978,848.75,0.886
13979,848.79,0.886
13980,848.82,0.886
13981,848.86,0.886
13982,848.88,0.886
13983,848.91,0.886
13984,848.95,0.886
13985,848.99,0.886
13986,849.02,0.886
13987,849.04,0.886
13988,849.08,0.886
13989,849.12,0.886
13990,849.15,0.886
13991,849.18,0.886
13992,849.22,0.886
13993,849.26,0.886
13994,849.28,0.886
13995,849.31,0.886
13996,849.35,0.886
13997,849.38,0.886
13998,849.42,0.886
13999,849.45,0.886
14000,849.49,0.886
14001,849.52,0.886
14002,849.55,0.886
14003,849.58,0.885
14004,849.61,0.885
14005,849.65,0.885
14006,849.68,0.885
14007,849.71,0.885
14008,849.75,0.885
14009,849.78,0.885
14010,849.81,0.885
14011,849.85,0.885
14012,849.88,0.885
14013,849.92,0.885
14014,849.95,0.885
14015,849.98,0.885
14016,850.02,0.885
14017,850.05,0.885
14018,850.08,0.885
14019,850.11,0.885
14020,850.15,0.885
14021,850.19,0.885
14022,850.22,0.885
14023,850.25,0.885
14024,850.28,0.885
14025,850.32,0.885
14026,850.36,0.885
14027,850.38,0.885
14028,850.41,0.885
14029,850.45,0.885
14030,850.49,0.885
14031,850.52,0.885
14032,850.55,0.884
14033,850.58,0.884
14034,850.62,0.884
14035,850.65,0.884
14036,850.68,0.884
14037,850.72,0.884
14038,850.75,0.884
14039,850.78,0.884
14040,850.82,0.884
14041,850.85,0.884
14042,850.88,0.884
14043,850.92,0.884
14044,850.95,0.884
14045,850.98,0.884
14046,851.02,0.884
14047,851.05,0.884
14048,851.08,0.884
14049,851.12,0.884
14050,851.15,0.884
14051,851.18,0.884
14052,851.22,0.884
14053,851.25,0.884
14054,851.28,0.884
14055,851.32,0.884
14056,851.36,0.884
14057,851.38,0.884
14058,851.41,0.884
14059,851.45,0.884
14060,851.49,0.884
14061,851.52,0.884
14062,851.55,0.883
14063,851.59,0.883
14064,851.62,0.883
14065,851.65,0.883
14066,851.68,0.883
14067,851.72,0.883
14068,851.75,0.883
14069,851.79,0.883
14070,851.82,0.883
14071,851.85,0.883
14072,851.88,0.883
14073,851.92,0.883
14074,851.95,0.883
14075,851.98,0.883
14076,852.02,0.883
14077,852.05,0.883
14078,852.08,0.883
14079,852.12,0.883
14080,852.15,0.883
14081,852.18,0.883
14082,852.21,0.883
14083,852.25,0.883
14084,852.29,0.883
14085,852.32,0.883
14086,852.35,0.883
14087,852.39,0.883
14088,852.42,0.883
14089,852.45,0.883
14090,852.48,0.883
14091,852.52,0.883
14092,852.55,0.883
14093,852.58,0.882
14094,852.61,0.882
14095,852.65,0.882
14096,852.69,0.882
14097,852.71,0.882
14098,852.74,0.882
14099,852.78,0.882
14100,852.82,0.882
14101,852.85,0.882
14102,852.88,0.882
14103,852.91,0.882
14104,852.95,0.882
14105,852.98,0.882
14106,853.02,0.882
14107,853.05,0.882
14108,853.09,0.882
14109,853.12,0.882
14110,853.15,0.882
14111,853.19,0.882
14112,853.22,0.882
14113,853.25,0.882
14114,853.28,0.882
14115,853.32,0.882
14116,853.35,0.882
14117,853.38,0.882
14118,853.41,0.882
14119,853.45,0.882
14120,853.48,0.882
14121,853.52,0.882
14122,853.55,0.882
14123,853.58,0.882
14124,853.62,0.881
14125,853.65,0.881
14126,853.68,0.881
14127,853.71,0.881
14128,853.75,0.881
14129,853.78,0.881
14130,853.81,0.881
14131,853.85,0.881
14132,853.89,0.881
14133,853.91,0.881
14134,853.95,0.881
14135,853.98,0.881
14136,854.01,0.881
14137,854.05,0.881
14138,854.09,0.881
14139,854.12,0.881
14140,854.15,0.881
14141,854.18,0.881
14142,854.22,0.881
14143,854.26,0.881
14144,854.28,0.881
14145,854.31,0.881
14146,854.35,0.881
14147,854.39,0.881
14148,854.41,0.881
14149,854.45,0.881
14150,854.49,0.881
14151,854.51,0.881
14152,854.55,0.881
14153,854.59,0.881
14154,854.62,0.881
14155,854.65,0.881
14156,854.69,0.881
14157,854.72,0.881
14158,854.75,0.881
14159,854.79,0.880
14160,854.82,0.880
14161,854.85,0.880
14162,854.88,0.880
14163,854.92,0.880
14164,854.95,0.880
14165,854.98,0.880
14166,855.02,0.880
14167,855.05,0.880
14168,855.08,0.880
14169,855.12,0.880
14170,855.15,0.880
14171,855.18,0.880
14172,855.22,0.880
14173,855.25,0.880
14174,855.28,0.880
14175,855.32,0.880
14176,855.35,0.880
14177,855.38,0.880
14178,855.42,0.880
14179,855.45,0.880
14180,855.48,0.880
14181,855.52,0.880
14182,855.55,0.880
14183,855.58,0.880
14184,855.62,0.880
14185,855.65,0.880
14186,855.68,0.880
14187,855.71,0.880
14188,855.75,0.880
14189,855.79,0.880
14190,855.82,0.880
14191,855.84,0.880
14192,855.88,0.880
14193,855.92,0.880
14194,855.95,0.879
14195,855.98,0.879
14196,856.02,0.879
14197,856.05,0.879
14198,856.08,0.879
14199,856.12,0.879
14200,856.15,0.879
14201,856.19,0.879
14202,856.22,0.879
14203,856.25,0.879
14204,856.28,0.879
14205,856.32,0.879
14206,856.35,0.879
14207,856.38,0.879
14208,856.42,0.879
14209,856.45,0.879
14210,856.48,0.879
14211,856.52,0.879
14212,856.55,0.879
14213,856.58,0.879
14214,856.61,0.879
14215,856.65,0.879
14216,856.68,0.879
14217,856.72,0.879
14218,856.75,0.879
14219,856.78,0.879
14220,856.82,0.879
14221,856.85,0.879
14222,856.88,0.879
14223,856.92,0.879
14224,856.95,0.879
14225,856.98,0.879
14226,857.01,0.878
14227,857.05,0.878
14228,857.08,0.878
14229,857.12,0.878
14230,857.15,0.878
14231,857.18,0.878
14232,857.22,0.878
14233,857.26,0.878
14234,857.29,0.878
14235,857.31,0.878
14236,857.35,0.878
14237,857.38,0.878
14238,857.42,0.878
14239,857.45,0.878
14240,857.48,0.878
14241,857.51,0.878
14242,857.55,0.878
14243,857.59,0.878
14244,857.62,0.878
14245,857.65,0.878
14246,857.68,0.878
14247,857.72,0.878
14248,857.75,0.878
14249,857.79,0.878
14250,857.81,0.878
14251,857.85,0.878
14252,857.89,0.878
14253,857.92,0.878
14254,857.95,0.878
14255,857.98,0.877
14256,858.02,0.877
14257,858.05,0.877
14258,858.09,0.877
14259,858.11,0.877
14260,858.15,0.877
14261,858.18,0.877
14262,858.22,0.877
14263,858.25,0.877
14264,858.29,0.877
14265,858.31,0.877
14266,858.35,0.877
14267,858.38,0.877
14268,858.42,0.877
14269,858.45,0.877
14270,858.48,0.877
14271,858.52,0.877
14272,858.55,0.877
14273,858.58,0.877
14274,858.62,0.877
14275,858.65,0.877
14276,858.69,0.877
14277,858.71,0.877
14278,858.75,0.877
14279,858.79,0.877
14280,858.82,0.877
14281,858.85,0.877
14282,858.89,0.877
14283,858.92,0.877
14284,858.95,0.877
14285,858.98,0.876
14286,859.02,0.876
14287,859.05,0.876
14288,859.08,0.876
14289,859.12,0.876
14290,859.16,0.876
14291,859.18,0.876
14292,859.22,0.876
14293,859.25,0.876
14294,859.29,0.876
14295,859.32,0.876
14296,859.35,0.876
14297,859.38,0.876
14298,859.42,0.876
14299,859.45,0.876
14300,859.48,0.876
14301,859.52,0.876
14302,859.55,0.876
14303,859.58,0.876
14304,859.62,0.876
14305,859.65,0.876
14306,859.68,0.876
14307,859.71,0.876
14308,859.75,0.876
14309,859.79,0.876
14310,859.82,0.876
14311,859.85,0.876
14312,859.89,0.876
14313,859.92,0.876
14314,859.95,0.876
14315,859.99,0.876
14316,860.02,0.876
14317,860.04,0.875
14318,860.08,0.875
14319,860.11,0.875
14320,860.15,0.875
14321,860.19,0.875
14322,860.22,0.875
14323,860.25,0.875
14324,860.29,0.875
14325,860.32,0.875
14326,860.36,0.875
14327,860.38,0.875
14328,860.41,0.875
14329,860.45,0.875
14330,860.49,0.875
14331,860.52,0.875
14332,860.55,0.875
14333,860.58,0.875
14334,860.62,0.875
14335,860.65,0.875
14336,860.68,0.875
14337,860.71,0.875
14338,860.75,0.875
14339,860.78,0.875
14340,860.81,0.875
14341,860.84,0.875
14342,860.88,0.875
14343,860.91,0.875
14344,860.95,0.875
14345,860.98,0.875
14346,861.02,0.875
14347,861.05,0.875
14348,861.08,0.874
14349,861.11,0.874
14350,861.15,0.874
14351,861.19,0.874
14352,861.21,0.874
14353,861.25,0.874
14354,861.28,0.874
14355,861.31,0.874
14356,861.35,0.874
14357,861.38,0.874
14358,861.42,0.874
14359,861.45,0.874
14360,861.48,0.874
14361,861.52,0.874
14362,861.56,0.874
14363,861.58,0.874
14364,861.61,0.874
14365,861.65,0.874
14366,861.69,0.874
14367,861.72,0.874
14368,861.75,0.874
14369,861.78,0.874
14370,861.82,0.874
14371,861.85,0.874
14372,861.89,0.874
14373,861.92,0.874
14374,861.95,0.874
14375,861.99,0.874
14376,862.02,0.874
14377,862.05,0.874
14378,862.08,0.874
14379,862.12,0.874
14380,862.15,0.874
14381,862.18,0.873
14382,862.21,0.873
14383,862.25,0.873
14384,862.28,0.873
14385,862.31,0.873
14386,862.35,0.873
14387,862.39,0.873
14388,862.42,0.873
14389,862.45,0.873
14390,862.49,0.873
14391,862.52,0.873
14392,862.55,0.873
14393,862.58,0.873
14394,862.62,0.873
14395,862.65,0.873
14396,862.68,0.873
14397,862.72,0.873
14398,862.75,0.873
14399,862.78,0.873
14400,862.82,0.873
14401,862.85,0.873
14402,862.88,0.873
14403,862.92,0.873
14404,862.95,0.873
14405,862.98,0.873
14406,863.01,0.873
14407,863.05,0.873
14408,863.09,0.873
14409,863.12,0.873
14410,863.15,0.873
14411,863.19,0.873
14412,863.22,0.873
14413,863.25,0.873
14414,863.28,0.872
14415,863.32,0.872
14416,863.35,0.872
14417,863.38,0.872
14418,863.42,0.872
14419,863.45,0.872
14420,863.48,0.872
14421,863.52,0.872
14422,863.55,0.872
14423,863.59,0.872
14424,863.62,0.872
14425,863.65,0.872
14426,863.69,0.872
14427,863.72,0.872
14428,863.75,0.872
14429,863.79,0.872
14430,863.82,0.872
14431,863.85,0.872
14432,863.88,0.872
14433,863.91,0.872
14434,863.95,0.872
14435,863.99,0.872
14436,864.02,0.872
14437,864.05,0.872
14438,864.08,0.872
14439,864.11,0.872
14440,864.15,0.872
14441,864.18,0.872
14442,864.22,0.872
14443,864.25,0.872
14444,864.28,0.872
14445,864.31,0.872
14446,864.35,0.872
14447,864.38,0.871
14448,864.41,0.871
14449,864.45,0.871
14450,864.48,0.871
14451,864.51,0.871
14452,864.55,0.871
14453,864.58,0.871
14454,864.62,0.871
14455,864.64,0.871
14456,864.69,0.871
14457,864.72,0.871
14458,864.75,0.871
14459,864.78,0.871
14460,864.82,0.871
14461,864.85,0.871
14462,864.88,0.871
14463,864.92,0.871
14464,864.95,0.871
14465,864.99,0.871
14466,865.01,0.871
14467,865.05,0.871
14468,865.08,0.871
14469,865.11,0.871
14470,865.15,0.871
14471,865.19,0.871
14472,865.22,0.871
14473,865.25,0.871
14474,865.28,0.871
14475,865.32,0.871
14476,865.35,0.871
14477,865.39,0.871
14478,865.42,0.871
14479,865.45,0.871
14480,865.48,0.870
14481,865.52,0.870
14482,865.55,0.870
14483,865.58,0.870
14484,865.61,0.870
14485,865.66,0.870
14486,865.68,0.870
14487,865.71,0.870
14488,865.75,0.870
14489,865.78,0.870
14490,865.82,0.870
14491,865.85,0.870
14492,865.88,0.870
14493,865.91,0.870
14494,865.95,0.870
14495,865.99,0.870
14496,866.01,0.870
14497,866.05,0.870
14498,866.09,0.870
14499,866.12,0.870
14500,866.15,0.870
14501,866.19,0.870
14502,866.22,0.870
14503,866.25,0.870
14504,866.28,0.870
14505,866.32,0.870
14506,866.35,0.870
14507,866.38,0.870
14508,866.42,0.870
14509,866.45,0.870
14510,866.49,0.870
14511,866.52,0.870
14512,866.55,0.870
14513,866.58,0.870
14514,866.62,0.870
14515,866.65,0.870
14516,866.68,0.870
14517,866.72,0.870
14518,866.75,0.869
14519,866.78,0.869
14520,866.81,0.869
14521,866.85,0.869
14522,866.88,0.869
14523,866.92,0.869
14524,866.95,0.869
14525,866.98,0.869
14526,867.02,0.869
14527,867.05,0.869
14528,867.09,0.869
14529,867.12,0.869
14530,867.15,0.869
14531,867.18,0.869
14532,867.21,0.869
14533,867.25,0.869
14534,867.28,0.869
14535,867.32,0.869
14536,867.35,0.869
14537,867.39,0.869
14538,867.42,0.869
14539,867.45,0.869
14540,867.48,0.869
14541,867.51,0.869
14542,867.55,0.869
14543,867.59,0.869
14544,867.62,0.869
14545,867.65,0.869
14546,867.68,0.869
14547,867.72,0.869
14548,867.75,0.869
14549,867.78,0.869
14550,867.82,0.869
14551,867.85,0.869
14552,867.89,0.868
14553,867.92,0.868
14554,867.94,0.868
14555,867.98,0.868
14556,868.01,0.868
14557,868.05,0.868
14558,868.09,0.868
14559,868.12,0.868
14560,868.15,0.868
14561,868.19,0.868
14562,868.22,0.868
14563,868.25,0.868
14564,868.28,0.868
14565,868.32,0.868
14566,868.35,0.868
14567,868.38,0.868
14568,868.42,0.868
14569,868.45,0.868
14570,868.48,0.868
14571,868.52,0.868
14572,868.55,0.868
14573,868.58,0.868
14574,868.62,0.868
14575,868.65,0.868
14576,868.68,0.868
14577,868.72,0.868
14578,868.75,0.868
14579,868.78,0.868
14580,868.81,0.868
14581,868.86,0.868
14582,868.89,0.868
14583,868.91,0.867
14584,868.95,0.867
14585,868.99,0.867
14586,869.02,0.867
14587,869.05,0.867
14588,869.08,0.867
14589,869.12,0.867
14590,869.15,0.867
14591,869.18,0.867
14592,869.22,0.867
14593,869.26,0.867
14594,869.28,0.867
14595,869.32,0.867
14596,869.35,0.867
14597,869.38,0.867
14598,869.42,0.867
14599,869.45,0.867
14600,869.48,0.867
14601,869.52,0.867
14602,869.55,0.867
14603,869.58,0.867
14604,869.62,0.867
14605,869.65,0.867
14606,869.68,0.867
14607,869.72,0.867
14608,869.75,0.867
14609,869.78,0.867
14610,869.81,0.867
14611,869.85,0.867
14612,869.89,0.867
14613,869.91,0.866
14614,869.95,0.866
14615,869.99,0.866
14616,870.02,0.866
14617,870.05,0.866
14618,870.08,0.866
14619,870.12,0.866
14620,870.15,0.866
14621,870.18,0.866
14622,870.22,0.866
14623,870.25,0.866
14624,870.29,0.866
14625,870.32,0.866
14626,870.35,0.866
14627,870.38,0.866
14628,870.42,0.866
14629,870.45,0.866
14630,870.49,0.866
14631,870.51,0.866
14632,870.54,0.866
14633,870.58,0.866
14634,870.61,0.866
14635,870.65,0.866
14636,870.68,0.866
14637,870.71,0.866
14638,870.75,0.866
14639,870.78,0.866
14640,870.81,0.866
14641,870.85,0.866
14642,870.88,0.866
14643,870.92,0.866
14644,870.95,0.866
14645,870.99,0.866
14646,871.02,0.866
14647,871.05,0.866
14648,871.08,0.865
14649,871.11,0.865
14650,871.15,0.865
14651,871.18,0.865
14652,871.22,0.865
14653,871.26,0.865
14654,871.29,0.865
14655,871.32,0.865
14656,871.35,0.865
14657,871.38,0.865
14658,871.42,0.865
14659,871.45,0.865
14660,871.48,0.865
14661,871.51,0.865
14662,871.55,0.865
14663,871.59,0.865
14664,871.62,0.865
14665,871.65,0.865
14666,871.69,0.865
14667,871.72,0.865
14668,871.76,0.865
14669,871.78,0.865
14670,871.81,0.865
14671,871.85,0.865
14672,871.89,0.865
14673,871.92,0.865
14674,871.95,0.865
14675,871.99,0.865
14676,872.02,0.865
14677,872.05,0.865
14678,872.08,0.865
14679,872.12,0.865
14680,872.15,0.865
14681,872.19,0.865
14682,872.22,0.865
14683,872.25,0.865
14684,872.29,0.865
14685,872.31,0.865
14686,872.35,0.864
14687,872.39,0.864
14688,872.42,0.864
14689,872.46,0.864
14690,872.49,0.864
14691,872.52,0.864
14692,872.55,0.864
14693,872.59,0.864
14694,872.62,0.864
14695,872.65,0.864
14696,872.68,0.864
14697,872.72,0.864
14698,872.75,0.864
14699,872.78,0.864
14700,872.82,0.864
14701,872.85,0.864
14702,872.88,0.864
14703,872.92,0.864
14704,872.95,0.864
14705,872.98,0.864
14706,873.02,0.864
14707,873.05,0.864
14708,873.09,0.864
14709,873.12,0.864
14710,873.15,0.864
14711,873.18,0.864
14712,873.22,0.864
14713,873.25,0.864
14714,873.28,0.864
14715,873.32,0.864
14716,873.36,0.863
14717,873.38,0.863
14718,873.41,0.863
14719,873.45,0.863
14720,873.49,0.863
14721,873.52,0.863
14722,873.55,0.863
14723,873.58,0.863
14724,873.62,0.863
14725,873.65,0.863
14726,873.68,0.863
14727,873.72,0.863
14728,873.75,0.863
14729,873.78,0.863
14730,873.81,0.863
14731,873.85,0.863
14732,873.88,0.863
14733,873.92,0.863
14734,873.95,0.863
14735,873.99,0.863
14736,874.02,0.863
14737,874.05,0.863
14738,874.09,0.863
14739,874.12,0.863
14740,874.15,0.863
14741,874.18,0.863
14742,874.22,0.863
14743,874.25,0.863
14744,874.28,0.862
14745,874.31,0.862
14746,874.34,0.862
14747,874.38,0.862
14748,874.42,0.862
14749,874.45,0.862
14750,874.49,0.862
14751,874.51,0.862
14752,874.55,0.862
14753,874.58,0.862
14754,874.61,0.862
14755,874.65,0.862
14756,874.68,0.862
14757,874.71,0.862
14758,874.75,0.862
14759,874.78,0.862
14760,874.81,0.862
14761,874.85,0.862
14762,874.88,0.862
14763,874.92,0.862
14764,874.95,0.862
14765,874.99,0.862
14766,875.02,0.862
14767,875.05,0.862
14768,875.08,0.862
14769,875.12,0.862
14770,875.15,0.862
14771,875.19,0.862
14772,875.22,0.862
14773,875.25,0.862
14774,875.29,0.862
14775,875.32,0.862
14776,875.35,0.862
14777,875.39,0.862
14778,875.42,0.862
14779,875.45,0.862
14780,875.48,0.862
14781,875.52,0.861
14782,875.55,0.861
14783,875.58,0.861
14784,875.62,0.861
14785,875.65,0.861
14786,875.68,0.861
14787,875.72,0.861
14788,875.75,0.861
14789,875.78,0.861
14790,875.82,0.861
14791,875.85,0.861
14792,875.88,0.861
14793,875.92,0.861
14794,875.96,0.861
14795,875.98,0.861
14796,876.01,0.861
14797,876.05,0.861
14798,876.08,0.861
14799,876.11,0.861
14800,876.15,0.861
14801,876.19,0.861
14802,876.21,0.861
14803,876.25,0.861
14804,876.29,0.861
14805,876.31,0.861
