Time (s),Temperature (K),Weight (mg)
5170,813.16,0.901
5171,813.24,0.901
5172,813.31,0.900
5173,813.40,0.900
5174,813.49,0.900
5175,813.57,0.900
5176,813.65,0.900
5177,813.74,0.900
5178,813.82,0.900
5179,813.90,0.900
5180,813.99,0.900
5181,814.07,0.900
5182,814.15,0.900
5183,814.24,0.900
5184,814.32,0.900
5185,814.41,0.899
5186,814.49,0.899
5187,814.57,0.899
5188,814.65,0.899
5189,814.74,0.899
5190,814.82,0.899
5191,814.91,0.899
5192,814.99,0.899
5193,815.07,0.899
5194,815.16,0.899
5195,815.23,0.899
5196,815.32,0.898
5197,815.40,0.898
5198,815.49,0.898
5199,815.57,0.898
5200,815.65,0.898
5201,815.74,0.898
5202,815.81,0.898
5203,815.90,0.898
5204,815.99,0.898
5205,816.07,0.898
5206,816.15,0.898
5207,816.24,0.897
5208,816.32,0.897
5209,816.40,0.897
5210,816.48,0.897
5211,816.57,0.897
5212,816.66,0.897
5213,816.74,0.897
5214,816.82,0.897
5215,816.90,0.897
5216,816.99,0.897
5217,817.07,0.897
5218,817.15,0.896
5219,817.24,0.896
5220,817.32,0.896
5221,817.40,0.896
5222,817.49,0.896
5223,817.57,0.896
5224,817.66,0.896
5225,817.74,0.896
5226,817.82,0.896
5227,817.91,0.896
5228,817.99,0.896
5229,818.07,0.896
5230,818.15,0.896
5231,818.24,0.895
5232,818.32,0.895
5233,818.40,0.895
5234,818.49,0.895
5235,818.57,0.895
5236,818.66,0.895
5237,818.74,0.895
5238,818.82,0.895
5239,818.91,0.895
5240,818.99,0.895
5241,819.07,0.895
5242,819.15,0.895
5243,819.23,0.894
5244,819.32,0.894
5245,819.40,0.894
5246,819.48,0.894
5247,819.57,0.894
5248,819.65,0.894
5249,819.74,0.894
5250,819.82,0.894
5251,819.90,0.894
5252,819.99,0.894
5253,820.07,0.894
5254,820.15,0.894
5255,820.24,0.893
5256,820.32,0.893
5257,820.40,0.893
5258,820.49,0.893
5259,820.57,0.893
5260,820.65,0.893
5261,820.74,0.893
5262,820.83,0.893
5263,820.90,0.893
5264,820.98,0.893
5265,821.07,0.893
5266,821.16,0.893
5267,821.24,0.893
5268,821.32,0.892
5269,821.40,0.892
5270,821.49,0.892
5271,821.57,0.892
5272,821.66,0.892
5273,821.74,0.892
5274,821.81,0.892
5275,821.90,0.892
5276,821.99,0.892
5277,822.07,0.892
5278,822.16,0.892
5279,822.23,0.891
5280,822.32,0.891
5281,822.41,0.891
5282,822.49,0.891
5283,822.57,0.891
5284,822.65,0.891
5285,822.74,0.891
5286,822.82,0.891
5287,822.90,0.891
5288,822.98,0.891
5289,823.07,0.891
5290,823.15,0.890
5291,823.24,0.890
5292,823.32,0.890
5293,823.40,0.890
5294,823.48,0.890
5295,823.57,0.890
5296,823.66,0.890
5297,823.74,0.890
5298,823.82,0.890
5299,823.90,0.890
5300,823.99,0.890
5301,824.07,0.890
5302,824.15,0.889
5303,824.23,0.889
5304,824.32,0.889
5305,824.40,0.889
5306,824.48,0.889
5307,824.57,0.889
5308,824.65,0.889
5309,824.74,0.889
5310,824.82,0.889
5311,824.90,0.889
5312,824.99,0.889
5313,825.07,0.888
5314,825.16,0.888
5315,825.24,0.888
5316,825.32,0.888
5317,825.41,0.888
5318,825.49,0.888
5319,825.57,0.888
5320,825.65,0.888
5321,825.74,0.888
5322,825.82,0.888
5323,825.91,0.888
5324,825.98,0.888
5325,826.07,0.888
5326,826.15,0.888
5327,826.24,0.887
5328,826.32,0.887
5329,826.40,0.887
5330,826.49,0.887
5331,826.57,0.887
5332,826.66,0.887
5333,826.74,0.887
5334,826.82,0.887
5335,826.90,0.887
5336,826.98,0.887
5337,827.07,0.887
5338,827.15,0.887
5339,827.24,0.886
5340,827.32,0.886
5341,827.40,0.886
5342,827.49,0.886
5343,827.58,0.886
5344,827.66,0.886
5345,827.74,0.886
5346,827.81,0.886
5347,827.90,0.886
5348,827.99,0.886
5349,828.07,0.886
5350,828.16,0.885
5351,828.23,0.885
5352,828.32,0.885
5353,828.41,0.885
5354,828.49,0.885
5355,828.57,0.885
5356,828.65,0.885
5357,828.74,0.885
5358,828.82,0.885
5359,828.91,0.885
5360,828.99,0.885
5361,829.06,0.885
5362,829.15,0.884
5363,829.24,0.884
5364,829.32,0.884
5365,829.40,0.884
5366,829.48,0.884
5367,829.57,0.884
5368,829.66,0.884
5369,829.74,0.884
5370,829.82,0.884
5371,829.91,0.884
5372,829.99,0.884
5373,830.07,0.884
5374,830.16,0.884
5375,830.24,0.884
5376,830.32,0.883
5377,830.41,0.883
5378,830.48,0.883
5379,830.56,0.883
5380,830.65,0.883
5381,830.74,0.883
5382,830.83,0.883
5383,830.91,0.883
5384,830.99,0.883
5385,831.07,0.883
5386,831.15,0.883
5387,831.24,0.883
5388,831.32,0.883
5389,831.40,0.882
5390,831.48,0.882
5391,831.57,0.882
5392,831.66,0.882
5393,831.74,0.882
5394,831.82,0.882
5395,831.90,0.882
5396,831.99,0.882
5397,832.07,0.882
5398,832.15,0.882
5399,832.24,0.882
5400,832.33,0.881
5401,832.40,0.881
5402,832.48,0.881
5403,832.57,0.881
5404,832.66,0.881
5405,832.74,0.881
5406,832.82,0.881
5407,832.91,0.881
5408,832.99,0.881
5409,833.07,0.881
5410,833.16,0.881
5411,833.24,0.880
5412,833.32,0.880
5413,833.40,0.880
5414,833.49,0.880
5415,833.57,0.880
5416,833.65,0.880
5417,833.73,0.880
5418,833.82,0.880
5419,833.91,0.880
5420,833.99,0.880
5421,834.07,0.880
5422,834.16,0.880
5423,834.24,0.880
5424,834.32,0.879
5425,834.41,0.879
5426,834.49,0.879
5427,834.57,0.879
5428,834.65,0.879
5429,834.74,0.879
5430,834.82,0.879
5431,834.90,0.879
5432,834.99,0.879
5433,835.07,0.879
5434,835.15,0.879
5435,835.24,0.879
5436,835.32,0.878
5437,835.40,0.878
5438,835.49,0.878
5439,835.57,0.878
5440,835.65,0.878
5441,835.73,0.878
5442,835.82,0.878
5443,835.90,0.878
5444,835.99,0.878
5445,836.07,0.878
5446,836.15,0.878
5447,836.24,0.878
5448,836.33,0.878
5449,836.40,0.877
5450,836.48,0.877
5451,836.57,0.877
5452,836.66,0.877
5453,836.74,0.877
5454,836.82,0.877
5455,836.90,0.877
5456,836.99,0.877
5457,837.08,0.877
5458,837.15,0.877
5459,837.24,0.877
5460,837.32,0.877
5461,837.40,0.877
5462,837.49,0.876
5463,837.57,0.876
5464,837.66,0.876
5465,837.74,0.876
5466,837.82,0.876
5467,837.91,0.876
5468,837.99,0.876
5469,838.07,0.876
5470,838.15,0.876
5471,838.24,0.876
5472,838.32,0.876
5473,838.40,0.876
5474,838.49,0.875
5475,838.57,0.875
5476,838.65,0.875
5477,838.73,0.875
5478,838.82,0.875
5479,838.90,0.875
5480,838.98,0.875
5481,839.07,0.875
5482,839.16,0.875
5483,839.23,0.875
5484,839.32,0.875
5485,839.41,0.875
5486,839.49,0.875
5487,839.57,0.874
5488,839.66,0.874
5489,839.74,0.874
5490,839.82,0.874
5491,839.90,0.874
5492,839.99,0.874
5493,840.07,0.874
5494,840.16,0.874
5495,840.24,0.874
5496,840.32,0.874
5497,840.41,0.874
5498,840.49,0.874
5499,840.57,0.873
5500,840.66,0.873
5501,840.74,0.873
5502,840.82,0.873
5503,840.91,0.873
5504,840.99,0.873
5505,841.07,0.873
5506,841.15,0.873
5507,841.24,0.873
5508,841.32,0.873
5509,841.41,0.873
5510,841.49,0.872
5511,841.57,0.872
5512,841.65,0.872
5513,841.74,0.872
5514,841.83,0.872
5515,841.90,0.872
5516,841.99,0.872
5517,842.07,0.872
5518,842.16,0.872
5519,842.24,0.872
5520,842.32,0.872
5521,842.40,0.872
5522,842.48,0.872
5523,842.57,0.872
5524,842.66,0.871
5525,842.74,0.871
5526,842.82,0.871
5527,842.90,0.871
5528,842.99,0.871
5529,843.07,0.871
5530,843.15,0.871
5531,843.23,0.871
5532,843.32,0.871
5533,843.41,0.871
5534,843.48,0.871
5535,843.56,0.871
5536,843.65,0.871
5537,843.74,0.870
5538,843.82,0.870
5539,843.90,0.870
5540,843.99,0.870
5541,844.07,0.870
5542,844.15,0.870
5543,844.24,0.870
5544,844.32,0.870
5545,844.41,0.870
5546,844.49,0.870
5547,844.57,0.870
5548,844.66,0.870
5549,844.74,0.870
5550,844.82,0.870
5551,844.91,0.869
5552,844.99,0.869
5553,845.07,0.869
5554,845.15,0.869
5555,845.24,0.869
5556,845.32,0.869
5557,845.41,0.869
5558,845.49,0.869
5559,845.57,0.869
5560,845.65,0.869
5561,845.74,0.869
5562,845.82,0.869
5563,845.90,0.869
5564,845.98,0.869
5565,846.07,0.869
5566,846.16,0.868
5567,846.24,0.868
5568,846.32,0.868
5569,846.40,0.868
5570,846.49,0.868
5571,846.58,0.868
5572,846.66,0.868
5573,846.73,0.868
5574,846.82,0.868
5575,846.91,0.868
5576,847.00,0.868
5577,847.07,0.868
5578,847.15,0.868
5579,847.24,0.867
5580,847.33,0.867
5581,847.41,0.867
5582,847.48,0.867
5583,847.57,0.867
5584,847.66,0.867
5585,847.74,0.867
5586,847.82,0.867
5587,847.90,0.867
5588,847.99,0.867
5589,848.07,0.867
5590,848.15,0.867
5591,848.24,0.866
5592,848.32,0.866
5593,848.40,0.866
5594,848.48,0.866
5595,848.57,0.866
5596,848.66,0.866
5597,848.74,0.866
5598,848.82,0.866
5599,848.91,0.866
5600,848.99,0.866
5601,849.07,0.866
5602,849.15,0.866
5603,849.24,0.866
5604,849.32,0.865
5605,849.40,0.865
5606,849.48,0.865
5607,849.57,0.865
5608,849.66,0.865
5609,849.74,0.865
5610,849.82,0.865
5611,849.90,0.865
5612,849.99,0.865
5613,850.07,0.865
5614,850.16,0.865
5615,850.24,0.865
5616,850.32,0.865
5617,850.41,0.864
5618,850.49,0.864
5619,850.57,0.864
5620,850.65,0.864
5621,850.74,0.864
5622,850.82,0.864
5623,850.90,0.864
5624,850.99,0.864
5625,851.07,0.864
5626,851.15,0.864
5627,851.24,0.864
5628,851.32,0.864
5629,851.40,0.863
5630,851.49,0.863
5631,851.57,0.863
5632,851.66,0.863
5633,851.73,0.863
5634,851.82,0.863
5635,851.91,0.863
5636,851.99,0.863
5637,852.07,0.863
5638,852.16,0.863
5639,852.24,0.863
5640,852.32,0.863
5641,852.40,0.863
5642,852.48,0.862
5643,852.57,0.862
5644,852.66,0.862
5645,852.74,0.862
5646,852.83,0.862
5647,852.90,0.862
5648,852.98,0.862
5649,853.07,0.862
5650,853.16,0.862
5651,853.24,0.862
5652,853.32,0.862
5653,853.40,0.862
5654,853.49,0.862
5655,853.57,0.862
5656,853.65,0.862
5657,853.74,0.861
5658,853.82,0.861
5659,853.90,0.861
5660,853.99,0.861
5661,854.07,0.861
5662,854.15,0.861
5663,854.24,0.861
5664,854.32,0.861
5665,854.40,0.861
5666,854.49,0.861
5667,854.58,0.861
5668,854.66,0.861
5669,854.74,0.861
5670,854.82,0.861
5671,854.91,0.860
5672,854.98,0.860
5673,855.07,0.860
5674,855.16,0.860
5675,855.24,0.860
5676,855.32,0.860
5677,855.40,0.860
5678,855.49,0.860
5679,855.58,0.860
5680,855.65,0.860
5681,855.74,0.860
5682,855.82,0.860
5683,855.91,0.859
5684,855.99,0.859
5685,856.07,0.859
5686,856.15,0.859
5687,856.23,0.859
5688,856.32,0.859
5689,856.41,0.859
5690,856.49,0.859
5691,856.57,0.859
5692,856.66,0.859
5693,856.74,0.859
5694,856.82,0.859
5695,856.91,0.858
5696,856.99,0.858
5697,857.07,0.858
5698,857.15,0.858
5699,857.24,0.858
5700,857.32,0.858
5701,857.40,0.858
5702,857.49,0.858
5703,857.57,0.858
5704,857.66,0.858
5705,857.74,0.858
5706,857.82,0.858
5707,857.91,0.858
5708,857.99,0.858
5709,858.07,0.857
5710,858.16,0.857
5711,858.25,0.857
5712,858.32,0.857
5713,858.40,0.857
5714,858.49,0.857
5715,858.57,0.857
5716,858.65,0.857
5717,858.73,0.857
5718,858.82,0.857
5719,858.91,0.857
5720,858.99,0.857
5721,859.07,0.857
5722,859.16,0.857
5723,859.24,0.856
5724,859.32,0.856
5725,859.40,0.856
5726,859.49,0.856
5727,859.57,0.856
5728,859.66,0.856
5729,859.74,0.856
5730,859.83,0.856
5731,859.91,0.856
5732,859.99,0.856
5733,860.07,0.856
5734,860.15,0.856
5735,860.24,0.856
5736,860.32,0.856
5737,860.40,0.856
5738,860.48,0.855
5739,860.57,0.855
5740,860.65,0.855
5741,860.74,0.855
5742,860.82,0.855
5743,860.90,0.855
5744,860.99,0.855
5745,861.07,0.855
5746,861.15,0.855
5747,861.24,0.855
5748,861.32,0.855
5749,861.40,0.855
5750,861.49,0.855
5751,861.57,0.854
5752,861.65,0.854
5753,861.74,0.854
5754,861.82,0.854
5755,861.90,0.854
5756,861.99,0.854
5757,862.08,0.854
5758,862.16,0.854
5759,862.24,0.854
5760,862.32,0.854
5761,862.41,0.854
5762,862.49,0.854
5763,862.57,0.854
5764,862.66,0.853
5765,862.74,0.853
5766,862.82,0.853
5767,862.90,0.853
5768,862.99,0.853
5769,863.07,0.853
5770,863.16,0.853
5771,863.24,0.853
5772,863.32,0.853
5773,863.40,0.853
5774,863.48,0.853
5775,863.57,0.853
5776,863.65,0.853
5777,863.74,0.853
5778,863.82,0.853
5779,863.90,0.852
5780,863.99,0.852
5781,864.07,0.852
5782,864.15,0.852
5783,864.24,0.852
5784,864.32,0.852
5785,864.40,0.852
5786,864.49,0.852
5787,864.58,0.852
5788,864.65,0.852
5789,864.74,0.852
5790,864.83,0.852
5791,864.91,0.852
5792,864.99,0.852
5793,865.08,0.851
5794,865.16,0.851
5795,865.24,0.851
5796,865.32,0.851
5797,865.41,0.851
5798,865.49,0.851
5799,865.57,0.851
5800,865.65,0.851
5801,865.74,0.851
5802,865.83,0.851
5803,865.91,0.851
5804,865.98,0.851
5805,866.07,0.851
5806,866.16,0.850
5807,866.24,0.850
5808,866.32,0.850
5809,866.41,0.850
5810,866.49,0.850
5811,866.58,0.850
5812,866.66,0.850
5813,866.74,0.850
5814,866.82,0.850
5815,866.91,0.850
5816,866.99,0.850
5817,867.07,0.850
5818,867.15,0.850
5819,867.24,0.849
5820,867.32,0.849
5821,867.40,0.849
5822,867.49,0.849
5823,867.57,0.849
5824,867.66,0.849
5825,867.74,0.849
5826,867.82,0.849
5827,867.91,0.849
5828,867.99,0.849
5829,868.08,0.849
5830,868.15,0.849
5831,868.24,0.849
5832,868.32,0.849
5833,868.40,0.849
5834,868.49,0.848
5835,868.58,0.848
5836,868.66,0.848
5837,868.73,0.848
5838,868.82,0.848
5839,868.91,0.848
5840,868.99,0.848
5841,869.07,0.848
5842,869.16,0.848
5843,869.24,0.848
5844,869.32,0.848
5845,869.40,0.848
5846,869.49,0.848
5847,869.57,0.848
5848,869.65,0.847
5849,869.74,0.847
5850,869.83,0.847
5851,869.91,0.847
5852,869.99,0.847
5853,870.07,0.847
5854,870.15,0.847
5855,870.23,0.847
5856,870.32,0.847
5857,870.41,0.847
5858,870.49,0.847
5859,870.57,0.847
5860,870.66,0.847
5861,870.74,0.847
5862,870.82,0.847
5863,870.91,0.846
5864,870.99,0.846
5865,871.07,0.846
5866,871.16,0.846
5867,871.25,0.846
5868,871.32,0.846
5869,871.40,0.846
5870,871.48,0.846
5871,871.57,0.846
5872,871.66,0.846
5873,871.74,0.846
5874,871.81,0.846
5875,871.90,0.846
5876,871.99,0.845
5877,872.07,0.845
5878,872.15,0.845
5879,872.23,0.845
5880,872.32,0.845
5881,872.41,0.845
5882,872.49,0.845
5883,872.57,0.845
5884,872.66,0.845
5885,872.74,0.845
5886,872.82,0.845
5887,872.91,0.845
5888,872.99,0.845
5889,873.07,0.844
5890,873.16,0.844
5891,873.24,0.844
5892,873.32,0.844
5893,873.41,0.844
5894,873.49,0.844
5895,873.57,0.844
5896,873.66,0.844
5897,873.74,0.844
5898,873.82,0.844
5899,873.91,0.844
5900,873.99,0.844
5901,874.07,0.844
5902,874.15,0.844
5903,874.24,0.844
5904,874.32,0.844
5905,874.41,0.843
5906,874.49,0.843
5907,874.57,0.843
5908,874.66,0.843
5909,874.74,0.843
5910,874.82,0.843
5911,874.90,0.843
5912,874.99,0.843
5913,875.07,0.843
5914,875.16,0.843
5915,875.24,0.843
5916,875.33,0.843
5917,875.41,0.843
5918,875.49,0.843
5919,875.57,0.842
5920,875.65,0.842
5921,875.74,0.842
5922,875.82,0.842
5923,875.90,0.842
5924,876.00,0.842
5925,876.07,0.842
5926,876.15,0.842
5927,876.24,0.842
5928,876.33,0.842
5929,876.40,0.842
5930,876.49,0.842
5931,876.57,0.842
5932,876.66,0.842
5933,876.74,0.842
5934,876.82,0.841
5935,876.90,0.841
5936,876.99,0.841
5937,877.08,0.841
5938,877.16,0.841
5939,877.24,0.841
5940,877.32,0.841
5941,877.40,0.841
5942,877.49,0.841
5943,877.57,0.841
5944,877.65,0.841
5945,877.74,0.841
5946,877.82,0.841
5947,877.91,0.841
5948,877.98,0.841
5949,878.07,0.840
5950,878.16,0.840
5951,878.24,0.840
5952,878.32,0.840
5953,878.41,0.840
5954,878.49,0.840
5955,878.57,0.840
5956,878.66,0.840
5957,878.74,0.840
5958,878.82,0.840
5959,878.91,0.840
5960,878.99,0.840
5961,879.07,0.840
5962,879.15,0.839
5963,879.24,0.839
5964,879.32,0.839
5965,879.40,0.839
5966,879.49,0.839
5967,879.57,0.839
5968,879.66,0.839
5969,879.74,0.839
5970,879.82,0.839
5971,879.91,0.839
5972,879.99,0.839
5973,880.07,0.839
5974,880.16,0.839
5975,880.24,0.839
5976,880.32,0.838
5977,880.41,0.838
5978,880.49,0.838
5979,880.57,0.838
5980,880.66,0.838
5981,880.74,0.838
5982,880.82,0.838
5983,880.91,0.838
5984,880.99,0.838
5985,881.07,0.838
5986,881.15,0.838
5987,881.24,0.838
5988,881.32,0.838
5989,881.40,0.838
5990,881.49,0.838
5991,881.57,0.837
5992,881.66,0.837
5993,881.74,0.837
5994,881.82,0.837
5995,881.91,0.837
5996,881.99,0.837
5997,882.07,0.837
5998,882.16,0.837
5999,882.24,0.837
6000,882.32,0.837
6001,882.40,0.837
6002,882.49,0.837
6003,882.58,0.837
6004,882.65,0.837
6005,882.74,0.836
6006,882.82,0.836
6007,882.91,0.836
6008,882.99,0.836
6009,883.07,0.836
6010,883.16,0.836
6011,883.24,0.836
6012,883.32,0.836
6013,883.40,0.836
6014,883.49,0.836
6015,883.58,0.836
6016,883.66,0.836
6017,883.74,0.836
6018,883.82,0.836
6019,883.90,0.836
6020,883.98,0.835
6021,884.07,0.835
6022,884.15,0.835
6023,884.24,0.835
6024,884.32,0.835
6025,884.41,0.835
6026,884.49,0.835
6027,884.57,0.835
6028,884.66,0.835
6029,884.74,0.835
6030,884.82,0.835
6031,884.91,0.835
6032,884.99,0.835
6033,885.08,0.835
6034,885.15,0.835
6035,885.24,0.835
6036,885.33,0.834
6037,885.41,0.834
6038,885.49,0.834
6039,885.58,0.834
6040,885.66,0.834
6041,885.74,0.834
6042,885.82,0.834
6043,885.91,0.834
6044,885.99,0.834
6045,886.07,0.834
6046,886.16,0.834
6047,886.24,0.834
6048,886.32,0.834
6049,886.40,0.834
6050,886.49,0.834
6051,886.58,0.833
6052,886.65,0.833
6053,886.74,0.833
6054,886.83,0.833
6055,886.91,0.833
6056,886.99,0.833
6057,887.07,0.833
6058,887.16,0.833
6059,887.24,0.833
6060,887.32,0.833
6061,887.41,0.833
6062,887.49,0.833
6063,887.57,0.833
6064,887.65,0.833
6065,887.74,0.833
6066,887.82,0.832
6067,887.90,0.832
6068,887.99,0.832
6069,888.08,0.832
6070,888.15,0.832
6071,888.24,0.832
6072,888.32,0.832
6073,888.41,0.832
6074,888.49,0.832
6075,888.57,0.832
6076,888.65,0.832
6077,888.74,0.832
6078,888.82,0.832
6079,888.91,0.832
6080,888.99,0.831
6081,889.07,0.831
6082,889.16,0.831
6083,889.24,0.831
6084,889.33,0.831
6085,889.41,0.831
6086,889.49,0.831
6087,889.57,0.831
6088,889.66,0.831
6089,889.75,0.831
6090,889.82,0.831
6091,889.90,0.831
6092,889.99,0.831
6093,890.08,0.831
6094,890.16,0.831
6095,890.25,0.830
6096,890.32,0.830
6097,890.40,0.830
6098,890.49,0.830
6099,890.58,0.830
6100,890.66,0.830
6101,890.74,0.830
6102,890.82,0.830
6103,890.91,0.830
6104,890.99,0.830
6105,891.07,0.830
6106,891.16,0.830
6107,891.24,0.830
6108,891.32,0.830
6109,891.40,0.830
6110,891.49,0.829
6111,891.57,0.829
6112,891.66,0.829
6113,891.74,0.829
6114,891.82,0.829
6115,891.90,0.829
6116,891.99,0.829
6117,892.07,0.829
6118,892.16,0.829
6119,892.24,0.829
6120,892.32,0.829
6121,892.41,0.829
6122,892.49,0.829
6123,892.57,0.829
6124,892.66,0.829
6125,892.74,0.829
6126,892.83,0.828
6127,892.91,0.828
6128,892.99,0.828
6129,893.07,0.828
6130,893.16,0.828
6131,893.24,0.828
6132,893.33,0.828
6133,893.41,0.828
6134,893.49,0.828
6135,893.58,0.828
6136,893.66,0.828
6137,893.74,0.828
6138,893.82,0.828
6139,893.90,0.828
6140,893.99,0.828
6141,894.07,0.828
6142,894.16,0.827
6143,894.24,0.827
6144,894.32,0.827
6145,894.40,0.827
6146,894.49,0.827
6147,894.58,0.827
6148,894.66,0.827
6149,894.73,0.827
6150,894.82,0.827
6151,894.91,0.827
6152,894.99,0.827
6153,895.07,0.827
6154,895.16,0.827
6155,895.24,0.827
6156,895.32,0.827
6157,895.41,0.826
6158,895.49,0.826
6159,895.57,0.826
6160,895.66,0.826
6161,895.75,0.826
6162,895.82,0.826
6163,895.90,0.826
6164,895.99,0.826
6165,896.08,0.826
6166,896.16,0.826
6167,896.24,0.826
6168,896.33,0.826
6169,896.40,0.826
6170,896.48,0.826
6171,896.57,0.826
6172,896.66,0.825
6173,896.75,0.825
6174,896.82,0.825
6175,896.90,0.825
6176,896.98,0.825
6177,897.07,0.825
6178,897.16,0.825
6179,897.25,0.825
6180,897.33,0.825
6181,897.41,0.825
6182,897.49,0.825
6183,897.57,0.825
6184,897.66,0.825
6185,897.74,0.825
6186,897.82,0.825
6187,897.91,0.825
6188,897.99,0.825
6189,898.07,0.824
6190,898.16,0.824
6191,898.24,0.824
6192,898.33,0.824
6193,898.41,0.824
6194,898.49,0.824
6195,898.58,0.824
6196,898.66,0.824
6197,898.74,0.824
6198,898.83,0.824
6199,898.90,0.824
6200,898.99,0.824
6201,899.08,0.824
6202,899.16,0.824
6203,899.24,0.824
6204,899.33,0.824
6205,899.41,0.824
6206,899.49,0.823
6207,899.58,0.823
6208,899.66,0.823
6209,899.74,0.823
6210,899.83,0.823
6211,899.91,0.823
6212,899.99,0.823
6213,900.07,0.823
6214,900.16,0.823
6215,900.24,0.823
6216,900.32,0.823
6217,900.41,0.823
6218,900.49,0.823
6219,900.58,0.823
6220,900.66,0.823
6221,900.74,0.822
6222,900.82,0.822
6223,900.91,0.822
6224,900.99,0.822
6225,901.07,0.822
6226,901.15,0.822
6227,901.24,0.822
6228,901.33,0.822
6229,901.41,0.822
6230,901.49,0.822
6231,901.57,0.822
6232,901.66,0.822
6233,901.74,0.822
6234,901.82,0.822
6235,901.91,0.822
6236,901.99,0.821
6237,902.07,0.821
6238,902.16,0.821
6239,902.24,0.821
6240,902.32,0.821
6241,902.41,0.821
6242,902.49,0.821
6243,902.58,0.821
6244,902.66,0.821
6245,902.74,0.821
6246,902.82,0.821
6247,902.91,0.821
6248,902.99,0.821
6249,903.08,0.821
6250,903.16,0.821
6251,903.24,0.821
6252,903.32,0.820
6253,903.40,0.820
6254,903.49,0.820
6255,903.57,0.820
6256,903.65,0.820
6257,903.74,0.820
6258,903.82,0.820
6259,903.90,0.820
6260,903.99,0.820
6261,904.08,0.820
6262,904.16,0.820
6263,904.24,0.820
6264,904.33,0.820
6265,904.41,0.820
6266,904.49,0.820
6267,904.58,0.819
6268,904.65,0.819
6269,904.74,0.819
6270,904.82,0.819
6271,904.91,0.819
6272,904.99,0.819
6273,905.07,0.819
6274,905.16,0.819
6275,905.24,0.819
6276,905.32,0.819
6277,905.41,0.819
6278,905.49,0.819
6279,905.57,0.819
6280,905.66,0.819
6281,905.74,0.819
6282,905.82,0.819
6283,905.91,0.819
6284,905.99,0.818
6285,906.07,0.818
6286,906.15,0.818
6287,906.24,0.818
6288,906.33,0.818
6289,906.41,0.818
6290,906.49,0.818
6291,906.57,0.818
6292,906.66,0.818
6293,906.75,0.818
6294,906.83,0.818
6295,906.91,0.818
6296,906.99,0.818
6297,907.07,0.818
6298,907.15,0.818
6299,907.24,0.818
6300,907.32,0.817
6301,907.41,0.817
6302,907.49,0.817
6303,907.57,0.817
6304,907.66,0.817
6305,907.74,0.817
6306,907.83,0.817
6307,907.91,0.817
6308,907.99,0.817
6309,908.08,0.817
6310,908.16,0.817
6311,908.24,0.817
6312,908.32,0.817
6313,908.40,0.817
6314,908.50,0.817
6315,908.57,0.817
6316,908.65,0.816
6317,908.74,0.816
6318,908.83,0.816
6319,908.91,0.816
6320,908.99,0.816
6321,909.08,0.816
6322,909.16,0.816
6323,909.24,0.816
6324,909.32,0.816
6325,909.41,0.816
6326,909.49,0.816
6327,909.58,0.816
6328,909.66,0.816
6329,909.74,0.816
6330,909.82,0.816
6331,909.91,0.816
6332,909.99,0.816
6333,910.07,0.816
6334,910.15,0.815
6335,910.24,0.815
6336,910.33,0.815
6337,910.41,0.815
6338,910.49,0.815
6339,910.57,0.815
6340,910.66,0.815
6341,910.75,0.815
6342,910.83,0.815
6343,910.90,0.815
6344,910.99,0.815
6345,911.08,0.815
6346,911.16,0.815
6347,911.24,0.815
6348,911.33,0.815
6349,911.41,0.815
6350,911.49,0.815
6351,911.58,0.814
6352,911.66,0.814
6353,911.74,0.814
6354,911.82,0.814
6355,911.91,0.814
6356,912.00,0.814
6357,912.07,0.814
6358,912.15,0.814
6359,912.24,0.814
6360,912.33,0.814
6361,912.41,0.814
6362,912.49,0.814
6363,912.58,0.814
6364,912.66,0.814
6365,912.74,0.814
6366,912.83,0.814
6367,912.91,0.813
6368,912.99,0.813
6369,913.07,0.813
6370,913.16,0.813
6371,913.24,0.813
6372,913.32,0.813
6373,913.40,0.813
6374,913.49,0.813
6375,913.57,0.813
6376,913.65,0.813
6377,913.74,0.813
6378,913.82,0.813
6379,913.91,0.813
6380,913.99,0.813
6381,914.07,0.813
6382,914.16,0.813
6383,914.24,0.813
6384,914.33,0.813
6385,914.41,0.812
6386,914.49,0.812
6387,914.57,0.812
6388,914.66,0.812
6389,914.74,0.812
6390,914.82,0.812
6391,914.91,0.812
6392,914.99,0.812
6393,915.07,0.812
6394,915.15,0.812
6395,915.24,0.812
6396,915.33,0.812
6397,915.41,0.812
6398,915.49,0.812
6399,915.58,0.812
6400,915.66,0.812
6401,915.74,0.812
6402,915.83,0.811
6403,915.91,0.811
6404,915.99,0.811
6405,916.07,0.811
6406,916.16,0.811
6407,916.25,0.811
6408,916.33,0.811
6409,916.40,0.811
6410,916.48,0.811
6411,916.58,0.811
6412,916.66,0.811
6413,916.74,0.811
6414,916.82,0.811
6415,916.90,0.811
6416,916.99,0.811
6417,917.08,0.811
6418,917.16,0.810
6419,917.24,0.810
6420,917.32,0.810
6421,917.41,0.810
6422,917.49,0.810
6423,917.57,0.810
6424,917.66,0.810
6425,917.74,0.810
6426,917.82,0.810
6427,917.91,0.810
6428,917.99,0.810
6429,918.07,0.810
6430,918.16,0.810
6431,918.24,0.810
6432,918.32,0.810
6433,918.41,0.810
6434,918.49,0.810
6435,918.58,0.810
6436,918.66,0.810
6437,918.74,0.809
6438,918.83,0.809
6439,918.91,0.809
