Time (s),Temperature (K),Weight (mg)
6101,890.77,0.024
6102,890.86,0.024
6103,890.94,0.024
6104,891.02,0.024
6105,891.10,0.024
6106,891.19,0.024
6107,891.28,0.024
6108,891.35,0.024
6109,891.44,0.024
6110,891.53,0.024
6111,891.61,0.024
6112,891.69,0.024
6113,891.77,0.024
6114,891.85,0.024
6115,891.94,0.024
6116,892.02,0.024
6117,892.11,0.024
6118,892.19,0.024
6119,892.27,0.024
6120,892.35,0.024
6121,892.44,0.024
6122,892.52,0.024
6123,892.60,0.024
6124,892.69,0.024
6125,892.77,0.024
6126,892.86,0.024
6127,892.94,0.024
6128,893.02,0.024
6129,893.11,0.024
6130,893.19,0.024
6131,893.27,0.024
6132,893.36,0.024
6133,893.44,0.024
6134,893.52,0.024
6135,893.61,0.024
6136,893.69,0.024
6137,893.77,0.024
6138,893.86,0.024
6139,893.94,0.024
6140,894.02,0.024
6141,894.10,0.024
6142,894.19,0.024
6143,894.27,0.024
6144,894.35,0.024
6145,894.44,0.024
6146,894.53,0.024
6147,894.61,0.024
6148,894.69,0.024
6149,894.77,0.024
6150,894.86,0.024
6151,894.94,0.024
6152,895.02,0.024
6153,895.11,0.024
6154,895.19,0.024
6155,895.27,0.024
6156,895.35,0.024
6157,895.44,0.024
6158,895.52,0.024
6159,895.61,0.024
6160,895.69,0.024
6161,895.77,0.024
6162,895.85,0.024
6163,895.94,0.024
6164,896.03,0.024
6165,896.11,0.024
6166,896.18,0.024
6167,896.27,0.024
6168,896.36,0.024
6169,896.44,0.024
6170,896.52,0.024
6171,896.61,0.024
6172,896.69,0.024
6173,896.77,0.024
6174,896.86,0.024
6175,896.94,0.024
6176,897.02,0.024
6177,897.10,0.024
6178,897.19,0.024
6179,897.27,0.024
6180,897.35,0.024
6181,897.44,0.024
6182,897.52,0.024
6183,897.60,0.024
6184,897.69,0.024
6185,897.77,0.024
6186,897.86,0.024
6187,897.94,0.024
6188,898.03,0.024
6189,898.11,0.024
6190,898.19,0.024
6191,898.27,0.024
6192,898.36,0.024
6193,898.44,0.024
6194,898.52,0.024
6195,898.61,0.024
6196,898.68,0.024
6197,898.77,0.024
6198,898.86,0.024
6199,898.94,0.024
6200,899.02,0.024
6201,899.10,0.024
6202,899.19,0.024
6203,899.27,0.024
6204,899.35,0.024
6205,899.44,0.024
6206,899.52,0.024
6207,899.61,0.024
6208,899.69,0.024
6209,899.77,0.024
6210,899.86,0.024
6211,899.94,0.024
6212,900.02,0.024
6213,900.11,0.024
6214,900.19,0.024
6215,900.28,0.024
6216,900.36,0.024
6217,900.44,0.024
6218,900.52,0.024
6219,900.61,0.024
6220,900.69,0.024
6221,900.78,0.024
6222,900.86,0.024
6223,900.94,0.024
6224,901.02,0.024
6225,901.11,0.024
6226,901.19,0.024
6227,901.27,0.024
6228,901.36,0.024
6229,901.44,0.024
6230,901.52,0.024
6231,901.60,0.024
6232,901.68,0.024
6233,901.77,0.024
6234,901.85,0.024
6235,901.94,0.024
6236,902.03,0.024
6237,902.11,0.024
6238,902.18,0.024
6239,902.27,0.024
6240,902.36,0.024
6241,902.43,0.024
6242,902.53,0.024
6243,902.61,0.024
6244,902.69,0.024
6245,902.77,0.024
6246,902.86,0.024
6247,902.94,0.024
6248,903.02,0.024
6249,903.11,0.024
6250,903.19,0.024
6251,903.27,0.024
6252,903.36,0.024
6253,903.44,0.024
6254,903.52,0.024
6255,903.61,0.024
6256,903.69,0.024
6257,903.77,0.024
6258,903.86,0.024
6259,903.94,0.024
6260,904.02,0.023
6261,904.11,0.023
6262,904.19,0.023
6263,904.27,0.023
6264,904.36,0.023
6265,904.44,0.023
6266,904.52,0.023
6267,904.61,0.023
6268,904.69,0.023
6269,904.78,0.023
6270,904.86,0.023
6271,904.94,0.023
6272,905.02,0.023
6273,905.10,0.023
6274,905.18,0.023
6275,905.27,0.023
6276,905.36,0.023
6277,905.44,0.023
6278,905.52,0.023
6279,905.60,0.023
6280,905.69,0.023
6281,905.77,0.023
6282,905.86,0.023
6283,905.94,0.023
6284,906.02,0.023
6285,906.10,0.023
6286,906.19,0.023
6287,906.27,0.023
6288,906.36,0.023
6289,906.44,0.023
6290,906.52,0.023
6291,906.60,0.023
6292,906.69,0.023
6293,906.77,0.023
6294,906.86,0.023
6295,906.94,0.023
6296,907.02,0.023
6297,907.11,0.023
6298,907.19,0.023
6299,907.28,0.023
6300,907.36,0.023
6301,907.44,0.023
6302,907.52,0.023
6303,907.61,0.023
6304,907.69,0.023
6305,907.77,0.023
6306,907.86,0.023
6307,907.94,0.023
6308,908.02,0.023
6309,908.10,0.023
6310,908.19,0.023
6311,908.27,0.023
6312,908.35,0.023
6313,908.44,0.023
6314,908.52,0.023
6315,908.61,0.023
6316,908.69,0.023
6317,908.77,0.024
6318,908.85,0.024
6319,908.94,0.024
6320,909.02,0.024
6321,909.10,0.024
6322,909.19,0.024
6323,909.27,0.024
6324,909.35,0.024
6325,909.44,0.024
6326,909.53,0.024
6327,909.60,0.024
6328,909.69,0.024
6329,909.78,0.024
6330,909.86,0.024
6331,909.94,0.024
6332,910.02,0.024
6333,910.11,0.024
6334,910.19,0.024
6335,910.27,0.024
6336,910.36,0.024
6337,910.44,0.024
6338,910.52,0.024
6339,910.61,0.024
6340,910.69,0.024
6341,910.77,0.024
6342,910.86,0.024
6343,910.94,0.024
6344,911.02,0.024
6345,911.11,0.024
6346,911.19,0.024
6347,911.28,0.024
6348,911.36,0.024
6349,911.44,0.024
6350,911.52,0.024
6351,911.61,0.024
6352,911.69,0.024
6353,911.77,0.024
6354,911.86,0.024
6355,911.94,0.024
6356,912.02,0.024
6357,912.11,0.024
6358,912.19,0.024
6359,912.27,0.024
6360,912.35,0.024
6361,912.44,0.024
6362,912.52,0.024
6363,912.60,0.024
6364,912.70,0.024
6365,912.77,0.024
6366,912.85,0.024
6367,912.94,0.024
6368,913.03,0.024
6369,913.11,0.024
6370,913.19,0.024
6371,913.28,0.024
6372,913.36,0.024
6373,913.44,0.024
6374,913.52,0.024
6375,913.61,0.024
6376,913.69,0.024
6377,913.77,0.024
6378,913.85,0.024
6379,913.94,0.024
6380,914.02,0.024
6381,914.10,0.024
6382,914.18,0.024
6383,914.28,0.024
6384,914.36,0.024
6385,914.44,0.024
6386,914.52,0.024
6387,914.60,0.024
6388,914.69,0.024
6389,914.77,0.024
6390,914.85,0.024
6391,914.94,0.024
6392,915.02,0.024
6393,915.11,0.024
6394,915.19,0.024
6395,915.27,0.024
6396,915.36,0.024
6397,915.44,0.024
6398,915.53,0.024
6399,915.61,0.024
6400,915.69,0.024
6401,915.78,0.024
6402,915.86,0.024
6403,915.94,0.024
6404,916.02,0.024
6405,916.11,0.024
6406,916.19,0.024
6407,916.27,0.024
6408,916.36,0.024
6409,916.44,0.024
6410,916.53,0.024
6411,916.61,0.024
6412,916.68,0.024
6413,916.77,0.024
6414,916.85,0.024
6415,916.94,0.024
6416,917.03,0.024
6417,917.11,0.024
6418,917.19,0.024
6419,917.27,0.024
6420,917.35,0.024
6421,917.44,0.024
6422,917.53,0.024
6423,917.61,0.024
6424,917.69,0.024
6425,917.77,0.024
6426,917.86,0.024
6427,917.94,0.024
6428,918.02,0.024
6429,918.11,0.024
6430,918.19,0.024
6431,918.27,0.024
6432,918.36,0.024
6433,918.44,0.024
6434,918.52,0.024
6435,918.61,0.024
6436,918.69,0.024
6437,918.77,0.024
6438,918.86,0.024
6439,918.94,0.024
6440,919.03,0.024
6441,919.11,0.024
6442,919.19,0.024
6443,919.28,0.024
6444,919.36,0.024
6445,919.44,0.024
6446,919.52,0.024
6447,919.61,0.024
6448,919.69,0.024
6449,919.77,0.024
6450,919.85,0.024
6451,919.94,0.024
6452,920.02,0.024
6453,920.10,0.024
6454,920.19,0.024
6455,920.27,0.024
6456,920.35,0.024
6457,920.44,0.024
6458,920.52,0.024
6459,920.61,0.024
6460,920.69,0.024
6461,920.77,0.024
6462,920.86,0.024
6463,920.94,0.024
6464,921.02,0.024
6465,921.11,0.024
6466,921.19,0.024
6467,921.27,0.024
6468,921.36,0.024
6469,921.44,0.024
6470,921.53,0.024
6471,921.61,0.024
6472,921.69,0.024
6473,921.78,0.024
6474,921.86,0.024
6475,921.94,0.024
6476,922.02,0.024
6477,922.11,0.024
6478,922.19,0.024
6479,922.28,0.024
6480,922.36,0.024
6481,922.44,0.024
6482,922.53,0.024
6483,922.61,0.024
6484,922.69,0.024
6485,922.77,0.024
6486,922.86,0.024
6487,922.94,0.024
6488,923.03,0.024
6489,923.11,0.024
6490,923.19,0.024
6491,923.28,0.024
6492,923.36,0.024
6493,923.44,0.024
6494,923.52,0.024
6495,923.60,0.024
6496,923.69,0.024
6497,923.77,0.024
6498,923.85,0.024
6499,923.94,0.024
6500,924.02,0.024
6501,924.10,0.024
6502,924.19,0.024
6503,924.27,0.024
6504,924.36,0.024
6505,924.44,0.024
6506,924.52,0.024
6507,924.61,0.024
6508,924.69,0.024
6509,924.78,0.024
6510,924.86,0.024
6511,924.94,0.024
6512,925.02,0.024
6513,925.11,0.024
6514,925.19,0.024
6515,925.27,0.024
6516,925.36,0.024
6517,925.44,0.024
6518,925.53,0.024
6519,925.61,0.024
6520,925.69,0.024
6521,925.77,0.024
6522,925.86,0.024
6523,925.94,0.024
6524,926.02,0.024
6525,926.10,0.024
6526,926.19,0.024
6527,926.27,0.024
6528,926.35,0.024
6529,926.44,0.024
6530,926.52,0.024
6531,926.60,0.024
6532,926.69,0.024
6533,926.77,0.024
6534,926.85,0.024
6535,926.94,0.024
6536,927.02,0.024
6537,927.11,0.024
6538,927.19,0.024
6539,927.27,0.024
6540,927.36,0.024
6541,927.44,0.024
6542,927.52,0.024
6543,927.61,0.024
6544,927.69,0.024
6545,927.77,0.024
6546,927.86,0.024
6547,927.94,0.024
6548,928.02,0.024
6549,928.11,0.024
6550,928.19,0.024
6551,928.28,0.024
6552,928.36,0.024
6553,928.44,0.024
6554,928.52,0.024
6555,928.61,0.024
6556,928.69,0.024
6557,928.77,0.024
6558,928.85,0.024
6559,928.94,0.024
6560,929.02,0.024
6561,929.10,0.024
6562,929.19,0.024
6563,929.27,0.024
6564,929.36,0.024
6565,929.44,0.024
6566,929.53,0.024
6567,929.60,0.024
6568,929.69,0.024
6569,929.77,0.024
6570,929.86,0.024
6571,929.94,0.024
6572,930.02,0.024
6573,930.10,0.024
6574,930.19,0.024
6575,930.27,0.024
6576,930.36,0.024
6577,930.45,0.024
6578,930.52,0.024
6579,930.60,0.024
6580,930.69,0.024
6581,930.77,0.024
6582,930.85,0.024
6583,930.94,0.024
6584,931.03,0.024
6585,931.11,0.024
6586,931.19,0.024
6587,931.28,0.024
6588,931.36,0.024
6589,931.43,0.024
6590,931.52,0.024
6591,931.61,0.024
6592,931.70,0.024
6593,931.78,0.024
6594,931.86,0.024
6595,931.94,0.024
6596,932.02,0.024
6597,932.11,0.024
6598,932.19,0.024
6599,932.27,0.024
6600,932.35,0.024
6601,932.43,0.024
6602,932.52,0.024
6603,932.61,0.024
6604,932.69,0.024
6605,932.77,0.024
6606,932.85,0.024
6607,932.94,0.024
6608,933.02,0.024
6609,933.11,0.024
6610,933.19,0.024
6611,933.28,0.024
6612,933.36,0.024
6613,933.44,0.024
6614,933.53,0.024
6615,933.61,0.024
6616,933.69,0.024
6617,933.77,0.024
6618,933.86,0.024
6619,933.94,0.024
6620,934.03,0.024
6621,934.11,0.024
6622,934.19,0.024
6623,934.27,0.024
6624,934.36,0.024
6625,934.44,0.024
6626,934.53,0.024
6627,934.61,0.024
6628,934.69,0.024
6629,934.77,0.024
6630,934.86,0.024
6631,934.94,0.024
6632,935.03,0.024
6633,935.11,0.024
6634,935.19,0.024
6635,935.27,0.024
6636,935.35,0.024
6637,935.43,0.024
6638,935.52,0.024
6639,935.60,0.024
6640,935.69,0.024
6641,935.77,0.024
6642,935.86,0.024
6643,935.94,0.024
6644,936.02,0.024
6645,936.11,0.024
6646,936.19,0.024
6647,936.28,0.024
6648,936.35,0.024
6649,936.44,0.024
6650,936.53,0.024
6651,936.61,0.024
6652,936.69,0.024
6653,936.78,0.024
6654,936.86,0.024
6655,936.94,0.024
6656,937.03,0.024
6657,937.11,0.024
6658,937.19,0.024
6659,937.28,0.024
6660,937.36,0.024
6661,937.44,0.024
6662,937.53,0.024
6663,937.61,0.024
6664,937.69,0.024
6665,937.77,0.024
6666,937.86,0.024
6667,937.94,0.024
6668,938.02,0.024
6669,938.11,0.024
6670,938.19,0.024
6671,938.27,0.024
6672,938.35,0.024
6673,938.44,0.024
6674,938.52,0.024
6675,938.60,0.024
6676,938.69,0.024
6677,938.77,0.024
6678,938.85,0.024
6679,938.94,0.024
6680,939.02,0.024
6681,939.11,0.024
6682,939.19,0.024
6683,939.27,0.024
6684,939.36,0.024
6685,939.44,0.024
6686,939.52,0.024
6687,939.61,0.024
6688,939.69,0.024
6689,939.78,0.024
6690,939.86,0.024
6691,939.94,0.024
6692,940.03,0.024
6693,940.11,0.024
6694,940.19,0.024
6695,940.28,0.024
6696,940.36,0.024
6697,940.44,0.024
6698,940.53,0.024
6699,940.61,0.024
6700,940.69,0.024
6701,940.77,0.024
6702,940.86,0.024
6703,940.94,0.024
6704,941.02,0.024
6705,941.10,0.024
6706,941.19,0.024
6707,941.27,0.024
6708,941.35,0.024
6709,941.43,0.024
6710,941.53,0.024
6711,941.61,0.024
6712,941.69,0.024
6713,941.77,0.024
6714,941.85,0.024
6715,941.94,0.024
6716,942.02,0.024
6717,942.11,0.024
6718,942.19,0.024
6719,942.28,0.024
6720,942.35,0.024
6721,942.44,0.024
6722,942.53,0.024
6723,942.61,0.024
6724,942.69,0.024
6725,942.78,0.024
6726,942.86,0.024
6727,942.94,0.024
6728,943.03,0.024
6729,943.11,0.024
6730,943.19,0.024
6731,943.27,0.024
6732,943.36,0.024
6733,943.44,0.024
6734,943.53,0.024
6735,943.61,0.024
6736,943.69,0.024
6737,943.78,0.024
6738,943.86,0.024
6739,943.94,0.024
6740,944.02,0.024
6741,944.10,0.024
6742,944.19,0.024
6743,944.27,0.024
6744,944.35,0.024
6745,944.44,0.024
6746,944.53,0.024
6747,944.60,0.024
6748,944.69,0.024
6749,944.77,0.024
6750,944.85,0.024
6751,944.94,0.024
6752,945.02,0.024
6753,945.10,0.024
6754,945.19,0.024
6755,945.27,0.024
6756,945.36,0.024
6757,945.44,0.024
6758,945.52,0.024
6759,945.60,0.024
6760,945.69,0.024
6761,945.78,0.024
6762,945.86,0.024
6763,945.93,0.024
6764,946.02,0.024
6765,946.11,0.024
6766,946.19,0.024
6767,946.28,0.024
6768,946.36,0.024
6769,946.44,0.024
6770,946.53,0.024
6771,946.61,0.024
6772,946.69,0.024
6773,946.77,0.024
6774,946.85,0.024
6775,946.94,0.024
6776,947.02,0.024
6777,947.10,0.024
6778,947.19,0.024
6779,947.27,0.024
6780,947.36,0.024
6781,947.44,0.024
6782,947.52,0.024
6783,947.61,0.024
6784,947.69,0.024
6785,947.77,0.024
6786,947.86,0.024
6787,947.94,0.024
6788,948.03,0.024
6789,948.11,0.024
6790,948.19,0.024
6791,948.27,0.024
6792,948.36,0.024
6793,948.44,0.024
6794,948.53,0.024
6795,948.61,0.024
6796,948.69,0.024
6797,948.77,0.024
6798,948.86,0.024
6799,948.94,0.024
6800,949.03,0.024
6801,949.10,0.024
6802,949.18,0.024
6803,949.27,0.024
6804,949.36,0.024
6805,949.44,0.024
6806,949.53,0.024
6807,949.60,0.024
6808,949.69,0.024
6809,949.77,0.024
6810,949.86,0.024
6811,949.94,0.024
6812,950.02,0.024
6813,950.11,0.024
6814,950.19,0.024
6815,950.28,0.024
6816,950.36,0.024
6817,950.44,0.024
6818,950.52,0.024
6819,950.61,0.024
6820,950.69,0.024
6821,950.77,0.024
6822,950.86,0.024
6823,950.94,0.024
6824,951.02,0.024
6825,951.10,0.024
6826,951.19,0.024
6827,951.28,0.024
6828,951.35,0.024
6829,951.44,0.024
6830,951.52,0.024
6831,951.61,0.024
6832,951.69,0.024
6833,951.77,0.024
6834,951.85,0.024
6835,951.94,0.024
6836,952.03,0.024
6837,952.11,0.024
6838,952.20,0.024
6839,952.28,0.024
6840,952.36,0.024
6841,952.44,0.024
6842,952.52,0.024
6843,952.60,0.024
6844,952.69,0.024
6845,952.78,0.024
6846,952.85,0.024
6847,952.94,0.024
6848,953.03,0.024
6849,953.10,0.024
6850,953.19,0.024
6851,953.27,0.024
6852,953.36,0.024
6853,953.44,0.024
6854,953.52,0.024
6855,953.61,0.024
6856,953.69,0.024
6857,953.78,0.024
6858,953.85,0.024
6859,953.94,0.024
6860,954.03,0.024
6861,954.11,0.024
6862,954.19,0.024
6863,954.28,0.024
6864,954.36,0.024
6865,954.44,0.024
6866,954.52,0.024
6867,954.61,0.024
6868,954.69,0.024
6869,954.78,0.024
6870,954.86,0.024
6871,954.94,0.024
6872,955.03,0.024
6873,955.11,0.024
6874,955.19,0.024
6875,955.27,0.024
6876,955.35,0.024
6877,955.44,0.024
6878,955.52,0.024
6879,955.60,0.024
6880,955.69,0.024
6881,955.77,0.024
6882,955.86,0.024
6883,955.94,0.024
6884,956.02,0.024
6885,956.11,0.024
6886,956.19,0.024
6887,956.27,0.024
6888,956.36,0.024
6889,956.44,0.024
6890,956.53,0.024
6891,956.60,0.024
6892,956.69,0.024
6893,956.78,0.024
6894,956.86,0.024
6895,956.94,0.024
6896,957.02,0.024
6897,957.11,0.024
6898,957.19,0.024
6899,957.28,0.024
6900,957.36,0.024
6901,957.44,0.024
6902,957.53,0.024
6903,957.61,0.024
6904,957.69,0.024
6905,957.77,0.024
6906,957.86,0.024
6907,957.93,0.024
6908,958.02,0.024
6909,958.10,0.024
6910,958.19,0.024
6911,958.27,0.024
6912,958.36,0.024
6913,958.44,0.024
6914,958.52,0.024
6915,958.61,0.024
6916,958.69,0.024
6917,958.77,0.024
6918,958.86,0.024
6919,958.94,0.024
6920,959.02,0.024
6921,959.11,0.024
6922,959.19,0.024
6923,959.27,0.024
6924,959.36,0.024
6925,959.44,0.024
6926,959.53,0.024
6927,959.61,0.024
6928,959.69,0.024
6929,959.78,0.024
6930,959.86,0.024
6931,959.94,0.024
6932,960.02,0.024
6933,960.11,0.024
6934,960.20,0.024
6935,960.28,0.024
6936,960.35,0.024
6937,960.43,0.024
6938,960.52,0.024
6939,960.60,0.024
6940,960.69,0.024
6941,960.77,0.024
6942,960.86,0.024
6943,960.94,0.024
6944,961.02,0.024
6945,961.11,0.024
6946,961.19,0.024
6947,961.27,0.024
6948,961.36,0.024
6949,961.44,0.024
6950,961.52,0.024
6951,961.61,0.024
6952,961.69,0.024
6953,961.77,0.024
6954,961.86,0.024
6955,961.95,0.024
6956,962.02,0.024
6957,962.10,0.024
6958,962.19,0.024
6959,962.28,0.024
6960,962.36,0.024
6961,962.45,0.024
6962,962.53,0.024
6963,962.61,0.024
6964,962.69,0.024
6965,962.78,0.024
6966,962.86,0.024
6967,962.94,0.024
6968,963.03,0.024
6969,963.11,0.024
6970,963.19,0.024
6971,963.27,0.024
6972,963.36,0.024
6973,963.44,0.024
6974,963.52,0.024
6975,963.60,0.024
6976,963.69,0.024
6977,963.77,0.024
6978,963.85,0.024
6979,963.94,0.024
6980,964.03,0.024
6981,964.11,0.024
6982,964.19,0.024
6983,964.27,0.024
6984,964.36,0.023
6985,964.44,0.023
6986,964.52,0.023
6987,964.61,0.023
6988,964.69,0.023
6989,964.77,0.023
6990,964.86,0.024
6991,964.94,0.024
6992,965.03,0.024
6993,965.11,0.024
6994,965.19,0.024
6995,965.27,0.024
6996,965.36,0.024
6997,965.44,0.024
6998,965.53,0.024
6999,965.61,0.024
7000,965.69,0.024
7001,965.77,0.024
7002,965.86,0.024
7003,965.94,0.024
7004,966.02,0.024
7005,966.11,0.024
7006,966.19,0.024
7007,966.27,0.024
7008,966.35,0.024
7009,966.44,0.024
7010,966.52,0.024
7011,966.61,0.024
7012,966.69,0.024
7013,966.77,0.024
7014,966.86,0.024
7015,966.94,0.024
7016,967.02,0.024
7017,967.11,0.024
7018,967.19,0.024
7019,967.27,0.024
7020,967.36,0.024
7021,967.44,0.024
7022,967.52,0.024
7023,967.61,0.024
7024,967.69,0.024
7025,967.77,0.024
7026,967.86,0.024
7027,967.94,0.024
7028,968.03,0.024
7029,968.11,0.024
7030,968.19,0.024
7031,968.28,0.024
7032,968.36,0.024
7033,968.44,0.024
7034,968.53,0.024
7035,968.61,0.024
7036,968.69,0.024
7037,968.77,0.024
7038,968.86,0.024
7039,968.94,0.024
7040,969.02,0.024
7041,969.11,0.024
7042,969.19,0.024
7043,969.27,0.024
7044,969.36,0.024
7045,969.44,0.024
7046,969.52,0.024
7047,969.61,0.024
7048,969.69,0.024
7049,969.77,0.024
7050,969.86,0.024
7051,969.94,0.024
7052,970.02,0.024
7053,970.11,0.024
7054,970.19,0.024
7055,970.27,0.024
7056,970.36,0.024
7057,970.44,0.024
7058,970.52,0.024
7059,970.61,0.024
7060,970.69,0.024
7061,970.77,0.024
7062,970.86,0.024
7063,970.95,0.024
7064,971.03,0.024
7065,971.11,0.024
7066,971.19,0.024
7067,971.28,0.024
7068,971.36,0.024
7069,971.44,0.024
7070,971.52,0.024
7071,971.61,0.024
7072,971.69,0.024
7073,971.77,0.024
7074,971.85,0.024
7075,971.94,0.024
7076,972.03,0.024
7077,972.11,0.024
7078,972.19,0.024
7079,972.27,0.024
7080,972.36,0.024
7081,972.44,0.024
7082,972.52,0.024
7083,972.61,0.024
7084,972.69,0.024
7085,972.77,0.024
7086,972.86,0.024
7087,972.94,0.024
7088,973.02,0.024
7089,973.11,0.024
7090,973.19,0.024
7091,973.28,0.024
7092,973.36,0.024
7093,973.44,0.024
7094,973.53,0.024
7095,973.61,0.024
7096,973.69,0.024
7097,973.78,0.024
7098,973.86,0.024
7099,973.94,0.024
7100,974.02,0.024
7101,974.11,0.024
7102,974.19,0.024
7103,974.27,0.024
7104,974.36,0.024
7105,974.44,0.024
7106,974.52,0.024
7107,974.60,0.024
7108,974.69,0.024
7109,974.77,0.024
7110,974.86,0.024
7111,974.94,0.024
7112,975.02,0.024
7113,975.11,0.024
7114,975.19,0.024
7115,975.28,0.024
7116,975.35,0.024
7117,975.44,0.024
7118,975.53,0.024
7119,975.61,0.024
7120,975.69,0.024
7121,975.77,0.024
7122,975.86,0.024
7123,975.94,0.024
7124,976.02,0.024
7125,976.11,0.024
7126,976.20,0.024
7127,976.28,0.024
7128,976.35,0.024
7129,976.44,0.024
7130,976.52,0.024
7131,976.61,0.024
7132,976.69,0.024
7133,976.78,0.024
7134,976.86,0.024
7135,976.94,0.024
7136,977.02,0.024
7137,977.11,0.024
7138,977.19,0.024
7139,977.27,0.024
7140,977.36,0.024
7141,977.44,0.024
7142,977.52,0.024
7143,977.61,0.024
7144,977.69,0.024
7145,977.77,0.024
7146,977.86,0.024
7147,977.94,0.024
7148,978.03,0.024
7149,978.11,0.024
7150,978.19,0.024
7151,978.28,0.024
7152,978.36,0.024
7153,978.44,0.024
7154,978.53,0.024
7155,978.61,0.024
7156,978.69,0.024
7157,978.77,0.024
7158,978.86,0.024
7159,978.94,0.024
7160,979.03,0.024
7161,979.11,0.024
7162,979.18,0.024
7163,979.27,0.024
7164,979.36,0.024
7165,979.44,0.024
7166,979.53,0.024
7167,979.60,0.024
7168,979.69,0.024
7169,979.77,0.024
7170,979.86,0.024
7171,979.94,0.024
7172,980.02,0.024
7173,980.10,0.024
7174,980.19,0.024
7175,980.28,0.024
7176,980.35,0.024
7177,980.44,0.024
7178,980.52,0.024
7179,980.61,0.024
7180,980.69,0.024
7181,980.77,0.024
7182,980.86,0.024
7183,980.94,0.024
7184,981.03,0.024
7185,981.11,0.024
7186,981.19,0.024
7187,981.28,0.024
7188,981.36,0.024
7189,981.44,0.024
7190,981.53,0.024
7191,981.61,0.024
7192,981.69,0.024
7193,981.78,0.024
7194,981.86,0.024
7195,981.94,0.024
7196,982.02,0.024
7197,982.10,0.024
7198,982.19,0.024
7199,982.28,0.024
